wave_id,type,n_samples,t_end_ms,mean_value,std_value,min_value,max_value,p2p_value,max_slope,mean_abs_slope,energy_total,dominant_freq_hz,spectral_centroid_hz,tail_std,tail_p2p,tail_mean_abs_slope,t_est_settle_ms,t_enter_band_ms,band_width,band_to_p2p,tail_noise_ratio,enter_vs_settle,slope_norm,t_enter_norm,enter_minus_est,enter_margin_ms,wait_time_ms
13,type5_Square_Pulse_Wave,1000,9.99,29.161920888665744,0.5656150000506047,28.889568596983395,31.135710738444104,2.246142141460709,221113.42386384576,1907.7769751435778,850737.5502450817,390.62499999999994,1762.3269343536829,0.8082116133961001,2.246142141460709,2613.9273376033093,0.0,0.0,2.246142141460709,0.9999999999995548,1.4289076727497712,0.0,98441.42086215125,0.0,0.0,9.99,0.1
14,type4_overdamped_no_overshoot,1000,9.99,4.235072545441057e-06,1.3445535554834095e-07,4.196268577705516e-06,5.151291228571143e-06,9.55022650865627e-07,0.002058624232347778,0.0001767599645416012,1.795391770778423e-08,390.62499999999994,279.7000863679642,9.51322419957422e-10,5.081258299236147e-09,8.537465580932746e-05,0.0,1.36,6.239914879017534e-09,0.0065337804706320285,0.007075325045645715,1360000.0000000002,2155.574084978791,0.13613613613612252,1.36,8.63,1.5293914
15,type1_Damped_Osc,1000,9.99,0.05234574327180867,0.0009964762833403879,0.0465878594500478,0.0558250013833505,0.009237141933302703,82.24261274996994,3.203285188648356,2.7410698036613628,1171.8749999999998,938.9504733824864,1.0837130067561466e-05,5.711721476819864e-05,1.0878423837173146,1.68,1.76,6.681481858039628e-05,0.00723327832955292,0.010875452068319967,1.0476184240366524,8903.469637567963,0.17617617617615855,0.08000000000000007,8.23,2.2044032
16,type4_overdamped_no_overshoot,1000,9.99,26.50722064840463,0.68063667399529,26.297681148777148,31.26313081486793,4.965449666090784,11349.564716113035,813.7927331245551,703096.0127851961,390.62499999999994,274.0315244799666,0.006207111665983648,0.031097366340702592,397.06496773152855,1.64,1.57,0.04536051409283459,0.009135227853097349,0.009119566874848535,0.9573164894411651,2285.7073335406644,0.15715715715714143,-0.06999999999999984,8.42,1.9945323
17,type1_Damped_Osc,1000,9.99,0.009114531933777589,0.00021003444049316595,0.0083360016050047,0.0102008261186046,0.0018648245135998998,12.571581470209937,0.6121950234698773,0.08311880683804468,781.2499999999999,782.2396546461405,3.0597948483426213e-06,1.6844084614300175e-05,0.20738640770800865,1.62,2.76,1.975854147960067e-05,0.01059538917732422,0.014568062392958443,1.7037026520353997,6741.428682316086,0.27627627627624857,1.1399999999999997,7.23,3.0773745
18,type1_Damped_Osc,1000,9.99,10.795250028608034,0.08478523256948112,10.470206014033495,11.0826984222552,0.6124924082217049,2487.227548973081,326.17116524191715,116544.61171582362,781.2499999999999,819.1116311353036,0.001591560115195261,0.009257514508332676,169.85558516158412,4.12,3.79,0.01006478089136742,0.01643249900937192,0.01877166656200669,0.9199026893440074,4060.830004718547,0.3793793793793414,-0.33000000000000007,6.2,4.0651684
19,type0_Step_Response,1000,9.99,2.9093675855285063e-06,9.065987976977826e-07,-1.2601939724970918e-10,3.391972048971292e-06,3.3920980683685418e-06,0.0016074315896618088,0.0003887922079920728,9.286341127711034e-09,390.62499999999994,404.31955542973657,1.6490318530413047e-09,7.003007882853652e-09,8.378714002039406e-05,0.0,3.8,1.0334068160326026e-08,0.0030465113052539124,0.001818919281946513,3800000.0,473.8751897464234,0.3803803803803423,3.8,6.19,3.9637673
20,type1_Damped_Osc,1000,9.99,3.7868426635281087e-06,6.510278980808431e-08,3.5642771054099764e-06,3.935254358905337e-06,3.709772534953604e-07,0.001163390931075108,0.00015940200549050397,1.4344415731557458e-08,390.62499999999994,419.6018266024757,9.776793474355857e-10,5.590936971889567e-09,7.370755882660296e-05,0.0,5.92,5.590936971889567e-09,0.015070794363852084,0.015017241704632403,5920000.0,3136.0084320674546,0.5925925925925333,5.92,4.07,7.0915165
21,type5_Square_Pulse_Wave,1000,9.99,22.696778203619566,0.1493466500087262,22.61769411618517,23.24640533985927,0.6287112236740988,59535.933966370176,784.2687014248297,515166.0452461691,390.62499999999994,1599.687962810011,0.24245526872965883,0.6287112236740988,1058.4870081103898,0.0,0.0,0.6287112236740988,0.9999999999984095,1.623439619930336,0.0,94695.19824754514,0.0,0.0,9.99,0.1
22,type0_Step_Response,1000,9.99,0.006202946657547042,0.0007859907227627132,-0.0001345011111936,0.0063959840652295,0.0065304851764231,23.476940522651365,0.8137431691423836,0.03909432865264306,390.62499999999994,230.29003283334805,3.905698428684981e-06,1.9481698516499862e-05,0.20341483003795835,1.02,1.36,2.342357793620048e-05,0.0035868051606914933,0.004969140615283002,1.3333320261450725,3594.9764657325595,0.13613613613612252,0.3400000000000001,8.63,1.612783
23,type4_overdamped_no_overshoot,1000,9.99,5.93542020400861,0.22315359506305396,5.853157062368247,7.150459853808782,1.2973027914405346,1936.9840970854034,251.0537388919905,35279.01052514316,390.62499999999994,338.6696830274345,0.0013594049448243546,0.007385969869345921,148.34475424551565,2.43,2.43,0.00759923519742145,0.005857718990165238,0.006091790474781064,0.9999995884775356,1493.0855848487527,0.24324324324321892,0.0,7.5600000000000005,2.7465587
24,type1_Damped_Osc,1000,9.99,38.72703948780063,0.586551902409199,34.81290952900769,41.19240272323247,6.379493194224779,56604.50687749403,2515.304732731591,1500127.6306238896,1953.1249999999998,1789.717704664849,0.006309747787465905,0.03063220800896005,521.3876069216478,2.0,1.95,0.03597960904495778,0.005639885167919566,0.010757356274079985,0.9749995125002436,8872.884593517245,0.19519519519517564,-0.050000000000000044,8.040000000000001,2.1028454
25,type0_Step_Response,1000,9.99,20.247143749682042,4.928613949915322,-0.0048008959360294,22.89662225835341,22.90142315428944,55350.71770653289,3549.392713227072,434238.06548758864,390.62499999999994,540.9057965910462,0.014001019072564822,0.06618405688940143,701.9343656207747,4.93,4.92,0.07196577471568943,0.0031424149595789246,0.0028407619697628237,0.9979714000058012,2416.9117060379403,0.49249249249244315,-0.009999999999999787,5.07,5.122432
26,type5_Square_Pulse_Wave,1000,9.99,22.28869526577255,0.5888147458035173,22.078359579444683,24.21563746297608,2.1372778835313966,211778.08236271288,1587.4459465489508,497132.6394553472,781.2499999999999,2053.375848326817,0.7344761855525751,2.1347992466637713,2180.435038032486,0.0,0.0,2.1372778835313966,0.999999999999532,1.247380760733218,0.0,99087.76205211818,0.0,0.0,9.99,0.1
27,type0_Step_Response,1000,9.99,2.7950014613957943e-09,4.615873012056297e-10,-8.569711277944929e-13,2.985045147866174e-09,2.9859021189939686e-09,1.117896534762773e-05,4.3884984562281984e-07,8.025096005838924e-15,390.62499999999994,517.5303567863981,9.090982384336653e-13,6.065472807719051e-12,6.162923914435888e-08,0.0,2.86,6.2674585423047674e-12,0.002098314003143745,0.0019652468540842026,2860000.0,3742.662096805826,0.28628628628625763,2.86,7.130000000000001,3.1446326
28,type1_Damped_Osc,1000,9.99,8.492896190187554e-09,1.1784812651469329e-10,8.123040706956585e-09,8.807831236194635e-09,6.847905292380506e-10,1.8825450734499804e-06,3.5489519975584555e-07,7.21431738782253e-14,390.62499999999994,524.8306894103106,2.0918562486702767e-12,1.0732943621081865e-11,2.0137234244975738e-07,0.0,6.14,1.0732943621081865e-11,0.01565046929564153,0.017601087286905265,6140000.0,2745.0730116404307,0.614614614614553,6.14,3.8500000000000005,7.488875
29,type4_overdamped_decay_overshoot,1000,9.99,47.03866510882709,0.4623779679035942,46.150423603141945,50.58922920714136,4.438805603999413,14426.438378262672,1633.9848545353009,2212849.80860559,390.62499999999994,323.76022231592816,0.015724001332572065,0.08791995115159779,1279.4272734118133,2.99,2.98,0.09545104207607125,0.021503767137278394,0.03400681352493965,0.9966551850651554,3250.0721286962967,0.2982982982982684,-0.010000000000000231,7.01,3.2721403
30,type0_Step_Response,1000,9.99,1.570159878242569e-09,2.877517775598114e-10,-4.092877931573974e-15,1.6796349294351131e-09,1.6796390223130447e-09,2.334206410659235e-06,1.904089665356003e-07,2.5482031287315504e-15,390.62499999999994,325.7536248822319,8.784601958498049e-13,4.070169614140613e-12,3.191776609237693e-08,0.0,2.67,4.8791539523091116e-12,0.0029031540310149326,0.0030422676641976435,2670000.0,1388.8802887884233,0.2672672672672405,2.67,7.32,2.8210478
31,type0_Step_Response,1000,9.99,46.79139243225174,8.177347629267363,-0.0113280592983016,49.31537355478837,49.32670161408667,69725.97953572046,6011.840128543712,2256303.41999887,390.62499999999994,287.3518080375665,0.031401857269933914,0.1736416799921301,1343.2513338062745,2.0,1.99,0.1736416799921301,0.003520236997613036,0.003840103013052837,0.9949995025002487,1413.5544695696167,0.19919919919917925,-0.010000000000000009,8.0,2.1510835
32,type5_Square_Pulse_Wave,1000,9.99,28.291249420026272,1.1038867151331102,27.765226438292007,31.197550663782845,3.432324225490838,341059.81050059525,1674.4238254747734,801613.3596259842,390.62499999999994,1128.3111472468067,0.005438038356185667,0.03304457421695162,637.6664832374285,1.92,0.0,3.432324225490838,0.9999999999997087,0.004926264879929282,0.0,99367.01433027434,0.0,-1.92,9.99,0.1
33,type1_Damped_Osc,1000,9.99,43.85360260947929,0.2675192941971612,42.01376497373483,44.43117028252768,2.4174053087928513,22026.510189485292,1375.2251494069947,1923210.0284028964,1562.4999999999998,1282.1738857155015,0.009546540813287976,0.05285115582972111,666.9147487584977,1.45,1.45,0.06675413882933867,0.027613962204230128,0.035685429127278234,0.9999993103453033,9111.63308418284,0.1451451451451306,0.0,8.540000000000001,1.8566413
34,type1_Damped_Osc,1000,9.99,44.01007919439576,0.8814160093950972,38.92784628703684,46.47740516086059,7.549558873823749,34627.84807594232,2986.2012693395413,1937663.9648786047,1171.8749999999998,1158.6756788471357,0.009107370352960728,0.05819461321308239,832.1640262491281,3.46,2.82,0.06866185218986942,0.009094816443902243,0.010332658195306266,0.815028666176686,4586.737934583349,0.282282282282254,-0.6400000000000001,7.17,2.9790716
35,type2_Triangle_Wave,1000,9.99,3.409099101426035e-06,5.597139449942506e-08,3.389407445423385e-06,3.757527390169279e-06,3.681199447458941e-07,0.005957942693666803,0.0005843551197180116,1.1625089480346009e-08,1171.8749999999998,3608.1061143738457,7.308585389481326e-08,3.679615674984748e-07,0.0008220808148877735,0.0,0.0,3.681199447458941e-07,0.9999972835014844,1.3057482094242723,0.0,16184.742483966627,0.0,0.0,9.99,0.1
36,type0_Step_Response,1000,9.99,3.460654949988857,0.4516779167785559,0.1581841540934913,3.748520517403612,3.590336363310121,10225.53999500693,443.81680334822346,12180.145623387796,390.62499999999994,248.0085294276892,0.0016831984335996144,0.008990043177230511,87.48492259588943,2.44,2.43,0.009784392767193228,0.002725202258812808,0.0037265457775769667,0.99590123118802,2848.0729826596566,0.24324324324321892,-0.009999999999999787,7.5600000000000005,3.1324964
37,type4_overdamped_decay_overshoot,1000,9.99,43.61207555811043,0.5783209387649524,42.06067116885868,45.98744455582687,3.9267733869681862,14552.307731837998,1428.5114273909833,1902347.5895945472,390.62499999999994,342.83402843669853,0.017458672411486364,0.09406122818469953,1085.4974553753275,3.61,3.6,0.0941013874565968,0.02396404838865106,0.03018855317384924,0.9972296406566092,3705.91992400915,0.36036036036032426,-0.009999999999999787,6.390000000000001,4.0325193
38,type4_overdamped_decay_overshoot,1000,9.99,2.3800530852893365e-09,2.4190584730048186e-11,2.288219072103886e-09,2.483400463351309e-09,1.9518139124742303e-10,1.3804107156534797e-06,7.746776991369503e-08,5.66523787318487e-15,390.62499999999994,497.29857700661586,5.18849513397976e-13,2.8004557102128185e-12,5.814313118236383e-08,0.0,2.08,2.88914600058041e-12,0.014726911570000199,0.020596961879137114,2080000.0000000002,7036.399868897414,0.20820820820818736,2.08,7.91,2.2630293
39,type5_Square_Pulse_Wave,1000,9.99,45.956029396086194,0.46121020764651177,45.74801912466682,47.3097530333619,1.561733908695082,151851.01410718643,2022.870200963537,2112169.352709576,781.2499999999999,2000.9537454205363,0.512176055154231,1.5102821612568746,2306.635169266783,0.0,0.0,1.561733908695082,0.9999999999993596,1.1105045956521216,0.0,97232.32188380246,0.0,0.0,9.99,0.1
40,type0_Step_Response,1000,9.99,21.629080867033124,2.85280912300976,-0.0020932473720666,22.333590848453586,22.335684095825652,81041.32403379098,2725.223182345216,475955.65904498607,390.62499999999994,231.85871933832382,0.009526451593841667,0.0544613543074739,532.4711473668026,1.46,1.45,0.06324707154116282,0.002831660372246236,0.003339323166419128,0.9931500046917776,3628.3340902432124,0.1451451451451306,-0.010000000000000009,8.540000000000001,1.6495795
41,type0_Step_Response,1000,9.99,0.0037226940445889874,0.0006165510619614088,-2.050512298927568e-06,0.0039192051136057,0.003921255625904627,6.99101215736,0.4749746808807521,0.014238586161624054,390.62499999999994,298.12583229364276,1.3430992006102739e-06,6.620169455499696e-06,0.11478917909209324,1.59,2.83,8.137197976199745e-06,0.0020751511124060817,0.0021784070797950133,1.7798730944194374,1782.8503985797495,0.2832832832832549,1.24,7.16,3.599356
42,type4_overdamped_decay_overshoot,1000,9.99,8.41494195294662e-06,8.221126956345989e-08,8.171868901910773e-06,8.734302186833038e-06,5.624332849222647e-07,0.0026802928958866634,0.0002522576086350029,7.081800676430431e-08,390.62499999999994,397.40741407583187,2.3785594120863606e-09,1.2385046528347226e-08,0.00019972399832370394,0.0,2.97,1.703134779060817e-08,0.030281489317391292,0.028931927371866846,2970000.0000000005,4765.521888938745,0.29729729729726756,2.97,7.02,3.3353941
43,type4_overdamped_no_overshoot,1000,9.99,31.84337487849834,0.8024643055370513,31.485889961985205,35.67568992086908,4.189799958883878,5813.628244623458,946.31276690218,1014644.4726142403,390.62499999999994,371.95330511196926,0.009293984678801688,0.04775001486251185,684.7585187071309,3.14,3.14,0.051734457804727185,0.012347715478639795,0.01158180446739009,0.9999996815287638,1387.5670203048942,0.31431431431428286,0.0,6.85,3.8857038
44,type1_Damped_Osc,1000,9.99,5.00856767372566e-06,9.937125657063441e-08,4.5155113701283405e-06,5.393125515619233e-06,8.776141454908927e-07,0.005523492326200642,0.00034696552203586107,2.5095624788922097e-08,1171.8749999999998,1161.9013062170447,6.561287149905277e-10,3.589923838198638e-09,7.585048771463208e-05,0.0,2.76,4.135333169748626e-09,0.004712012082967795,0.006602735387458444,2760000.0,6293.752283765664,0.27627627627624857,2.76,7.23,3.0039809
45,type0_Step_Response,1000,9.99,0.022266976508463952,0.0031813699420525725,7.763936958674521e-08,0.0231519101598268,0.023151832520457213,57.322142918089384,2.634164597664479,0.505939357536681,390.62499999999994,267.74397649554436,9.557808639407449e-06,4.7461924685798795e-05,0.3666810558305729,1.44,1.48,6.557901764939894e-05,0.0028325627178159675,0.0030043059469646548,1.0277770640437056,2475.92249403856,0.14814814814813332,0.040000000000000036,8.51,1.638462
46,type2_Triangle_Wave,1000,9.99,41.12834525977945,1.6561297611854808,40.34304888836225,46.71098563040019,6.367936742037941,59753.802847135514,13686.225934527676,1694283.5495935078,1171.8749999999998,2281.846750699428,1.6967281802303746,6.366221685996628,13683.821571846247,0.0,0.0,6.367936742037941,0.9999999999998429,1.0245140326533402,0.0,9383.542153090395,0.0,0.0,9.99,0.1
47,type4_overdamped_no_overshoot,1000,9.99,8.252411896009005e-09,2.7752769222149344e-10,8.133342023400048e-09,9.580233540889985e-09,1.4468915174899365e-09,1.9936610932880055e-06,2.890269073024459e-07,6.81793237213407e-14,390.62499999999994,366.2789562608094,1.6870206361797601e-12,8.849285805195439e-12,1.9398050915872681e-07,0.0,3.27,1.0044895860474723e-11,0.006937602533847663,0.006056922465139271,3270000.0,1376.9409304532805,0.3273273273272945,3.27,6.720000000000001,3.8373313
48,type0_Step_Response,1000,9.99,1.7287752655861243e-09,2.8758423172799796e-10,-6.817552979202062e-11,1.8124896630585941e-09,1.8806651928506147e-09,3.0537381282856825e-06,2.1114043005149854e-07,3.071368609240957e-15,390.62499999999994,263.0114553581328,8.149025234225779e-13,4.4516188980346404e-12,3.015534880667979e-08,0.0,1.78,5.123179968846289e-12,0.002722684135473094,0.0028237943512820054,1780000.0,1622.8913304494115,0.17817817817816034,1.78,8.21,1.963413
49,type0_Step_Response,1000,9.99,0.011577948756550365,0.0016763612686956722,0.0004505636844386,0.0122219124275096,0.011771348743071,26.60999838361,1.4556538810111677,0.13685908451248913,390.62499999999994,292.77619497515894,5.85133325803616e-06,3.2606233269701426e-05,0.31372015501920414,2.32,2.72,3.858375265560106e-05,0.0032777682060464775,0.0034904965676631357,1.1724132877528932,2260.57344507892,0.27227227227224504,0.40000000000000036,7.27,3.1702278
50,type4_overdamped_decay_overshoot,1000,9.99,15.339973873004244,0.18265477614201744,14.665705504707775,16.53297327555963,1.8672677708518552,11782.966396351212,526.1192929280525,235348.16119170032,390.62499999999994,472.74192707432866,0.0040661262198271216,0.02216996043037156,341.4749814724336,1.85,1.84,0.023311788625038687,0.012484437952030452,0.022261264149169426,0.9945940569761854,6310.271392393531,0.18418418418416574,-0.010000000000000009,8.15,2.0611305
51,type1_Damped_Osc,1000,9.99,2.879760584835112e-09,4.981091852350032e-11,2.617580817578964e-09,2.9786247786918796e-09,3.6104396111291577e-10,2.0305140488140957e-06,1.283388851939684e-07,8.295502153574022e-15,781.2499999999999,777.1483246093591,5.218415938500037e-13,3.031290041408968e-12,3.429811895256605e-08,0.0,2.79,3.45045837165237e-12,0.009530495581381143,0.01027026491577099,2790000.0,5608.473740515757,0.27927927927925134,2.79,7.2,2.8954222
52,type0_Step_Response,1000,9.99,2.0978434998649523e-06,5.747925462748955e-07,-1.6805487290919722e-10,2.416507150989322e-06,2.4166752058622315e-06,0.0025408671636253785,0.0002822684575181849,4.731333821178808e-09,390.62499999999994,406.2730228934705,1.2765437170581396e-09,6.545623871054239e-09,7.233677658180814e-05,0.0,5.03,7.477333460775943e-09,0.0030940568052260646,0.002220873434176715,5030000.000000001,1051.389158986997,0.5035035035034531,5.03,4.96,5.262515
53,type2_Triangle_Wave,1000,9.99,0.009529319503206547,0.0004048249467461292,0.0093803506519845,0.0115634165904085,0.0021830659384239996,28.463070185669874,3.610696776813873,0.09097181343170073,1171.8749999999998,2962.373966624708,0.0004829575115448979,0.0020316856168843996,4.874982189196127,0.0,0.0,0.0021830659384239996,0.9999999995419286,1.1930033320173898,0.0,13038.11748039999,0.0,0.0,9.99,0.1
54,type0_Step_Response,1000,9.99,0.0011986214038644935,0.00017067131049141153,3.962674430619816e-08,0.0012438266997,0.0012437870729556937,3.280950677046366,0.1422468112840141,0.001465821966026945,390.62499999999994,254.25922752340227,5.735404271745745e-07,3.134823672700047e-06,0.02024189304542171,0.8,1.53,3.4349519359999376e-06,0.0027616880798379305,0.0033604969819631117,1.9124976093779882,2637.8716628817774,0.15315315315313782,0.73,8.46,1.7452753
55,type5_Square_Pulse_Wave,1000,9.99,4.37237588153951e-09,3.713944195326685e-10,4.194544853542702e-09,5.267716891400538e-09,1.0731720378578358e-09,0.00010706102613597283,6.502855579663631e-07,1.9255604664328417e-14,390.62499999999994,1494.1670945770338,4.0083388040881346e-10,9.226377533594209e-10,8.31723520335621e-07,0.0,0.0,1.0731720378578358e-09,0.9990690504269741,1.0763691918687577,0.0,99668.41656898735,0.0,0.0,9.99,0.1
56,type4_overdamped_no_overshoot,1000,9.99,6.969692868856468e-09,2.5288616148773836e-10,6.896878897290395e-09,8.793746475874207e-09,1.8968675785838112e-09,4.704272475549318e-06,2.774776887486332e-07,4.8640570096860715e-14,390.62499999999994,265.0698034225698,1.7805348556794763e-12,1.0489728451415187e-11,9.710560217245503e-08,0.0,1.59,1.0489728451415187e-11,0.005527112939693412,0.007013122910070341,1590000.0000000002,2478.714810576851,0.15915915915914322,1.59,8.4,1.9496219
57,type0_Step_Response,1000,9.99,24.8085928874875,4.565650255805881,0.000900008774228,26.24674675902292,26.245846750248692,46816.00764680187,3248.16077290826,636311.4433154356,390.62499999999994,280.80342230323004,0.017340040517351416,0.09398156078265885,765.9585181242119,2.09,2.08,0.10184707410137506,0.0038805025065692016,0.0037979344771968157,0.9952148348254379,1783.7491810530548,0.20820820820818736,-0.009999999999999787,7.91,2.280175
58,type0_Step_Response,1000,9.99,9.656036279939288,2.517102738140123,0.59815128399598,11.29665810572626,10.69850682173028,19185.202484455043,1432.6844065452426,99574.84283385628,390.62499999999994,500.03175047120783,0.004335400653541224,0.021765923572241164,337.0599443349659,6.24,6.24,0.02482448352462363,0.0023203689952507245,0.001722377314142891,0.9999998397436154,1793.2598262670836,0.6246246246245621,0.0,3.75,6.4915614
59,type1_Damped_Osc,1000,9.99,43.143959405974,1.2046030585773844,37.74042383096317,47.76658844262183,10.026164611658665,57873.442674254955,3703.600174988441,1862852.3017530667,781.2499999999999,855.199393196525,0.011455138825770947,0.05610970200972076,1164.4282849482977,3.53,3.48,0.06605986729567093,0.006588747527528955,0.009509471808323117,0.9858354147775029,5772.2414219044995,0.34834834834831346,-0.04999999999999982,6.51,3.7901995
60,type4_overdamped_no_overshoot,1000,9.99,12.43005718545101,0.3632021476121682,12.2498316721898,13.981051136197758,1.7312194640079586,1770.972016729466,301.618668074504,154638.23743361238,390.62499999999994,382.0307087799335,0.0035565372250181086,0.01807861740637584,182.39056301308057,3.82,3.82,0.01807861740637584,0.01044270687929505,0.009792170141036808,0.9999997382199638,1022.9621683136886,0.38238238238234407,0.0,6.17,4.57039
61,type5_Square_Pulse_Wave,1000,9.99,27.781131530085133,3.190997373964403,26.33559652048553,36.36470059775583,10.029104077270297,1001420.461456271,5053.063157927625,781973.7333325383,390.62499999999994,1402.4259853812794,1.8883143840421932,8.847591845292293,3915.1882479005017,0.0,0.0,10.029104077270297,0.9999999999999003,0.5917630642533604,0.0,99851.43774963554,0.0,0.0,9.99,0.1
62,type0_Step_Response,1000,9.99,0.13479770396445662,0.03673247150322684,-1.454069137930931e-05,0.1580881964900176,0.15810273718139692,482.55780065009,31.39078124337468,19.519695456824657,390.62499999999994,640.4115404364363,7.467231241285033e-05,0.0003879652528450961,3.2742744343590067,5.53,5.53,0.0003879652528450961,0.0024538806839094493,0.002032869266753742,0.9999998191682062,3052.1786608500142,0.5535535535534981,0.0,4.46,5.7545915
