wave_id,wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,mid_to_tail_ratio,crossing_rate,drift_score,max_slope,logic_amp_tail,logic_amp_head,logic_activity_ratio,logic_flag_continuous,logic_flag_glitch,is_zero,pred_wait_time_ms,error_ms,abs_error_ms
24.0,3.36,2.3630492600945203,0.1072243502434525,2.531729268695428,0.003153454920609,0.0026296666266583,0.0082842480000673,1.199183839296163,0.22,0.0012301220500491,0.0143375038054385,0.0125060366549614,0.8027655369920395,0.0155786914897254,0.0,0.0,0,3.372855304375766,0.012855304375765986,0.012855304375765986
25.0,2.24,1.1123490862400445,0.0490347242927373,0.7229133725693111,0.0020812498166097,0.0010479307177117,0.0020399925487066,1.9860547986412715,0.185,0.0006221362110258,0.0020645044341507,0.0071624915863541,0.2919036048681187,0.024537180913038,0.0,0.0,0,2.523378307117568,0.28337830711756773,0.28337830711756773
26.0,3.62,1.1454005058967658,0.190592044550449,1.4147203152178212,0.0019142092615175,0.0021471655160203,0.0052220829755806,0.8915048028345024,0.165,0.0012104420602794,0.0193333800118493,0.0090563429843539,1.136018434892146,0.0079720035328843,0.0,0.0,0,2.058385794161352,-1.561614205838648,1.561614205838648
27.0,1.76,2.4614598628939373,0.289108200974739,3.209518461291338,0.0037237938980364,0.0023674780576979,0.0053631130608748,1.5728941237846992,0.11,0.0017976960443888,0.0901617591065758,0.0156459671204842,2.475205055579057,0.0063210791683289,0.0,0.0,0,2.2616881438625898,0.5016881438625898,0.5016881438625898
28.0,4.66,1.803578097180432,0.0923747503162314,2.02656374744294,0.0027683507712897,0.0016366250593286,0.0052124446931782,1.691498650843496,0.195,0.0010484079688778,0.0087609623340065,0.0108950530467963,0.5965845014352258,0.0182623802702272,0.0,0.0,0,4.180436684295932,-0.47956331570406796,0.47956331570406796
29.0,0.0,1.6184307578596302,0.0364691616301031,1.2578502386898816,0.04882209691486,2.220446049250313e-16,0.0,48822086.07417923,0.005,0.0,0.0077964707676352,0.1319426168919177,0.1705950055557825,0.7734260196459742,1.0,0.0,1,0.0,0.0,0.0
30.0,0.0,2.5778451486668943,0.0835839399833924,2.557110994114306,0.1427305488660756,4.440892098500626e-16,0.0,142730485.4810071,0.01,0.100931949158114,0.0144382228391788,0.4049042633777717,0.3325132468133862,1.2177086658664888,1.0,0.0,1,0.0,0.0,0.0
31.0,5.0600000000000005,0.8289728523931416,0.0668819332476741,1.5669854174210185,0.0011669116915205,0.0008096388418361,0.0032984217996797,1.4412725649396567,0.195,0.0004126564065801,0.0075766972374181,0.003732057759,0.4208256534852511,0.0088684178809514,0.0,0.0,0,4.1365933634880685,-0.923406636511932,0.923406636511932
32.0,6.83,3.2128708478124803,0.5594890384163661,6.779215794689553,0.057452627077355,0.0052996766911132,0.0138895816190598,10.840777576661662,0.21,0.0043927911889428,0.0206843905663371,0.0259660513659802,2.863926837601261,0.0090665903248639,0.0,0.0,0,6.854472214178421,0.024472214178421048,0.024472214178421048
33.0,0.0,3.048113439965608,0.0381395652299382,0.2736251834209948,0.0126035026116751,0.0007166243587789,0.00242293496383,17.587296426614873,0.005,0.0024670077009103,0.0004929076192397,0.0837726416593809,0.0539486473622043,1.5528218815964028,1.0,0.0,1,0.0,0.0,0.0
34.0,5.8100000000000005,1.937098013442675,0.4564943038226385,6.641182671016924,0.0064135296652497,0.0004642928582592,0.001341318011246,13.81351390107881,0.435,9.402644555246864e-05,0.0679761266809401,0.0017899040214894,1.8408979944776367,0.0009722994027298,0.0,0.0,0,5.832107043693841,0.022107043693840644,0.022107043693840644
35.0,0.0,0.9446422351748625,0.0138559475083892,0.0901313613462239,0.0038695417470181,0.0018832418556658,0.0063569966325459,2.0547226478923712,0.005,0.00265258059334,0.0002026661921493,0.0285834835199739,0.0200484712437664,1.4257187865704493,1.0,0.0,1,0.0,0.0,0.0
36.0,6.71,1.168700921948956,0.0693690317461393,1.3605914039481233,0.0123990272402397,0.0019054355578178,0.0049570753498147,6.507184502872843,0.1,0.0008798275591936,0.0048194341193916,0.0066734416606153,0.3677582307184645,0.0181462740600845,0.0,0.0,0,5.2192857998340125,-1.4907142001659874,1.4907142001659874
37.0,5.91,2.455616990299571,0.268149434083267,4.288984629086256,0.011574033409093,0.0007636882844916,0.0018548345958357,15.15542203370956,0.475,0.0001368826997825,0.0173228748140954,0.0023923767893019,1.5333109382181926,0.0015602685196531,0.0,0.0,0,5.8462621789479625,-0.06373782105203762,0.06373782105203762
38.0,6.3,3.3490807295213427,0.5718438303814868,6.2918946495567205,0.0231326536433201,0.0032621994107208,0.0087203790819478,7.091119713950548,0.175,0.0024341291853514,0.0191902778428803,0.0195358078107297,3.0324883829085643,0.0064421706986227,0.0,0.0,0,6.303254803123806,0.0032548031238057717,0.0032548031238057717
39.0,6.94,1.070109194125708,0.0796104785909367,0.9005899437961895,0.005819582703851,0.0002092972372573,0.0006021176586374,27.805216040569768,0.52,4.7602877267105546e-05,0.0028889682035493,0.0007696112360728,0.3952012171778891,0.0019473908497075,0.0,0.0,0,6.276946150696677,-0.6630538493033233,0.6630538493033233
40.0,3.01,1.5014929382633058,0.0567046813020104,0.6100872447913206,0.0003891746255657,0.0003052992722435,0.0010863134297913,1.27472741084008,0.475,0.0001080773947025,0.0014659372049052,0.0011628766253934,0.2871216104395317,0.0040501187617442,0.0,0.0,0,2.889244236948615,-0.12075576305138469,0.12075576305138469
41.0,0.0,1.8679555661955016,0.008659165238563,0.1355389411310008,0.0056286725631412,0.0025662233316065,0.0086069183082155,2.193367311585559,0.005,0.0035698101527912,0.0002671432017227,0.0226385374627944,0.0250841657325215,0.9025030691349852,1.0,0.0,1,0.0,0.0,0.0
42.0,0.0,1.4343483926392595,0.0234245874136669,1.2442382107312695,0.0283731167568705,0.0225911301184167,0.0649085189238733,1.255940510820206,0.015,0.0104448686824873,0.009575471655165,0.0959297866642245,0.139094326043236,0.6896743289494891,1.0,0.0,1,0.0,0.0,0.0
43.0,4.47,2.372243132359773,0.5036044770734414,4.117674665430851,0.003156111770735,0.0020889887529142,0.0055277802936415,1.5108316191269475,0.185,0.0011996234471969,0.0656295931203493,0.0109675586379127,2.273242252420105,0.004824632579925,0.0,0.0,0,3.9983356696863597,-0.4716643303136401,0.4716643303136401
44.0,0.0,1.933640315147907,0.0187173149156208,0.2102524645540076,0.0092221282955855,0.0044990907493415,0.0151772759287653,2.0497755567965945,0.01,0.0038978425429265,0.0003442059422291,0.0421225187424934,0.0417006251838063,1.010117175622914,1.0,0.0,1,0.0,0.0,0.0
45.0,3.5500000000000003,2.1222893451698,0.1398318468564017,0.8577925212611182,0.0003425438845002,0.0002743506690814,0.0010493016723098,1.2485576838190775,0.42,7.12465977317711e-05,0.001093683416748,0.0012201503732698,0.628177293289379,0.0019423662465389,0.0,0.0,0,3.551022853779603,0.0010228537796028725,0.0010228537796028725
46.0,2.24,3.1278812180887643,0.1392177986127896,1.2910064851684029,0.0005393472384707,0.0004538255171722,0.0013626880227128,1.18844364104455,0.525,0.0001252720540084,0.0019895035127541,0.001710800445025,0.8763414538994772,0.0019522075960919,0.0,0.0,0,2.8482695766617607,0.6082695766617605,0.6082695766617605
47.0,6.54,3.431938603223433,0.3835226055506605,4.483374717086216,0.0176760581639954,0.005064915615088,0.015165084381616,3.489901119268123,0.14,0.0028000283844554,0.012846605574154,0.0287508603763231,1.970265144756993,0.0145923813544784,0.0,0.0,0,6.589234848360487,0.04923484836048697,0.04923484836048697
48.0,0.0,0.7347596174170469,0.0201094667345457,1.376819111394292,0.0255014347158946,1.1102230246251563e-16,0.0,25501431.884667,0.02,0.0102539313561708,0.0082831033422314,0.082157908337344,0.0984846517754145,0.8342204193449086,1.0,0.0,1,0.0,0.0,0.0
49.0,4.64,0.874527567192853,0.0578047961100614,1.437154562834419,0.0011930530450667,0.0011372386471458,0.0025633260289152,1.049077956489583,0.17,0.0005589681073666,0.007528999511528,0.0053090203965755,0.3823791996799976,0.0138841767207377,0.0,0.0,0,3.5558022872687447,-1.084197712731255,1.084197712731255
50.0,0.0,1.946897489275392,0.0259183973547886,0.3828881665837194,0.0162225065974667,0.0084188442197045,0.0283021881485252,1.9269277643325204,0.01,0.0069655719921826,0.0006585498087223,0.0744332202123012,0.0750706336543403,0.9915091374280504,1.0,0.0,1,0.0,0.0,0.0
51.0,0.0,2.3399233961662484,0.0434178078062315,0.3044592239476351,0.0130254550300214,0.0050554145960315,0.0171497033745766,2.576534961882531,0.005,0.0082963915645132,0.0006866016769597,0.1095200989666085,0.0638203668290358,1.716068125147676,1.0,0.0,1,0.0,0.0,0.0
52.0,0.0,2.162479844377324,0.0831553627355445,2.1256536263600347,0.1245779866984129,0.0,0.0,124577986.69841293,0.01,0.0082265304855046,0.0114527402699842,0.352528538329103,0.3513470516126107,1.0033627312587563,1.0,0.0,1,0.0,0.0,0.0
53.0,0.0,1.1371860441882955,0.011921295255887,0.5911954907396133,0.0145489838885345,0.0167169155720392,0.0487774821860456,0.8703150384125977,0.015,0.0073692766296071,0.0030220977512096,0.0485346211585679,0.0486501450435472,0.9976253948985918,1.0,0.0,1,0.0,0.0,0.0
54.0,2.03,2.7339737806623665,0.0714653895742169,1.1284064281379802,0.00079329851854,0.0007665199121121,0.0027881271962484,1.0349339541880287,0.555,0.0001249775206619,0.0032342822550792,0.0023024312738195,0.4593812036562679,0.0050120275938201,0.0,0.0,0,2.4528364824994076,0.42283648249940775,0.42283648249940775
55.0,5.71,3.329744270974183,1.0654789593368603,7.351445980406947,0.0099060759351788,0.0006268009034313,0.0020461126511781,15.80415739159374,0.495,0.0001165264823397,0.0604497331360026,0.002476585971515,4.552199733436655,0.000544041587802,0.0,0.0,0,6.01721826119192,0.3072182611919203,0.3072182611919203
56.0,0.0,1.4885293242664268,0.0246167698006719,1.812274975989446,0.0257615359811987,0.0324442972051952,0.101272210837028,0.7940235235870675,0.02,0.0107703632210449,0.0091471462918157,0.0968482950336468,0.0968108415212871,1.0003868627871046,1.0,0.0,1,0.0,0.0,0.0
57.0,0.0,3.282738504927425,0.0364405972919588,0.5700601458329508,0.0237943892362201,0.0095419678106586,0.0319093877903711,2.4936561529776826,0.005,0.015412984976363,0.0008973804117804,0.099916154761003,0.1050489462094588,0.9511390396114924,1.0,0.0,1,0.0,0.0,0.0
58.0,0.0,1.169909748534806,0.0320699886230621,2.8882157086981977,0.0400933370888403,0.0403019662717022,0.0953740766421435,0.994823325088439,0.015,0.0132005035780827,0.0158956794403593,0.1289767038766456,0.1264265962371475,1.0201706499678591,1.0,0.0,1,0.0,0.0,0.0
59.0,4.93,1.6431809320867516,0.1008174694202943,0.84117618959567,0.0027822559181168,0.0019039196158033,0.005239199870004,1.4613297923363295,0.195,0.0009743301844279,0.0030662436027253,0.0105257228851343,0.372894764430554,0.0282270599132198,0.0,0.0,0,2.8372497075012135,-2.092750292498786,2.092750292498786
60.0,0.0,3.1931819944223854,0.1233106465499447,3.3073552332479528,0.1870833608104587,0.0,0.0,187083360.8104587,0.01,0.0773619393628117,0.0132772367656293,0.5106014559346619,0.4899948230069317,1.0420547951082817,1.0,0.0,1,0.0,0.0,0.0
61.0,0.0,2.602837627522906,0.0522514060247513,0.5352550685585844,0.024137484179157,0.007535688416645,0.0253305803970862,3.203089039981044,0.01,0.005150972617645,0.0009297013472386,0.1357275528606609,0.1028619401103947,1.3195118757772013,1.0,0.0,1,0.0,0.0,0.0
62.0,0.0,2.595869444386791,0.0267401452692551,0.3412366885046425,0.0150392085756861,0.0009258293725261,0.0034145973642765,16.24402160695031,0.005,0.0055838262134979,0.000608178393068,0.0754004472429104,0.0730708850565777,1.03188083944307,1.0,0.0,1,0.0,0.0,0.0
63.0,0.0,1.492976893351161,0.0555225587863549,2.8723801312862007,0.0699158214821788,0.0561241359478357,0.1683163588808731,1.2457353517464638,0.02,0.0192065066911447,0.0159870820311185,0.1995428363602365,0.2346352394370796,0.8504384762856899,1.0,0.0,1,0.0,0.0,0.0
64.0,4.79,1.9687286021926305,0.1194176816477427,2.660467570772837,0.0003068140766348,0.0002977571548597,0.0010764310425388,1.030413681799322,0.61,4.557766100564464e-05,0.0146618034665129,0.0011034587842175,0.7747477273198524,0.0014242814065561,0.0,0.0,0,4.779151337723245,-0.010848662276755405,0.010848662276755405
65.0,2.62,1.4483586713740575,0.051004552044232,0.7437737046399346,0.0021825679131533,0.0014868257803349,0.0034908379533589,1.467936912369632,0.18,0.001135776852781,0.0028809271459802,0.0087260624135248,0.2756595484771644,0.0316552153918675,0.0,0.0,0,2.4982687216297133,-0.12173127837028686,0.12173127837028686
66.0,6.5,2.8917945842217194,0.5844426473344092,4.755117752327792,0.0399848393328405,0.0004233223765522,0.0019254458842947,94.45459794471002,0.5,0.000134516726511,0.0490278372150632,0.002194760143888,2.569047114844752,0.0008543090277915,0.0,0.0,0,6.893162554641848,0.39316255464184824,0.39316255464184824
67.0,3.09,1.7379013916715067,0.0956794425726533,1.1340015392986875,0.0029506450514392,0.0024317529351495,0.0064443011768564,1.2133814235023654,0.155,0.0014455219585771,0.0042738018457679,0.0115841403084835,0.4781378708902191,0.0242276150656881,0.0,0.0,0,3.0211021211711415,-0.06889787882885834,0.06889787882885834
68.0,3.79,2.978447220656972,0.1133576080242684,3.122539253690229,0.0005709944843618,0.0005703127040185,0.0024563404983632,1.0011936945203022,0.485,9.145931245676308e-05,0.0217045299162799,0.0019230230934206,0.8350508157606233,0.0023028815190918,0.0,0.0,0,3.011825857607362,-0.778174142392638,0.778174142392638
69.0,6.140000000000001,1.3777339133804318,0.1061562444439576,2.093465318674638,0.0150487107874892,0.0002537488395924,0.0007563666891328,59.30530167686822,0.54,5.2464079561753695e-05,0.0092466357673139,0.0008213438657476,0.5880879589999006,0.001396634383992,0.0,0.0,0,6.314524033609874,0.174524033609873,0.174524033609873
70.0,4.76,1.791399008745484,0.459032895278023,2.687551863173073,0.0026464596628492,0.0025421318737816,0.0087283278319856,1.0410390779111085,0.135,0.0016075467045206,0.0274480368033664,0.0106942003775165,1.89522474773036,0.0056427082775701,0.0,0.0,0,4.724894784775586,-0.03510521522441401,0.03510521522441401
71.0,4.24,1.9647499012454848,0.0990598451578978,0.6576710879878287,0.0005877699568648,0.0003314718034424,0.0007949866721723,1.7732071855085585,0.495,0.0001019912834849,0.0011701465580438,0.0012640103980445,0.393239620258681,0.0032143515803385,0.0,0.0,0,4.064869643322892,-0.17513035667710852,0.17513035667710852
72.0,2.28,0.6995926940332077,0.0657858871621401,0.8931227950320365,0.000996083231142,0.0005119224942257,0.0011867531500798,1.9457658075423816,0.15,0.0005817061538602,0.0342479023739108,0.0037597741283212,0.7078180622426599,0.0053117804186813,0.0,0.0,0,2.504112797504196,0.22411279750419633,0.22411279750419633
73.0,2.3000000000000003,3.4294694334952776,0.1287391001409848,1.4954774155258534,0.0008332136772911,0.0008628656014894,0.0035303930243153,0.965634404962342,0.53,0.0002049267146192,0.0036966776664817,0.0033448735310321,0.7917737769270823,0.004224531835077,0.0,0.0,0,1.9546303400419376,-0.3453696599580627,0.3453696599580627
74.0,0.0,3.507563861481952,0.0771226582620397,3.4054848144128864,0.0982415788252994,0.0730949546954284,0.2488735729959015,1.3440267921448883,0.01,0.0088754209325031,0.0160590083868052,0.3042974568452066,0.3073356563511207,0.9901143898104764,1.0,0.0,1,0.0,0.0,0.0
75.0,4.5,0.6425438781723237,0.0307342816656468,0.1734868398292021,0.0002770640713738,6.958759268259393e-05,0.0002319611438332,3.9814581771701314,0.485,1.7372949138911853e-05,0.000319257270914,0.00030230066322,0.111426362955686,0.0027130084163944,0.0,0.0,0,4.618012854960962,0.11801285496096181,0.11801285496096181
76.0,0.0,0.8578820782884152,0.0085424421028009,0.1349783632005069,0.0057561475847402,0.0012950734326909,0.0042021570192491,4.444646144994188,0.005,0.0020139454706915,0.0002536796429206,0.0238647389734616,0.0238513816925506,1.0005599793137017,1.0,0.0,1,0.0,0.0,0.0
77.0,4.64,2.9075184917036965,0.1274840939719388,1.1954685160544312,0.0018990580620779,0.0009384477645109,0.0030123609813843,2.0236140041886017,0.51,0.0001898120416892,0.0041311677894544,0.0032300193093117,0.4589343486945916,0.0070380857555361,0.0,0.0,0,4.630110947740526,-0.009889052259473452,0.009889052259473452
78.0,4.67,2.6823036159251514,0.0996079740566006,2.339808049493848,0.0035977014140498,0.0020753681840825,0.0054025656622935,1.733523578186988,0.17,0.0008982899654726,0.0100029132527357,0.0105329987465996,0.6286595629179503,0.016754694195624,0.0,0.0,0,4.516632422762987,-0.1533675772370131,0.1533675772370131
79.0,0.0,0.691759406878506,0.008152975718766,0.0984607758591511,0.0042119858008162,0.0021606892236816,0.0072635724251954,1.949370508854986,0.005,0.0025025835501484,0.0001783536284096,0.0165534582374701,0.0196451412477257,0.8426234856806113,1.0,0.0,1,0.0,0.0,0.0
80.0,0.0,2.82246141300801,0.1043814168619712,4.4215074408495765,0.1523464515184587,0.1705004069600138,0.466867252951288,0.8935254369255664,0.015,0.0959041602921122,0.020111436591315,0.4545720795393229,0.4198280405531602,1.082757783061909,1.0,0.0,1,0.0,0.0,0.0
81.0,0.0,2.878665380574323,0.0434303194730251,0.4303509476385914,0.0194450910752865,0.0024559779423119,0.008036759282552,7.917450243682341,0.005,0.0046336210961087,0.0008496787334131,0.1195252018175483,0.0784952893009474,1.5227053923782443,1.0,0.0,1,0.0,0.0,0.0
82.0,0.0,2.4239380347597894,0.0302798501172058,0.217736189578102,0.009309903780728,0.0029303547584533,0.009892891100498,3.177055807599931,0.005,0.0053624831759726,0.0004770661528379,0.0789987650604917,0.044004817650173,1.7952298744487856,1.0,0.0,1,0.0,0.0,0.0
83.0,0.0,1.1868997409580038,0.0090808328396543,0.8163689957785838,0.0105222244766691,0.0114912674148593,0.0237054518986989,0.9156712816021988,0.02,0.005336382881077,0.0063778349718992,0.0404623863136073,0.0452326204805735,0.8945399357626239,1.0,0.0,1,0.0,0.0,0.0
84.0,0.0,1.3654099871690963,0.0138758821279932,0.1766711020796028,0.00776182385572,0.0004139880991971,0.000927085144863,18.748860467031093,0.005,0.0032487668191609,0.0003151782343839,0.039172491812367,0.037716338313859,1.0386080018633452,1.0,0.0,1,0.0,0.0,0.0
85.0,0.0,3.290404335597976,0.0340777357582984,0.2436313601958333,0.0110414251987428,0.0006281256731979,0.0019051759032135,17.578341550961905,0.005,0.0033041163418691,0.0004303251103969,0.0807865386757544,0.0484690667351306,1.6667648554172618,1.0,0.0,1,0.0,0.0,0.0
86.0,5.26,3.3985218294187955,0.9174020553224932,7.527643471053429,0.0034133581755781,0.0006766093568416,0.0024086052850775,5.044791497888342,0.465,0.0001518281940931,0.0699535699839042,0.0024563657338645,3.9018882694408807,0.0006295325656741,0.0,0.0,0,6.075054560692186,0.815054560692186,0.815054560692186
87.0,2.5,1.3639978265789996,0.301219370092802,2.555298438556379,0.0016284729475059,0.001630664568454,0.0039065168632943,0.9986553828139528,0.135,0.0009198607239904,0.04084794742355,0.0064432893285915,1.6791527734694591,0.0038372263837799,0.0,0.0,0,2.5054877929293746,0.005487792929374624,0.005487792929374624
88.0,0.0,1.7000780899438923,0.0355469694895001,1.0030316809214606,0.0421612424797544,0.0527618036567788,0.161810217353123,0.7990864367513176,0.005,0.0098816166482719,0.0069550945897685,0.1548551227633563,0.1848096259711247,0.8379169705675096,1.0,0.0,1,0.0,0.0,0.0
89.0,0.0,1.8866697696741128,0.0308453619982667,0.7539977239268003,0.0499430281452405,0.0,0.0,49943028.14524052,0.01,0.0187662042382823,0.0043561927999071,0.1393775641053154,0.0897606812929472,1.5527685457028522,1.0,0.0,1,0.0,0.0,0.0
90.0,0.0,1.6660492495792585,0.019418057324916,0.1405133330150292,0.0061243278863455,0.0012262310595545,0.0041618243205043,4.994428125268679,0.005,0.0028360462829195,0.0002894996078686,0.0501146898014523,0.0279460477115238,1.7932656712498694,1.0,0.0,1,0.0,0.0,0.0
91.0,5.3100000000000005,2.179388189614692,0.1554838723896407,3.543825105540973,0.0042763110845264,0.0005370534582559,0.001217054418567,7.962527856883508,0.485,0.0001627264078428,0.0173269029387217,0.0019700395876003,0.9286401776347264,0.0021214240272229,0.0,0.0,0,5.482842699997794,0.17284269999779323,0.17284269999779323
92.0,0.0,0.9322102212349664,0.0139173886360438,0.1019934376833283,0.004699569085271,0.0007006538117472,0.0023488386190364,6.707395719657398,0.01,0.0007006283155846,0.0002196148043959,0.0280512983952474,0.0196614336565392,1.4267167622947472,1.0,0.0,1,0.0,0.0,0.0
