wave_id,wait_time_ms,x_end,std_all,ringing_energy_mid,max_rolling_std_half,std_tail_50,max_dev_tail_50,tail_mad,tail_range,tail_slope_mean,tail_slope_abs_mean,tail_slope_abs_p95,crossing_rate,drift_score,max_slope,max_abs_slope,mid_to_tail_ratio,tail_target,tail_scale,late1_energy,late1_max_dev,late2_energy,late2_max_dev,is_zero,pred_wait_time_ms,error_ms,abs_error_ms
11.0,0.0,2.610333474556369,120.93866626695431,185.9466503043124,7.620219099507045,0.3090002844300642,1.2622715129879942,0.1928228748920267,0.9999990179158582,-0.003609388430964,0.3295410888620049,0.914957388290452,0.495,0.0644382959093028,31.704358227943235,31.704358227943235,24.66088045485551,2.6109857476351084,0.0010182413977442,835.1943184088063,28.12217675967261,49.06698080992911,0.8003631165569952,1,0.0,0.0,0.0
12.0,0.0,2.051605575399833,3.0992564442660755,18.912404132891947,0.4306951249438068,0.1381307785480244,0.6862673384233591,0.0726723154273181,0.9999999699836402,-0.0001546908748688,0.2439083287790779,0.9547285843170514,0.475,0.0974545803284276,1.6634480728398948,1.6634480728398948,3.118024283603391,2.0521744051092643,0.0333151656912331,7.297061002333958,0.6888796433357759,43.64654339883721,1.10398532987875,1,0.0,0.0,0.0
13.0,0.0,3.1411710672487674,0.2861025065841449,2.327163912141396,0.4175481316562678,0.0,0.0,0.0,0.9999999959762876,-0.0031675749467124,0.0085565773010157,0.033512858390827,0.005,2.7651781198706823e-06,0.0335128583908306,0.0335128583908306,417548131.6562678,3.1411710672487674,0.2485267053998061,2.252254689916898,1.166553148648947,0.0473387489901769,0.0473387489901769,1,0.0,0.0,0.0
14.0,0.0,3.4398004230769303,60.31845150169366,152.16527657601466,3.060709092317023,0.3045112855374898,0.6758029395423251,0.1973188245606429,0.9999996638469112,-0.0002909674700233,0.3553163720890493,0.9489388129453264,0.51,0.0617397309290287,10.946539453690388,10.946539453690388,10.051217237690809,3.4399912860984454,0.0029748336152919,384.7617791271948,8.886889686778646,54.555291572117525,1.1224075289673452,1,0.0,0.0,0.0
15.0,0.0,2.3504431251866844,43.45167130915596,424.81930623351366,5.205573285840138,0.2608434256987749,1.029322061812164,0.1949989650174769,0.9999991992964647,0.001554721404381,0.3567482460001474,0.8109949631223201,0.56,0.0599817188714897,21.342584829914003,23.938643836039745,19.956697209976447,2.349838068397027,0.0012489006363805,660.724219572134,15.273868055032358,50.847991084101935,0.9215382837866796,1,0.0,0.0,0.0
16.0,0.0,0.7032448732268382,19.52997552314725,7.107440001094359,0.4728407188033103,0.0188968510809004,0.0419212016622393,0.0223807569889772,0.999999831395299,-6.700056552155664e-05,0.2363299993718095,1.0868789199495197,0.51,0.0328574862216356,1.9808002448674469,1.9808002448674469,25.02219506079649,0.7032107012135056,0.0059310313116029,20.159296175426302,1.0622898370331593,30.476188466891745,1.4556353754940452,1,0.0,0.0,0.0
17.0,0.0,2.1121330785101016,139.5187389320172,992.2529259366212,6.662129163941797,0.3213663711209522,1.068525437134903,0.1887037361319795,0.9999994198414356,0.0026147634151294,0.3363478379336948,0.8321009334931366,0.505,0.0663388293323739,45.9888778886068,45.9888778886068,20.73063562927605,2.111835751374378,0.0017236656661032,702.5472330892032,20.833652848741544,48.18348982652323,0.9005662594293642,1,0.0,0.0,0.0
18.0,0.0,0.997734331212569,15.07479031548353,61.39559670759441,0.4206180894549325,0.0256733154968112,0.0743867137430838,0.0347201802725141,0.9999998936137598,0.0017360645270234,0.2388386343476494,0.9884818377918824,0.515,0.0550702773018736,1.5245229475712203,1.5245229475712203,16.38347307046114,0.9975555087185162,0.0093997108339406,47.26574983899105,1.4527005428530726,31.04584887803137,1.2214701949129356,1,0.0,0.0,0.0
19.0,0.0,1.5230963540690152,193.9204321080036,556.9160695992316,9.038948605203728,0.3235237553818991,1.165617156912801,0.2140745034671812,0.9999989592989992,0.0026108431667222,0.3640533525479436,0.8105104914891703,0.535,0.066914099780427,46.86960390257036,46.86960390257036,27.939056798456026,1.5226962894536538,0.0009608896448818,1136.1984878237731,20.284097713798744,54.94180941942144,0.7852148980951852,1,0.0,0.0,0.0
20.0,9.99,1.409993376816133,0.2248483969710424,2.1667139820941337,0.4168956594253788,0.0,0.0,0.0,0.9999999905557964,0.0,0.013206115562285,0.063105661532831,0.01,0.3016190145925504,0.0631056615328407,0.0631056615328407,416895659.4253788,1.409993376816133,0.1058850584575674,1.4920896592830166,0.7460448296415083,2.62801699689472,1.3140084984473597,0,0.0,-9.99,9.99
21.0,0.0,0.8608057349166786,21.415251662291496,22.9257420804158,0.3915939180260906,0.0288180818015266,0.0880490742959167,0.0287067933641456,0.9999998967238126,4.6227693704260135e-05,0.2055196567374419,0.8700101170086976,0.485,0.0111217477252193,1.7660438474802092,1.7660438474802092,13.588479175489958,0.8607408899884323,0.0096827733051167,20.83361472721933,0.8149128353731941,24.94193690138151,1.4206520570342338,1,0.0,0.0,0.0
22.0,0.0,1.9256174180310908,24.313150366419418,69.69809673958791,2.295813192923596,0.0891794478160621,0.2387207714718029,0.0873033611763301,0.9999998072748468,0.009191572971243,0.3948103370967748,2.269471820426493,0.495,0.0158726788373018,8.276351989036389,10.23865342135338,25.74374728037225,1.925416397112893,0.0051887358508804,256.237919187439,7.639478992735913,18.34196288553727,0.3392892774460307,1,0.0,0.0,0.0
23.0,0.0,1.768141097320338,47.8517096448537,40.80887573634698,1.515207503310136,0.0669782503428485,0.1857556588399163,0.0572578351016496,0.9999998331299118,0.0039923596188243,0.3137693625082704,2.016423794388211,0.49,0.0135984385758329,6.355879094023852,6.355879094023852,22.622380741982745,1.768254635768855,0.0059926853394931,185.7410740148105,5.273255210248823,12.22209346102274,0.2076604333099508,1,0.0,0.0,0.0
24.0,0.0,2.3604556101031213,103.11098469364153,636.5181722227926,0.3629931022584973,0.3285463255638376,1.2813548951769924,0.2397041416232861,0.9999990383002406,0.0035420881025204,0.364429035620362,0.8713923205238947,0.485,0.0643698009649746,18.46887672260641,18.681083357145862,1.1048460229488106,2.3597878822725007,0.0010398244771634,98.56807273665292,1.0816243003463333,53.64338823744798,1.1906990976203744,1,0.0,0.0,0.0
25.0,0.0,1.1115299102434222,5.776549063923711,7.360856439352126,0.5792710520054363,0.0143687712379106,0.034366273170672,0.0140165057971069,0.9999998822173696,-0.0074010435063944,0.1514611233091641,0.8273182015935379,0.48,0.0033024784308092,2.9469528353130845,2.9974408018161385,40.31458237448319,1.111501717055867,0.0084902136756468,67.46124721812417,1.5219711124354462,3.02941539210145,0.3769898415198519,1,0.0,0.0,0.0
26.0,0.0,1.146120012412396,44.78497748596738,26.872138872367515,0.4256075614104759,0.3243463269012305,0.8116033135658957,0.0516122601226471,0.9999997650181408,0.0003773609151213,0.2118953755018033,0.9572145911740552,0.425,0.0866202131652836,4.542993675996911,4.542993675996911,1.3122009555788194,1.1459220141765738,0.0042556465730965,47.81678323648828,1.8943711096399063,39.43323337168204,1.1789908228904944,1,0.0,0.0,0.0
27.0,0.0,2.45999477591458,328.4431297434842,149.82667056466704,7.152232403842246,0.3250219827997455,1.267693413539693,0.224812777535848,0.9999988637186285,0.0028601058476871,0.3593363257537235,0.859828030252413,0.495,0.0758385523722053,102.44912047700473,102.44912047700473,22.00538043681661,2.4594955855107745,0.0008800627690863,772.1571669535048,20.538430760305367,51.99390023126964,0.7532548147209323,1,0.0,0.0,0.0
28.0,0.0,1.8051190226559048,6.754324371444749,72.11677825887324,0.4686651126686193,0.0941142068904548,0.4623835424768344,0.0236529699244359,0.999999926901384,5.972653121806148e-05,0.2380466138493732,1.0292364516521544,0.455,0.1033170977635841,2.305141978802311,2.305141978802311,4.979748787920808,1.805060225117905,0.0136801481756665,5.334700270617722,0.0510211431415069,46.17716675236384,1.7078595996992445,1,0.0,0.0,0.0
29.0,9.05,1.6184307578596302,0.3414702128612993,6.0561838253633855,0.457133947715734,0.0,0.0,0.0,0.9999999906367404,-0.0044472215006616,0.0084813618459264,0.05734242347912,0.005,0.0,0.0730003765810113,0.0730003765810113,457133947.71573406,1.6184307578596302,0.1068004174743237,2.5727880859710237,1.2863940429855116,0.0,0.0,0,9.055586562551795,0.005586562551794572,0.005586562551794572
30.0,0.0,2.5778451486668943,0.242984727307652,1.6682131206892403,0.4149283163917112,0.0,0.0,0.0,0.9999999970929262,0.0,0.0121545828486592,0.0419729871561682,0.01,0.2934166796598375,0.0419729871561695,0.0419729871561709,414928316.3917112,2.5778451486668943,0.3439884500830334,1.3818070248932384,0.8887093505801743,2.4187619868831893,1.2093809934415949,1,0.0,0.0,0.0
31.0,0.0,0.8271485974860646,8.72763522966791,69.17103438804264,0.3456162051243027,0.0177598370912582,0.0415016043811802,0.0168788245313503,0.9999998695193252,7.58465790093073e-06,0.1726222973188387,0.8885564889627388,0.55,0.0700092496165763,1.6764232482064862,1.769568105821762,19.460549321923228,0.8271226547311732,0.0076639690028852,18.08518517223772,1.114228086921062,33.64322806207073,0.9236540366409915,1,0.0,0.0,0.0
32.0,0.0,3.2154834959862084,169.87924715998386,916.0593475756508,17.444102938500286,0.2354379788211546,0.8461300273012784,0.197102014228156,0.9999996963740788,-0.0227133490901883,0.4141183202095503,0.948018281172056,0.505,0.0376556563443964,20.82363768002855,26.45746599861881,74.09213650130417,3.216225969918679,0.0032935261753386,508.3975955596139,13.307220326859753,47.79669502572374,0.8963402144475032,1,0.0,0.0,0.0
33.0,0.0,3.048113439965608,1.034394576054446,2.9746519644266485,0.3418233706180584,0.0194357839508772,0.0657131451186851,0.1813768774903105,0.9999999728786972,-0.0052738906734502,0.005963382768784,0.0113741245267101,0.005,0.0669084550262018,0.0133682952273728,0.0133794256251402,17.587320063583523,3.052711189924091,0.0368713884222224,2.3376747105564637,1.4213575919334986,0.6496560540389111,0.508033973227002,1,0.0,0.0,0.0
34.0,0.0,1.937098013442675,17.602257288245358,69.48490908078203,0.3559843467022187,0.2327196041362415,0.6769493774612794,0.0893645804486504,0.9999999614402107,6.407776878022616e-05,0.2530986381256871,0.8422278166851628,0.475,0.0708192348563427,2.621145131750396,2.621145131750396,1.5296706373054134,1.9369387078829676,0.0259337505719878,29.68302516989312,0.8927993498086046,49.38012592932096,0.8417907765756112,1,0.0,0.0,0.0
35.0,0.0,0.9446422351748625,0.6245533455879421,1.6704053690926923,0.1744186200567763,0.0848866525219741,0.2865400227840069,0.2906577307127382,0.9999999549252496,-0.0055020616032555,0.0055020616032555,0.0075230804580128,0.005,0.1195644024350657,0.0091351275881942,0.0091351275881942,2.054723714743044,0.9577979622316508,0.0221853697233695,0.6452761951703847,0.3331260945250046,0.8697316144295254,0.4429995148470638,1,0.0,0.0,0.0
36.0,0.0,1.1674821771138657,6.692517680705095,50.11690749178812,1.1960954921115594,0.33926711628955,0.9263851081184642,0.1254118211662254,0.9999999035331116,8.771898363732642e-05,0.2793692371270339,0.8251534739910495,0.475,0.0913904423874567,1.014142950831957,1.3395439852494042,3.525527323919055,1.167383192790734,0.0103662509606614,8.474472534797016,0.968410437593156,52.920575823097806,0.9748850637927512,1,0.0,0.0,0.0
37.0,0.0,2.455616990299571,11.877264252945276,65.80910784389161,0.5125765785409353,0.0338212889232721,0.0821446368165767,0.0352845101072175,0.999999955713226,-0.000106235457638,0.2449402183089475,1.108825599548868,0.52,0.0651869489078511,1.522544697011761,1.62154086602176,15.155441430642655,2.4555701966359145,0.022580104868354,64.39408479350644,1.309557026725152,47.294551357449606,1.377348134833053,1,0.0,0.0,0.0
38.0,0.0,3.347843111624094,25.930384736151417,116.48276132173558,1.0489431050731863,0.0251157900377498,0.0616829028671064,0.0246951739256413,0.9999999546553042,7.326958672600137e-05,0.2072065703489472,0.8734764624037833,0.51,0.0780485847070195,1.8328358726051897,1.8328358726051897,41.764286997633874,3.348053044934386,0.0220532958198558,39.4892102188779,0.8665792321811276,39.9163622639842,1.3314001353640643,1,0.0,0.0,0.0
39.0,0.0,1.070109194125708,15.689392142716036,78.97928174597239,1.1468747802279462,0.3590138334033092,0.8818185204163149,0.0533799428061498,0.999999802928349,-7.732900484851502e-06,0.2343614682240965,1.0879527210105215,0.48,0.06471775926954,1.6090795872123234,1.7543592784989133,3.1945141672161,1.0700568361495937,0.0050742955179636,13.174523748906722,2.817031715851273,43.89647370372963,0.9824922321084844,1,0.0,0.0,0.0
40.0,0.0,1.5014929382633058,5.018209631343479,49.650703475480704,0.3964002890987955,0.0270050014472747,0.0960889802590404,0.0462315241980406,0.9999999115458064,-0.0002573587395071,0.2584469427973954,0.9987820650807688,0.505,0.0428895590120746,1.3516409579195798,1.5381604262994886,14.678772567147057,1.5018064608077433,0.0113052852759376,19.19546310617041,1.0038994045039278,38.95973933366851,1.1592842120198847,1,0.0,0.0,0.0
41.0,0.0,1.8679555661955016,0.4077027330844919,2.570584582915183,0.2650169068734834,0.1208264581141988,0.405242771216217,0.1898835509138557,0.9999999529166244,-0.0044300107731209,0.0063022170385105,0.0106558799001962,0.005,0.1680787138007385,0.0125780038221522,0.0125780038221522,2.1933681481388385,1.8863453797688856,0.0212389177902956,1.4688203427194906,0.8730164618889064,1.0666818686306794,0.6528186120239486,1,0.0,0.0,0.0
42.0,9.13,1.4343483926392595,0.3538575936274164,3.789761044887378,0.4286112981199469,0.3412671822071336,0.9805240923441292,0.0,0.9999999848937532,-0.005010682635591,0.0198216076781198,0.0986325898774925,0.015,0.1577827618676834,0.144649435992513,0.144649435992513,1.255940562734388,1.4343483926392595,0.0661977797895543,5.690794060391052,1.490288793870099,1.9610481846882588,0.9805240923441292,0,9.55796619781486,0.42796619781485923,0.42796619781485923
43.0,0.0,2.374023469865644,397.8720126036205,871.0015277770641,5.38717870360699,0.2876447379595211,0.7408800714534627,0.2110569263041448,0.9999992099544198,0.0016321120660739,0.3288504571904734,0.7628211060823776,0.465,0.0896485438099047,51.85037112397413,51.85037112397413,18.72858416633548,2.373914737758932,0.0012657487274885,83.62043288052976,0.8177825641060096,48.07526039837556,0.7898080139950001,1,0.0,0.0,0.0
44.0,0.0,1.933640315147907,0.8283071936576144,4.139833889789534,0.4081116999154561,0.1991006321899257,0.6716479841577696,0.1901594315552571,0.9999999557464774,-0.0033199995436243,0.008225822813386,0.0145211621150754,0.01,0.1724932786890433,0.0152323268232335,0.0152323268232335,2.049776002099154,1.9545438653645748,0.0225970681295937,2.33714502386077,1.4813481739051284,1.208433636866881,0.9334628664633048,1,0.0,0.0,0.0
45.0,0.0,2.1222893451698,5.481242609913696,6.728710006983942,0.4366732516073036,0.0107526284176959,0.0411252905567593,0.0200535211850123,0.9999999608069848,-5.954566495370284e-05,0.2266960906902493,1.1102773645468034,0.48,0.0544572196659479,2.093192232337136,2.466244307282495,40.61083430334328,2.1227920927553,0.0255147530139971,8.612231081870954,0.6467441272634027,38.9430332035907,1.384670809945391,1,0.0,0.0,0.0
46.0,0.0,3.1278812180887643,4.5130812628550325,42.92303600263645,0.3977970292612977,0.014693465638977,0.0441196206047112,0.0224992551644073,0.9999999676230942,-0.0001870292464307,0.2431963967442899,0.9182015021458484,0.515,0.0531992069875805,1.652750981441102,1.828015440185435,27.073054918576528,3.1283926969467,0.0308862125266724,7.1038369363293645,0.7475528827140815,44.17006352047957,1.094399841739664,1,0.0,0.0,0.0
47.0,0.0,3.4312171912758136,16.99247627195796,79.06495897251736,0.7831021909193326,0.0265487708789665,0.0727867772947379,0.0293677591095478,0.9999999556970124,0.0001464038811889,0.24313104996004,1.1966441246760766,0.505,0.0185400919686159,2.215029007979511,2.30965110539885,29.496738850649045,3.4306933876792165,0.022571840030408,90.86730298789226,2.0728182028718884,35.07884596476688,1.7056171643390876,1,0.0,0.0,0.0
48.0,0.0,0.7347596174170469,0.4337491334900985,11.781497860375232,0.5500506481244337,0.0,0.0,0.0,0.9999999784306004,0.0,0.0251996958970104,0.1079009733935254,0.02,0.2211711478636834,0.178661569932625,0.178661569932625,550050648.1244336,0.7347596174170469,0.0463619745796118,6.782027655524976,1.9114360408864544,2.6314698588455987,1.3157349294227991,1,0.0,0.0,0.0
49.0,0.0,0.8749383958837074,128.1144222006617,898.7779965383264,2.9361231280978366,0.25894398292873,0.6655310645573036,0.2475839709332412,0.9999977835710592,-0.001116785432536,0.3512295910925079,0.8447732609471651,0.5,0.0705851744151613,16.687492596500526,18.82224845154788,11.33883507757398,0.8748772184079434,0.0004511752008575,141.76583525688653,6.526738914913339,52.83824590288207,0.9345875382242308,1,0.0,0.0,0.0
50.0,0.0,1.946897489275392,0.6398445639728908,3.7902286267351983,0.4004831980278932,0.2078350615269533,0.6986929395164183,0.2346140740936026,0.9999999753131164,-0.0020620255564907,0.0094819917567611,0.0151509348032635,0.01,0.1719582932984265,0.0162575451502037,0.0164592313494656,1.926927983943788,1.982037980170053,0.0405073328341072,2.485712300694152,1.276164621248545,1.2948119066218662,0.9739849536730818,1,0.0,0.0,0.0
51.0,0.0,2.3399233961662484,0.5761326551411052,1.6400648989980224,0.1728412918579056,0.0670828303227394,0.2275680104387751,0.293151151311297,0.9999999867304978,0.0054963048995563,0.0054963048995563,0.0069637756022569,0.005,0.1100889782709676,0.0091108618135804,0.0091108618135804,2.576535433132751,2.301093527322462,0.0753607816579413,0.7575393491950678,0.5816831683288273,0.8139355775927959,0.4455213628759776,1,0.0,0.0,0.0
52.0,0.0,2.162479844377324,0.2805322773529856,2.397692848433716,0.4202753155884827,0.0,0.0,0.0,0.9999999966264076,0.0,0.0119734266068908,0.0386368744501605,0.01,0.0277529585091438,0.038636874450162,0.038636874450162,420275315.5884827,2.162479844377324,0.2964199458245593,1.2686296962859591,1.1913559473856443,1.0754453240351762,1.0754453240351762,1,0.0,0.0,0.0
53.0,9.99,1.1371860441882955,0.3526389007315403,6.716211869130341,0.4303674705716305,0.4944961603928687,1.442866511509742,0.0,0.9999999704194172,-0.0013174044152167,0.0158185753851639,0.0893954227300301,0.015,0.2179875218314027,0.0893954227300556,0.0893954227300556,0.8703150887145329,1.1371860441882955,0.033805955266188,4.917670305873994,1.4728076147587603,2.885733023019484,1.442866511509742,0,0.0,-9.99,9.99
54.0,0.0,2.7339737806623665,2.169664552923715,25.4610972730778,0.3467227110465386,0.0232133289988773,0.0844357894355147,0.1213544263735803,0.9999999697159504,0.0030532297246321,0.27089787986952,0.8779355930543181,0.495,0.0350458415168506,1.127872118236236,1.127872118236236,14.936362472049732,2.733171365538604,0.0330206791510132,28.61023633636028,0.9806326386887716,33.19476698481575,0.7981109499683823,1,0.0,0.0,0.0
55.0,0.0,3.329744270974183,33.90373030271081,41.422576202214536,0.4149425353231842,0.0199451946230748,0.0651085772612587,0.0195242730901067,0.9999999681793692,-0.0001715372548321,0.2143714321116344,1.0423302106021244,0.505,0.0437153440194287,2.138376440029553,2.138376440029553,20.804134648001767,3.330221844296676,0.0314261603023395,5.18970880852387,0.1417122825852013,41.6051558049378,1.4569208459484504,1,0.0,0.0,0.0
56.0,0.0,1.4885293242664268,0.3160171359685252,7.709825627751635,0.330713041753606,0.4165028135014514,1.3000793475773025,0.0,0.9999999871625266,-6.102042377807864e-20,0.0260556227683542,0.1174262503500942,0.02,0.1382642550592673,0.1174262503501102,0.1174262503501103,0.7940235461541005,1.4885293242664268,0.0778969450792903,5.185835294925413,1.3115460216910697,5.066876316529482,1.3000793475773025,1,0.0,0.0,0.0
57.0,0.0,3.282738504927425,0.3824416934934161,2.4219434931724955,0.2497205641892594,0.1001423302568433,0.3348869451045069,0.2471588143549173,0.9999999895050654,-0.0046922395472327,0.005847666514148,0.0092427697144523,0.005,0.1617582727561276,0.0094179489331494,0.0094179489331494,2.493656389412189,3.35766648866157,0.0952840590591739,1.3128754379159997,0.7449216529342964,1.0392394844044497,0.5690688503347903,1,0.0,0.0,0.0
58.0,0.0,1.169909748534806,0.3297744934773681,13.539611121579153,0.41227828564871,0.4144236117325936,0.980728062775704,0.0,0.9999999897170372,0.0018013517745663,0.0256767228368399,0.1634546771292752,0.015,0.1357402845468415,0.1634546771293049,0.1634546771293049,0.994823347372178,1.1350492693899334,0.0972482375914514,5.5735683511092855,1.4045959640662402,5.10966784453114,1.3948713579205136,1,0.0,0.0,0.0
59.0,0.0,1.6438836726602803,6.721960896623849,14.627445557178667,0.4549693009929447,0.0261562844719345,0.0882613865584365,0.0233130410016807,0.9999999332974424,-0.0004342132624771,0.1633508522127892,0.9461096523172952,0.495,0.0057670396394418,1.8433828642778407,2.283042917413712,17.394262709096132,1.6443270992807308,0.0149919248485999,45.25191895569439,1.276243987384866,4.411938818166577,0.0684856677621667,1,0.0,0.0,0.0
60.0,0.0,3.1931819944223854,0.2748528403818918,2.226773243303227,0.4169988119080861,0.0,0.0,0.0,0.9999999977710534,0.0,0.0115269650674869,0.0295942511012443,0.01,0.1724356279545434,0.0295942511012463,0.0295942511012463,416998811.90808606,3.1931819944223854,0.4486424302683538,1.3505892775228374,0.5067642829946032,1.8956189716010867,1.146933024214949,1,0.0,0.0,0.0
61.0,0.0,2.602837627522906,0.9650827460474802,4.621650185588081,0.4458189986938131,0.1391840607513805,0.4678554693249102,0.1974899800852946,0.9999999815300096,-0.0030420418146027,0.008606509991001,0.0152405527423862,0.01,0.0951383929515199,0.0171715710151825,0.0182759314822003,3.203089442023638,2.5854740046573883,0.054141891225043,2.525526908180204,1.8133635188482449,0.9985281157019352,0.4198316984199829,1,0.0,0.0,0.0
62.0,0.0,2.595869444386791,0.4211095375337055,2.1291214411764035,0.2368406792262933,0.0145801593437073,0.0537738109668222,0.2670503855422609,0.999999984251785,0.0050540346873605,0.0055987858523009,0.008714799685041,0.005,0.0879352917030809,0.0095777236534814,0.0095777236534814,16.244038038203858,2.5812207973020254,0.0634992619847878,1.4497074890975208,0.7352746625066873,0.7504155882528599,0.5716802952244951,1,0.0,0.0,0.0
63.0,9.99,1.492976893351161,0.3487055485131847,6.738055423131771,0.4391014285473568,0.352483711815678,1.0570991238559604,0.0,0.9999999937195706,0.0,0.0239622081708964,0.0757820728138148,0.02,0.1206251224214781,0.1004057509351767,0.1004057509351781,1.2457353704083716,1.492976893351161,0.1592247633408394,4.643425367229268,1.4686872070059709,2.986646399977248,1.0570991238559604,0,9.69538913866632,-0.2946108613336804,0.2946108613336804
64.0,0.0,1.9687286021926305,132.82932908907895,774.7892291410163,11.25979071211479,0.3310750136528535,1.1968794579352848,0.2230469402253196,0.99999888810398,0.0008642953132144,0.3847609088315359,0.8534357512848585,0.61,0.0506776226647298,31.89041633932969,44.33815315074322,34.00978694789508,1.968535963470345,0.0008993636230638,1116.3404332493824,38.42121205923352,58.04330183285831,0.9661863723909976,1,0.0,0.0,0.0
65.0,0.0,1.4504616360283376,4.865587307626422,61.02314808175087,0.4471355160951593,0.0285581860092926,0.1226724360399816,0.0282079165827076,0.9999999046644692,2.43571783596054e-05,0.2056811400148639,1.0332908783841068,0.45,0.0366307799956637,1.5970221686667383,1.7732467647555028,15.656999372882582,1.4498805839471531,0.0104892680517587,30.60244842926938,1.0429366223701513,32.49416468379959,1.2174144855385518,1,0.0,0.0,0.0
