wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50_smooth,max_dev_tail_50,noise_floor,stability_ratio_smooth,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
5.2700000000000005,2.0121796112450814,0.7492020337751161,12.656413832404096,0.66676572197055,0.0042020369945021,0.0424283906699833,0.0103923246625458,0.0056086833717202,0.0425350679891778,21.0,5.2847605,0.014760475158690944,0.014760475158690944
0.0,1.8555924175828509,0.0827014793337641,25.68421000438977,0.1357546019110154,0.0041236375076462,0.0292718132992368,0.1171727703986661,0.0498617133696307,1.1766980383004144,22.0,0.000943515,0.000943514984101057,0.000943514984101057
9.33,2.0703634843797287,0.1012520120535287,11.476283966555274,0.0551328320190832,0.0226560522693475,0.0950800308088724,0.0516132107082783,0.2237590304241156,0.0372368215751,23.0,9.298967,-0.03103263854980476,0.03103263854980476
4.99,1.8422499107317007,0.1236940901418278,11.211444405406846,0.012413667337063,0.0048656689478706,0.0267272690969573,0.0100275839618016,0.0393363086543206,0.0614853594648137,24.0,4.9784293,-0.011570682525634979,0.011570682525634979
2.25,1.781187976568218,0.2213750245173385,12.168546403603363,0.0109726661189901,0.004145813958043,0.0245223168912951,0.0102928519103184,0.0187275594812674,0.0808045748802743,25.0,2.3344972,0.08449721336364746,0.08449721336364746
5.7,1.971991674127516,0.3477301566753609,11.477315686267302,0.0123179337223112,0.003556679697272,0.0225241097676063,0.0098835135004237,0.0102282750539933,0.0411713148113008,26.0,5.6974826,-0.0025174140930177558,0.0025174140930177558
3.03,1.8425689769607057,0.6898045621276104,13.132812553046644,0.0115156389488003,0.0031788639989175,0.0363067286546581,0.0101889601104657,0.004608354552635,0.0399380080823972,27.0,3.6698477,0.6398477268218996,0.6398477268218996
0.0,2.6197671612625872,0.0737446631409078,23.8860481834036,0.1321498548603847,0.0605653434188652,1.121242183056168,0.1321282242814489,0.8212844159563851,1.1309615443053975,28.0,0.001533468,0.0015334680210798979,0.0015334680210798979
9.23,1.4617628007582235,0.1179755201979843,11.471698399870272,0.0989667764217148,0.0536161254093878,0.16618961798828,0.0869832924511028,0.4544682224324343,0.0419085705086506,29.0,9.225617,-0.00438259124755902,0.00438259124755902
3.27,1.5642677642124394,0.0993153252201921,11.608408576337151,0.0113677738029072,0.0024644666024344,0.0239027510482399,0.0103231237947348,0.024814564843401,0.0460300796989523,30.0,3.2775633,0.007563333511352521,0.007563333511352521
4.39,2.7495218248265134,0.4573294644311108,12.606105479339304,0.0114800741426284,0.0035620453321656,0.0211574405072405,0.0103438236722099,0.0077887947342465,0.0708622209620684,31.0,4.2837896,-0.10621036529540984,0.10621036529540984
3.78,1.3278086071224255,0.2188429724222264,11.199925265086687,0.0114013876374487,0.0050768773659862,0.0456994430000721,0.0109602075221507,0.0231987222920387,0.0412250050940106,32.0,3.7968903,0.016890258789062695,0.016890258789062695
3.72,1.1494244515245924,0.7249176505247614,12.766824995431405,0.0110444633916285,0.0024306748127775,0.0302736803076391,0.0086525041398874,0.0033530357657383,0.0470552559857666,33.0,3.735428,0.015428094863891406,0.015428094863891406
0.0,0.8631150346456479,0.0830379200356403,25.89605332005129,0.1409761049714848,0.0027835139662136,0.0333877955377495,0.0095509689072651,0.0335209977742451,1.1956229272119492,34.0,0.021428613,0.021428612992167473,0.021428612992167473
9.03,2.935032637907532,0.0669344299090906,11.088159508276092,0.0396582538528827,0.0042015711844808,0.03483638321695,0.013649768111992,0.0627714485268036,0.0418054186755911,35.0,9.011215,-0.01878479003906186,0.01878479003906186
3.49,2.3213696119474703,0.1434206383690926,11.339015670558222,0.0112390065646669,0.0023897827503812,0.0415225131650909,0.0095127342531313,0.0166627534286133,0.0437417007770171,36.0,3.4882174,-0.001782646179199432,0.001782646179199432
4.36,2.4572691789759777,0.4421241387421663,12.027865325135313,0.0114305075531506,0.0025609132637019,0.0221946876406358,0.0089560182777851,0.0057922945921826,0.0647989062318167,37.0,4.3546314,-0.005368576049805007,0.005368576049805007
3.9,1.5104968730669264,0.2280420420771482,11.34826743416381,0.0102453877832893,0.0036600637484948,0.0357454541454567,0.0090792140836403,0.0160499515751865,0.0423987699611092,38.0,3.9033835,0.003383493423462003,0.003383493423462003
5.46,1.690185941182528,0.7464452438280917,12.241474910435096,0.7463747939945223,0.003138246789777,0.0262423666191768,0.0094754688247905,0.0042042558533543,0.0430321804183089,39.0,5.474596,0.014596023559570348,0.014596023559570348
0.0,2.113744790167534,0.0882773898693097,28.190929017794623,0.1499108808301794,0.0709887792298735,0.8399345020546907,0.1498919651827057,0.804155837987655,1.1695642741024623,40.0,0.00280902,0.0028090199921280146,0.0028090199921280146
9.33,3.221530707491647,0.0959824349821708,11.607140670389384,0.0726389469967871,0.0353231328286975,0.1261506129059744,0.072588503445463,0.3680166320769244,0.0610400901053536,41.0,9.314428,-0.015571670532226634,0.015571670532226634
3.36,2.4548103843684186,0.1438484147159866,10.961299638508171,0.0107141557829229,0.0034330844034159,0.0272947468143596,0.0100488530913051,0.0238659868885465,0.0429756913535968,42.0,3.3751276,0.01512755393981946,0.01512755393981946
3.5700000000000003,1.89891978100634,0.266720975223308,12.362023925295167,0.0108822269562169,0.0030180548104117,0.029143195892632,0.0106145361680616,0.0113154010349938,0.0636670527604897,43.0,3.5821192,0.012119226455688192,0.012119226455688192
4.71,1.239933611924451,0.2124159357487938,11.396907205597966,0.0117610310773279,0.0034222221460485,0.0271848955682594,0.0104136375749747,0.0161109481634407,0.0411453570328728,44.0,4.707635,-0.0023650741577148082,0.0023650741577148082
6.82,1.3433606211184397,0.6991092365458169,11.695193770689322,0.7515211473460839,0.0018591660073022,0.0206246302960186,0.0088764416496989,0.0026593354907292,0.0407498016508429,45.0,6.8048706,-0.015129394531250284,0.015129394531250284
0.0,2.5438114348318672,0.0609636429371601,20.162847437272863,0.0844424181558981,0.0037986536578703,0.0292151805442553,0.0088486474126482,0.0623101476969775,1.174898878780958,46.0,0.0056845164,0.00568451639264822,0.00568451639264822
8.38,0.8022401974580327,0.0751745766755958,11.228515222156076,0.055009596000687,0.0240937382077735,0.0814543967603916,0.0286991256150589,0.3205038053122999,0.0405198604452637,47.0,8.394771,0.014770622253417187,0.014770622253417187
2.94,1.0087803053897124,0.0584792848274148,11.707501293337478,0.0120845714327756,0.0033898324462334,0.0398654799000072,0.0111161686316663,0.0579663790053381,0.0475655790530996,48.0,3.0258067,0.08580666542053228,0.08580666542053228
6.3500000000000005,1.2397504498494152,0.2087109515760568,12.211572970523704,0.0214088356612872,0.0035983012296961,0.0299571348292406,0.0101171098691027,0.0172405960745393,0.0657210377511554,49.0,6.3528075,0.0028075218200678265,0.0028075218200678265
3.54,1.918640169927674,0.2974647972347188,11.596913433316882,0.0115075733267295,0.0032796375441053,0.0410266797217195,0.0107558081561138,0.0110252963159609,0.0433580011995906,50.0,3.5490236,0.009023628234863246,0.009023628234863246
5.64,0.8254939515024227,0.7436708026035621,12.963136239086884,0.7513766408246294,0.0033244198254778,0.0313896591833071,0.0100465755073352,0.0044702841759672,0.0439815423932592,51.0,5.6354566,-0.004543437957763352,0.004543437957763352
0.0,1.4356827731517543,0.0599408054890693,19.51729137444796,0.0682878542154412,0.0036081748510381,0.0227135114516172,0.0101985236824771,0.0601956340326548,1.1276759856175431,52.0,-0.0032094344,-0.003209434449672699,0.003209434449672699
8.19,1.8855149327862728,0.0693640320049661,11.662985213753304,0.0563692555207955,0.0301472107572004,0.1314124165151504,0.037191031496029,0.4346230957338083,0.0481604479305868,53.0,8.208811,0.01881080627441456,0.01881080627441456
8.08,3.0688082096016216,0.2275212885497873,11.513246471078173,0.027426794792494,0.0024289116510192,0.0403881720322294,0.0122168771751976,0.0106755357084405,0.0547166681064053,54.0,8.072193,-0.007806854248046946,0.007806854248046946
2.3000000000000003,1.5043545528474884,0.2002043082651132,11.30511367815336,0.0109401781291394,0.0026059138969879,0.0216328519262836,0.0089818862733722,0.01301627275933,0.0602885536849046,55.0,3.841043,1.5410429954528806,1.5410429954528806
5.72,2.6400196201482573,0.4640675237544802,11.8963755522433,0.0127975065862353,0.0045904049237887,0.0401173064368909,0.0111121030785513,0.0098916745493391,0.051454665604917,56.0,4.87331,-0.8466899108886716,0.8466899108886716
3.58,1.3743380655284496,0.7190829875179207,12.027523123490356,0.0111363648666633,0.0023356423954803,0.0185450441827326,0.0093590644945901,0.0032480846199606,0.0406216967468189,57.0,3.5755794,-0.004420595169067454,0.004420595169067454
0.0,2.372070884932321,0.0820545276931953,25.37741371983479,0.1225511480000394,0.0025480582320764,0.0262951264312625,0.1224673654144972,0.0310532309752672,1.1760951398225648,58.0,0.0047663627,0.004766362719237804,0.004766362719237804
9.15,2.69186175008847,0.0879698516300136,11.078330700029117,0.0573576317527338,0.0317880417740431,0.1125067514643647,0.0512148566965196,0.3613515405980986,0.0420873876531904,59.0,9.139743,-0.010257148742676137,0.010257148742676137
8.290000000000001,2.686426921561842,0.202620170477285,11.411144768691235,0.0249111672246058,0.0034539538547051,0.0241297686566963,0.0093998852536436,0.0170464462127471,0.0382969974234592,60.0,8.237179,-0.05282119750976655,0.05282119750976655
4.1,2.1208929546799555,0.3507312013871448,12.001771987322014,0.0106772288978146,0.002794383858928,0.0337603199448524,0.0106048589085986,0.0079673089816615,0.0547637803269328,61.0,4.0988555,-0.0011445045471187854,0.0011445045471187854
5.64,1.384417760186645,0.245560525300072,10.795289625448184,0.0114681041594045,0.003209832797524,0.0250086233502029,0.0087058989269929,0.0130714526715165,0.0592867572736897,62.0,5.5793395,-0.06066049575805632,0.06066049575805632
6.96,1.4207787601201054,0.6898657385175212,11.80107316042674,0.7485560492536592,0.0023735570130117,0.037869285534555,0.0106612782136378,0.0034406071747696,0.0534845766295766,63.0,6.9451857,-0.014814338684081996,0.014814338684081996
0.0,1.7670583045491963,0.0787838232358575,25.206089193832867,0.1636046157822724,0.0587199970872113,1.1508055177397527,0.1154881224278448,0.7453306266451273,1.1429757962673346,64.0,0.0024157567,0.002415756694972515,0.002415756694972515
8.45,2.683687417117229,0.1208076602494209,11.749138580175586,0.0983103476739806,0.0430698656578025,0.1721479001518515,0.0508150558844733,0.3565160124148085,0.0543792770655708,65.0,8.460917,0.01091747283935618,0.01091747283935618
3.22,1.3239518724043005,0.0756715316456072,11.355754402378588,0.0109223793958218,0.0042996559201041,0.0353264911315893,0.0098411978769699,0.0568199925359078,0.0446289767520218,66.0,3.2373538,0.017353801727294726,0.017353801727294726
4.28,1.1281188460099845,0.184384245514616,11.335875065817747,0.0137901109274444,0.0030619468600648,0.0344488522707866,0.0099106714315014,0.0166063365929806,0.0492745510072006,67.0,4.2850275,0.0050275039672849076,0.0050275039672849076
3.94,1.354223117598183,0.221225906246597,11.277211288013117,0.0112506873839608,0.0030775482941509,0.0225231469978726,0.0090641273425498,0.0139113376568524,0.0544470995102643,68.0,3.9516878,0.011687812805175835,0.011687812805175835
4.08,1.549476708716239,0.737640140053071,12.09989237271865,0.0105007238224528,0.0031670115251035,0.0361433200005414,0.0102912973099716,0.0042934370688967,0.0419936207905817,69.0,4.080853,0.0008529853820800071,0.0008529853820800071
0.0,2.8268743670293226,0.0751448988406126,23.92607953408845,0.1301867669973342,0.0044062188717725,0.0424599976480051,0.012022125910042,0.0586362997504616,1.1775008039635877,70.0,0.0013298861,0.0013298861449584365,0.0013298861449584365
9.47,1.790436970723814,0.081175835602542,11.609106858154895,0.0708293171646969,0.0057605239216264,0.0363606845640864,0.0500169144523361,0.070963530069071,0.0514075583214419,71.0,9.45733,-0.012670249938965483,0.012670249938965483
3.52,2.449596190033455,0.1528170850453469,11.280057009810289,0.0124077174437109,0.0026256219469484,0.0242029550257205,0.0097054900553896,0.0171814684790501,0.0488053505274428,72.0,3.5505953,0.030595283508300763,0.030595283508300763
4.25,1.1535619000457944,0.1556893208842309,11.390889312835846,0.0095453124148074,0.002832448243637,0.0288267795522914,0.0085019968160043,0.0181929512529009,0.059488325211831,73.0,4.2513127,0.0013127326965332031,0.0013127326965332031
2.8000000000000003,2.995532727891804,0.4138080760102591,11.96840091674147,0.0102430798780635,0.0044447177598197,0.0282664058873813,0.0102356238557518,0.0107410125774551,0.0401391387422975,74.0,4.061174,1.2611739158630368,1.2611739158630368
4.87,2.5509971117084143,0.7499494322271127,12.501197071818671,0.0106127210291774,0.0030231843574983,0.0300182960800929,0.010229255566666,0.0040311842686369,0.0432870404864931,75.0,4.8306766,-0.039323444366455185,0.039323444366455185
0.0,3.0823954007917624,0.0808497108587966,26.88845782022134,0.137355077685145,0.0275172919991823,0.6333569071389213,0.1218796845716821,0.3403511449396509,1.0751172926106802,76.0,0.0057574324,0.00575743243098259,0.00575743243098259
8.93,1.5869329163531556,0.0860441005996477,11.41551941837276,0.0773221521689258,0.024417179151322,0.0911529157843338,0.025292524373592,0.283775165262717,0.0511143973591206,77.0,8.927449,-0.0025507736206051845,0.0025507736206051845
7.01,3.163295797959229,0.2210116095894145,12.309273694540224,0.0216889638360433,0.0031372883985696,0.0486839879398841,0.0107760483490674,0.0141951293427655,0.0517165883297767,78.0,7.000341,-0.009659061431884552,0.009659061431884552
2.31,2.316428420764036,0.2949416890523534,12.43719206890277,0.0108673805910283,0.0030737343152695,0.0314391749674736,0.0101062665072077,0.0104214982789444,0.0814987702056699,79.0,2.3134007,0.00340074539184565,0.00340074539184565
5.41,2.1531008984344684,0.3806015123793992,10.89440314280171,0.0121282162885287,0.0035863981637539,0.0296727152962925,0.0107437585537508,0.0094229739968976,0.0511033573752475,80.0,5.4177055,0.007705535888671733,0.007705535888671733
3.12,2.64401972548066,0.6953232207507237,12.38598759706644,0.0112051682871384,0.003373841615198,0.0267856791844636,0.0094411486230541,0.0048521917716241,0.0379225904563851,81.0,3.2025695,0.08256948471069325,0.08256948471069325
0.0,1.0548748671718169,0.06761678687209,20.289165419378616,0.1188854070977143,0.0038018308510038,0.0287101450987339,0.0102561505800065,0.0562261380738132,1.203917010410934,82.0,0.0015905431,0.001590543077327311,0.001590543077327311
8.97,1.796801778206676,0.0588255090450999,11.24178095643036,0.0510702931930806,0.0144074612684964,0.0616207262446908,0.0188028464998683,0.2449185949675679,0.0532163206396145,83.0,8.967104,-0.002896041870117827,0.002896041870117827
5.45,1.7215785184114687,0.1248806936869728,11.344330938883706,0.0156206761585645,0.0028561324190297,0.0435188935116128,0.0094424383845,0.0228708883001412,0.0379419765852133,84.0,5.4641914,0.014191436767577947,0.014191436767577947
4.34,1.97200881110407,0.2975861492618339,12.105920632726487,0.0116288422988645,0.0031125782796183,0.0208653718867262,0.0088127628744848,0.0104594191526713,0.0748797954607027,85.0,4.3421936,0.002193603515625142,0.002193603515625142
3.33,1.6598720566334215,0.2460322642927983,11.39638920948122,0.0116444454667219,0.0034402269118591,0.031697078147737,0.0099030660696229,0.0139828282593949,0.040111718076452,86.0,3.348826,0.018825931549072195,0.018825931549072195
6.82,2.9383850252190284,0.6987587105672783,12.543994751117964,0.7517176521607661,0.0027064226394041,0.0210292101105382,0.0083444077801882,0.0038731862581487,0.0437205141741521,87.0,6.7643785,-0.05562145233154325,0.05562145233154325
0.0,1.315686779557532,0.0696562417817234,22.41144372555949,0.1148176966359249,0.0571166648344209,1.1344919123016004,0.1147615730529692,0.8199791225232047,1.1540801485675538,88.0,0.004094349,0.004094349220395088,0.004094349220395088
9.27,1.2567469243740628,0.0563102962112843,11.134913526041451,0.0325128454763251,0.0115755477469717,0.0763830731812826,0.0277139999836716,0.2055671577001023,0.042515080916029,89.0,9.247854,-0.022145767211913636,0.022145767211913636
3.33,2.5958775895232367,0.1583197809242223,11.57689859066565,0.012892778604947,0.0040564840493091,0.0236526248194275,0.008907313028909,0.0256220921985016,0.0472856422245286,90.0,3.363463,0.03346292495727532,0.03346292495727532
2.39,3.06945036061014,0.4448726083241235,12.395406142098237,0.0124029802341458,0.0032971202180516,0.0250025779500915,0.0092805607745043,0.0074113805816474,0.0808183242082907,91.0,2.3958259,0.00582586288452136,0.00582586288452136
6.7,2.483683329882149,0.4587204677183404,11.388809350073991,0.0146936593608514,0.0031785596208582,0.0316063818340173,0.0094715344518249,0.0069291863729976,0.039369448239277,92.0,6.7046885,0.004688549041747869,0.004688549041747869
6.08,1.4657091782956029,0.7326329504038253,12.16259635214726,0.750696220138626,0.0038992736636133,0.0313170406910645,0.0088102420878946,0.0053222744842991,0.0570306771306414,93.0,6.5944357,0.514435691833496,0.514435691833496
0.0,1.8284890330640904,0.0921492081807292,28.76702298470591,0.1582871300314898,0.004819973542729,0.0544333128975704,0.0103282509727586,0.0523061845628622,1.2141010609425755,94.0,0.00972283,0.009722829796373844,0.009722829796373844
9.42,0.7268613109454456,0.0674684816769277,11.454829713576425,0.0584914284979471,0.0131182154547326,0.0411585059914211,0.0480436895010401,0.194434718764154,0.0447717574224415,95.0,9.412324,-0.007676048278808523,0.007676048278808523
2.84,1.2284374816382284,0.0716429592436051,11.651802927223985,0.0112671997678208,0.0029354421744947,0.0233985440859714,0.0096598831090707,0.0409732116667639,0.0448532106155483,96.0,3.1656623,0.3256622886657716,0.3256622886657716
4.14,2.922067997908066,0.4569477475311441,12.305155478956245,0.0105638232176684,0.0033182366387042,0.0384602426552027,0.0097872264029724,0.0072617419592736,0.0760557471820109,97.0,4.137484,-0.0025159263610836646,0.0025159263610836646
5.6000000000000005,2.946368773464644,0.5139254167886768,11.955200683782495,0.0133685178356092,0.002942889024387,0.0296622864429352,0.0103968047965593,0.0057262959225673,0.0430017493001932,98.0,5.5924044,-0.007595634460449752,0.007595634460449752
4.18,2.511096521759302,0.7404202165909465,12.61665171257112,0.0112591865165749,0.0041041968193099,0.0200492084326873,0.0090704828366427,0.0055430642246149,0.0464068287026684,99.0,4.180221,0.0002210807800295811,0.0002210807800295811
0.0,2.937334744831729,0.0852238348749675,28.016423478295582,0.129409585742194,0.0187916631547069,0.0252881848013575,0.0655618572053172,0.2204977394150189,1.0966675839418123,100.0,0.008738659,0.00873865932226181,0.00873865932226181
