wave_id,wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,mid_to_tail_ratio,crossing_rate,drift_score,max_slope,logic_heavy_amp,logic_global_range,logic_noise_energy,logic_heavy_crossing,logic_flag_continuous,logic_flag_glitch,is_zero,pred_wait_time_ms,error_ms,abs_error_ms
11.0,0.0,1.5806613314203697,0.0188397081288809,0.13525513240742,0.0059113669665121,0.0013305304636,0.0044856886951663,4.442861464183426,0.005,0.0028910039046474,0.0002109666171161,0.0471018594558765,0.0544906102212323,8.72460245788124e-05,0.0033333333333333,0.0,0.0,1,0.0,0.0,0.0
12.0,6.95,1.8588909017571145,0.0102822620644201,0.0915824024546996,0.0040682485334888,0.0020185870262741,0.0068381675752975,2.0153931760894643,0.005,0.0022145200723093,0.0001761355843714,0.0117513776699071,0.0302949438156074,0.0001598673444463,0.0066666666666666,0.0,0.0,0,5.075300934041559,-1.874699065958441,1.874699065958441
13.0,3.49,1.2422282854821756,0.2169405330781823,1.987856630414025,0.0001572833578154,0.0001378086254192,0.0002983937035136,1.1413089422235103,0.535,3.2229334853497435e-05,0.0434904524985695,0.0003881673733854,1.2423825939660056,0.0001136186134871,0.0033333333333333,0.0,0.0,0,3.4330002598490195,-0.05699974015098075,0.05699974015098075
14.0,4.05,3.442037386442855,0.1600835054089877,1.4642022731230324,0.0011401349733886,0.0009064598167926,0.0020117093778124,1.2577873773108557,0.51,0.0001837849296389,0.0040874615471695,0.0018075063018043,0.5966914685252664,0.0007864588101498,0.0033333333333333,0.0,0.0,0,3.7573859312125277,-0.2926140687874721,0.2926140687874721
15.0,3.77,1.4155531355186952,0.1718753005860213,3.588451840623692,0.0023057518441222,0.0013499695000791,0.0038714216296524,1.7080016518783094,0.165,0.0011054949996275,0.0233450676973701,0.0044219046576947,0.8649345221315566,0.001196455973077,0.0233333333333333,0.0,0.0,0,3.965856511765181,0.19585651176518093,0.19585651176518093
16.0,2.17,1.3232212925316835,0.038963901878941,0.7844762200286743,0.0024766429024109,0.0016317125198364,0.0040786263506353,1.5178172346449494,0.12,0.0012928589775346,0.0032204253945831,0.0047742624450344,0.1622902252010185,0.0013997454397244,0.0166666666666666,0.0,0.0,0,2.532545375239666,0.3625453752396659,0.3625453752396659
17.0,3.02,2.7532876020449075,0.1733155812512173,5.473733016812506,0.0046506308720214,0.0029019777131723,0.0082720395036757,1.6025723589604202,0.21,0.0016718180284984,0.0402983189551267,0.0075550144137612,0.8695345408600024,0.0025646311953035,0.0166666666666666,0.0,0.0,0,3.044454225883869,0.02445422588386892,0.02445422588386892
18.0,3.31,2.109065672349441,0.0766303251251206,0.794223874981824,0.0005405024758569,0.0005101192169955,0.0014780362970343,1.0595590173632643,0.495,0.0001304773439386,0.0020573591471979,0.0010655858737886,0.2954751301608986,0.0004091154201766,0.0033333333333333,0.0,0.0,0,3.3319961998881418,0.02199619988814172,0.02199619988814172
19.0,0.0,2.637498835051072,0.0302088428725732,0.8000724252841076,0.0477893047890596,0.0406559611689058,0.1310621379162211,1.1754562489633924,0.01,0.0290537120611864,0.0032618667278492,0.0907362201060419,0.0907362201060419,0.0017474564384411,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
20.0,9.66,0.6548134055486957,0.0184566260701077,0.6433884129997718,0.0343638488398444,0.0,0.0,34363848.83984441,0.01,0.0121992061350425,0.005451567121692,0.0422909792602441,0.0422909792602441,0.0028676554688865,0.0066666666666666,0.0,0.0,0,9.874957712332575,0.2149577123325752,0.2149577123325752
21.0,2.7,1.0074667332629403,0.0661106770747112,0.4936685217035577,0.0001577938709862,0.0001757578306072,0.0004222187635918,0.8977863043410913,0.455,3.640374795922385e-05,0.0005973886151859,0.0003015673892539,0.2687014455103123,0.0001179841298404,0.0033333333333333,0.0,0.0,0,2.849102297054482,0.14910229705448197,0.14910229705448197
22.0,2.93,1.5623863489741772,0.2172247866813621,1.9652064176548247,0.0021774191178988,0.0014771117356744,0.0047797741632154,1.4741048975551634,0.19,0.0010997155984583,0.0386320258157046,0.0038652299725605,1.565999928495502,0.0012105250309099,0.01,0.0,0.0,0,3.8127266284476633,0.8827266284476631,0.8827266284476631
23.0,5.64,2.69409633771612,0.5551240480368523,3.0152996502273406,0.0051424135539703,0.0006115775690177,0.0016961326054816,8.408426675626202,0.49,0.0001241671731356,0.0263119621996417,0.0014029926091589,2.6933202544847314,0.0005639327001056,0.0033333333333333,0.0,0.0,0,5.677280058055059,0.037280058055059406,0.037280058055059406
24.0,2.46,1.781051102245492,0.0784346345303014,0.9639804989328088,0.0024387162437204,0.001784135105775,0.0045363766028658,1.366889126802936,0.15,0.0013507854412814,0.0026598769073051,0.0023062703804459,0.3202856746936287,0.001241201059657,0.03,0.0,0.0,0,2.6766839722342897,0.2166839722342897,0.2166839722342897
25.0,1.87,3.2074300946000585,0.3705209947219637,4.620759576622698,0.0071798007798108,0.0035375509829582,0.0100464711412904,2.02959583757318,0.21,0.0020922923985628,0.1093225375671974,0.0094226403619073,3.213811784569004,0.0035661376355657,0.0233333333333333,0.0,0.0,0,2.673410053068053,0.803410053068053,0.803410053068053
26.0,0.0,1.937745337378898,0.0193282867807877,0.4199297546999889,0.0257244539518918,2.220446049250313e-16,0.0,25724448.239916854,0.005,0.0,0.0014559332762407,0.0515763348282749,0.0518908879006927,0.0008026628084256,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
27.0,5.34,1.5882653158713629,0.3524327022058126,2.3484275263680727,0.0023464369668021,0.0020951145279855,0.00574514714785,1.119955885706319,0.195,0.0012084288396949,0.0175542415245373,0.0055318768193881,1.6251921747420093,0.00116794348965,0.0166666666666666,0.0,0.0,0,4.310865113656088,-1.029134886343912,1.029134886343912
28.0,0.0,1.0452889853116616,0.0140717798392728,0.1394767777915839,0.0063279062326844,0.0010166936156004,0.0033424006049862,6.223998962507601,0.01,0.0014061865034101,0.0002297521168797,0.0381800750050931,0.0386635968945934,1.2164009065736743e-05,0.0033333333333333,0.0,0.0,1,0.0,0.0,0.0
29.0,7.81,1.646936573329571,0.234223626016675,2.16005816726563,0.0531262957976155,0.0001682934912705,0.0004361978487255,315.6745975255839,0.485,3.9364062745141925e-05,0.005710705717616,0.0170001136561075,1.0560660051719564,0.0001282515003113,0.0033333333333333,0.0,0.0,0,7.579987192049137,-0.23001280795086299,0.23001280795086299
30.0,0.0,2.574681341792759,0.0240244117846717,0.1683106445252487,0.007216592449742,0.002778940371573,0.0094196209181021,2.5968854627749964,0.005,0.0045793273646551,0.0003133591887078,0.0564186094979701,0.0703357670169455,0.0001995287840162,0.0033333333333333,1.0,0.0,1,0.0,0.0,0.0
31.0,0.0,0.8387886226162499,0.0058648078621036,0.0897879251372598,0.0037532757523946,0.0019447147330476,0.0065481637931504,1.9299868297526137,0.01,0.0020771752437676,0.0001581335026503,0.0161672719843297,0.0166966421804795,0.0001529756890089,0.0066666666666666,0.0,0.0,1,0.0,0.0,0.0
32.0,2.42,0.6992774916959874,0.0300152807248794,0.5128322994220968,0.0012740663328305,0.0011361872996524,0.0029320813326522,1.1213513932684316,0.2,0.0006119314270299,0.0018850754240415,0.0035546744188965,0.1247538570548677,0.0007051195878559,0.0133333333333333,0.0,0.0,0,2.957421625712416,0.5374216257124163,0.5374216257124163
33.0,0.0,1.5360423174422215,0.0581548549134802,1.5118369500761448,0.1063747190178346,0.0064029345358616,0.0342704331793697,16.613429640521748,0.005,0.0001365036211507,0.0104210966131557,0.1791387036300871,0.1791387036300871,0.0057187237244436,0.0033333333333333,1.0,0.0,1,0.0,0.0,0.0
34.0,5.8500000000000005,2.5780304162277394,0.2115532258737222,4.4990799209796295,0.0100282546197372,0.0026680947659045,0.0060681165696103,3.758581212821435,0.165,0.0012600565733903,0.0194980574308218,0.0069793522637917,0.9830895754851592,0.0019013885244269,0.0133333333333333,0.0,0.0,0,5.8932576405008135,0.04325764050081293,0.04325764050081293
35.0,7.49,0.9891686127564618,0.0253880967041779,0.3730995418952183,0.0328507346491946,1.1102230246251563e-16,0.0,32850731.00203083,0.0,0.0,0.001332521002922,0.0,0.0763348387236726,0.0,0.0,0.0,0.0,0,7.889001193650923,0.399001193650923,0.399001193650923
36.0,3.86,2.6867027367441803,0.1544205643820404,1.485240996825481,0.0038574735666035,0.0024309633302618,0.0078979633249476,1.586807966938813,0.13,0.0013135825281268,0.0061323184428774,0.0065509288540828,0.577575528351935,0.0026021745613769,0.0266666666666666,0.0,0.0,0,4.143624654219392,0.28362465421939254,0.28362465421939254
37.0,4.72,2.726883506398591,0.161765074636556,3.166704285157811,0.0008239548734232,0.0008480512210319,0.0020597340246721,0.9715850663308002,0.475,0.000152003825443,0.0160655239407194,0.0018015711439356,0.8214160850431065,0.0005875101370764,0.0033333333333333,0.0,0.0,0,3.5254741311519986,-1.1945258688480012,1.1945258688480012
38.0,3.39,2.2030907240398383,0.28369675286279,2.664076654252121,0.0002408924015325,0.0002219059689398,0.0005264071429658,1.0855558195550918,0.505,4.190560586773362e-05,0.0603438905753175,0.000421517416584,2.4284349366711235,0.0001680248071696,0.0033333333333333,0.0,0.0,0,3.423086452036114,0.03308645203611382,0.03308645203611382
39.0,0.0,2.31348739445141,0.0372428236485392,0.8235421186568921,0.0504388668146681,4.440892098500626e-16,0.0,50438844.4153216,0.0,0.0,0.0030144680804236,0.0998100440381146,0.1000272072622241,0.0016199875861188,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
40.0,4.8500000000000005,0.9877046200951176,0.1803104858951447,1.0221602487049657,0.0001586423872799,9.5312008003474e-05,0.0002305406800303,1.6644358477721193,0.475,3.494898507612754e-05,0.0132933339975561,0.0002441136022819,0.9876163661953438,9.25512664446974e-05,0.0033333333333333,0.0,0.0,0,4.358944773445891,-0.49105522655410994,0.49105522655410994
41.0,4.61,3.309338930900814,0.6188060138834401,4.778965872749743,0.0048658022764443,0.0032582986896437,0.0073909083762875,1.4933562716498503,0.18,0.0027853570922617,0.0736397345364787,0.0064318583318505,3.3083012648338195,0.0031381203165277,0.0166666666666666,0.0,0.0,0,3.7735428959384443,-0.836457104061556,0.836457104061556
42.0,2.38,0.7207269204915867,0.0213430304640415,0.3106487410684563,0.000238890760945,0.0002070613218481,0.0008891364470062,1.153714296318623,0.535,4.164837913613661e-05,0.000755724020545,0.0003577707469826,0.0870423769203447,0.0001735256690974,0.0033333333333333,0.0,0.0,0,3.2841777209940384,0.9041777209940385,0.9041777209940385
43.0,0.0,2.5017757164303367,0.0145879481934187,0.2422051987528983,0.0101545524242337,0.004371043264085,0.0145875965762196,2.3231410644063404,0.01,0.0032938432269739,0.0004289825938079,0.0399126838558032,0.0399126838558032,0.0004320656300884,0.0033333333333333,0.0,0.0,1,0.0,0.0,0.0
44.0,4.74,1.257800946099374,0.0486873539105421,0.4392407779222598,0.0015453143348389,0.0015112949380427,0.0037563695951889,1.0225094211794523,0.115,0.0009040568263777,0.0021259025657012,0.0025661003703398,0.1700628048683969,0.0010501720884272,0.0166666666666666,0.0,0.0,0,3.0660002383507337,-1.6739997616492666,1.6739997616492666
45.0,0.0,1.2392673176988869,0.0055118120226692,0.0735125010977544,0.0030468752451465,0.0005400559039105,0.0017153694985003,5.641767049146422,0.005,0.0016550617076282,0.0001809606596789,0.0150532518991128,0.0154258301867127,3.711298570971152e-05,0.0033333333333333,0.0,0.0,1,0.0,0.0,0.0
46.0,5.9,1.1319680964017296,0.1654973983872479,3.627612275418597,0.0051367860575227,0.0001642376966878,0.0004931515167967,31.27634449806977,0.525,4.533547108127367e-05,0.0175682444888019,0.0002263346467756,0.7853175151060721,0.0001389422542337,0.0033333333333333,0.0,0.0,0,5.911333290254192,0.01133329025419183,0.01133329025419183
47.0,3.14,3.3430221143066965,0.475626520981061,4.471262867406993,0.0057718339754123,0.0042319601668271,0.0146713779512825,1.3638674240812196,0.255,0.0021645827919787,0.0700105706594851,0.0094935459880591,3.34930335052607,0.0026426844708636,0.0233333333333333,0.0,0.0,0,3.256612652310003,0.11661265231000284,0.11661265231000284
48.0,6.86,3.077662117309103,0.2217470622535169,2.680482909544304,0.0181810893089576,0.0040184441485601,0.0120227869363409,4.524408978301543,0.095,0.0026125661206302,0.0076240670030194,0.0077240014290516,1.04800899207015,0.0024474574407938,0.0233333333333333,0.0,0.0,0,6.540961855920287,-0.3190381440797134,0.3190381440797134
49.0,0.0,0.9461692022501842,0.0154289425595183,0.2344838418363726,0.0098458126563006,0.0051333690246255,0.0172583291958667,1.9180017433126395,0.01,0.0052942706934066,0.0003937510089192,0.042810791466921,0.0438881714986566,0.0004086881160469,0.0066666666666666,0.0,0.0,1,0.0,0.0,0.0
50.0,3.97,1.8720619020485003,0.3469646740743689,3.412810264932281,0.000540949777825,0.0005968388712606,0.0017411585650857,0.9063566357965214,0.51,0.0001211343457015,0.0701591293175093,0.0014242549116847,1.871550388041852,0.0003914094545724,0.0033333333333333,0.0,0.0,0,3.5042701256365785,-0.4657298743634217,0.4657298743634217
51.0,4.0200000000000005,0.9714304396646256,0.1865023726343074,1.1267577504329014,0.0002711435936771,0.0002458143067784,0.0008387028136132,1.1030378751864065,0.54,3.690925663174749e-05,0.0126233066242168,0.0004847917453332,0.9717975266390984,0.0001983004604347,0.0033333333333333,0.0,0.0,0,3.7651340517350436,-0.2548659482649569,0.2548659482649569
52.0,0.0,3.1413055735028457,0.0534699047240454,2.24229404193139,0.069504912953563,0.0771013750632389,0.2261655792390993,0.9014743510745484,0.01,0.0384191344283292,0.011622998857534,0.0815646747114984,0.0815646747114984,0.0125320783923919,0.0133333333333333,1.0,0.0,1,0.0,0.0,0.0
53.0,6.03,2.255279821776069,0.2370215584830937,3.679756309664624,0.0131802209893759,0.0005838966294732,0.0026066161792304,22.572828393337744,0.53,0.0001452301643991,0.0147677705561042,0.0011804822827841,1.1780358419933918,0.000469009527955,0.0033333333333333,0.0,0.0,0,6.100731496088142,0.07073149608814155,0.07073149608814155
54.0,0.0,1.7795966136537995,0.0796476809809262,1.8673422922343663,0.1129043998706666,2.220446049250313e-16,0.0,112904374.80085929,0.01,0.0483023789459582,0.0079607012580147,0.2099810611102612,0.2127897770143241,0.0044480371959471,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
55.0,3.36,1.644525144263527,0.363702959678298,2.0079329920893425,0.0003087861202897,0.0003095702739472,0.0010105531923851,0.9974637386490288,0.495,5.755118549218396e-05,0.02112318374759,0.000649003656888,1.6787001801696062,0.0002196199618877,0.0033333333333333,0.0,0.0,0,3.4835700565316934,0.1235700565316935,0.1235700565316935
56.0,6.62,2.832755900509276,0.1965977569267911,2.3054434759666447,0.0193471122312316,0.00041479504128,0.0010201977222603,46.64247077076544,0.51,0.0001054507940241,0.008344819953681,0.0010741012628483,0.9428138373999232,0.0003674215214572,0.0033333333333333,0.0,0.0,0,6.437792917041655,-0.1822070829583451,0.1822070829583451
57.0,0.0,2.222105439543389,0.0325003114127672,0.5084158675298722,0.0212214967459611,0.0085101992885222,0.028459062758662,2.493654206303773,0.005,0.0137464064220847,0.0007976705319707,0.0880062662127572,0.091566962551747,6.406709324050593e-05,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
58.0,2.59,3.374952098715764,0.6116026742347876,5.159036581209305,0.0009589396873193,0.0008074785153956,0.0034795553790778,1.1875715346779523,0.525,0.0001634540073207,0.0903425583189374,0.0023797070845388,3.394555717781377,0.0007102760025779,0.0033333333333333,0.0,0.0,0,3.1092544985120814,0.5192544985120815,0.5192544985120815
59.0,1.99,1.9727999483381105,0.1762860577336309,4.069948363803992,0.0036205324037133,0.0030939643503952,0.0076630146541103,1.1701916452460692,0.12,0.0017225073550431,0.1735980095161534,0.0079999965750967,1.9744876771351725,0.0020785160689967,0.0066666666666666,0.0,0.0,0,2.2980931688312034,0.3080931688312034,0.3080931688312034
60.0,3.95,1.40004590353,0.1409892787306571,3.77628208822672,0.0019784286070103,0.0010048832462301,0.0035228980655026,1.9688124422612665,0.22,0.0010418807024071,0.0254502659185984,0.0028473910974531,0.7119731202513053,0.0010625718066389,0.0166666666666666,0.0,0.0,0,4.028856048693124,0.07885604869312424,0.07885604869312424
61.0,0.0,2.214552916920664,0.0839767554319452,1.9621870495558091,0.1188743244225339,0.0,0.0,118874324.4225339,0.005,0.000287342600673,0.0083442066655736,0.224062553519146,0.2246597559099172,0.0044395407787509,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
62.0,0.0,1.3216626279919883,0.0332854631656062,1.166136477739497,0.0424657657718161,0.0391199332855247,0.1030810617120694,1.0855275334020538,0.005,0.0084062951488822,0.0074709588402464,0.0624505404996122,0.0849790448882112,0.0077455126880196,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
63.0,0.0,3.331081279637859,0.0798626868543491,1.268033334931384,0.0540550936902148,0.014229846838381,0.0466234560290126,3.798711996372613,0.01,0.0182356918788266,0.0021484345586206,0.217111855720399,0.2172445021072069,0.0016663252173294,0.0033333333333333,1.0,0.0,1,0.0,0.0,0.0
64.0,5.03,1.6988496691626451,0.1487084005988172,3.1653447881862427,0.0002647551277535,0.0002569397546522,0.0009288708044659,1.0304131320537622,0.61,3.932974521445809e-05,0.0168159132656402,0.0008294886392166,0.7268493223555541,0.0001997515332067,0.0033333333333333,0.0,0.0,0,3.549088081334851,-1.4809119186651492,1.4809119186651492
65.0,0.0,3.488632656167715,0.0979257906500608,5.646599994551478,0.1503305512294586,0.1798772084435121,0.5260988546430072,0.8357398455009261,0.02,0.0825881897346109,0.0351628635300955,0.0869337456768626,0.0869337456768626,0.0370942559146679,0.0133333333333333,1.0,0.0,1,0.0,0.0,0.0
66.0,0.0,2.753649848742097,0.0537543256550462,2.436368262099498,0.0709245858555399,0.0016137134014664,0.011526524296189,43.95113893207312,0.015,9.221219436956751e-06,0.0149977513066072,0.0512961417326733,0.055908132810559,0.0084314801632588,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
67.0,0.0,2.4078243614261794,0.0542517637329558,2.055359728495273,0.0628317104158091,0.0,0.0,62831710.41580918,0.01,0.0459474106570065,0.0176269085227396,0.0751743852491908,0.1398414042291911,0.0054413382161765,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
68.0,2.14,2.4951177541948555,0.3179444065390336,2.610333631559436,0.0003839144692624,0.0004199004889024,0.0010037048013695,0.914296518133166,0.485,6.279487333606947e-05,0.0727661391601261,0.0011304533021498,2.495099190238394,0.0002761627209295,0.0033333333333333,0.0,0.0,0,3.352586904532613,1.2125869045326128,1.2125869045326128
69.0,3.31,1.775709911316636,0.438819438047674,4.222520996045481,0.00331526427278,0.0023038493944406,0.0060373846534471,1.4390102242663307,0.15,0.0015636751680931,0.0594384282633881,0.0090117701796923,2.020888067407826,0.0016150554754417,0.0033333333333333,0.0,0.0,0,3.763593186029391,0.45359318602939114,0.45359318602939114
70.0,0.0,2.6813009321446213,0.0328465717448719,0.41963330705916,0.018159219570001,0.0030662128331394,0.0100159514315354,5.92235915634359,0.005,0.0097634491326751,0.0008271339989716,0.0925669361999799,0.0926286207841045,4.832043967840575e-05,0.0033333333333333,1.0,0.0,1,0.0,0.0,0.0
71.0,7.71,2.5874660046560845,0.367390799502962,4.80038601023521,0.1053412155533048,0.0004365298720033,0.0010469530941805,241.31446893975465,0.495,0.0001343168301578,0.0160110195199485,0.0195255790528747,1.679017143263433,0.0003654049738593,0.0033333333333333,0.0,0.0,0,7.760485882739944,0.050485882739944365,0.050485882739944365
72.0,9.87,0.8982343705592768,0.017229196236332,0.4264045230443511,0.02529385645826,2.220446049250313e-16,0.0,25293850.841896933,0.01,0.0146087404140034,0.0020872005853556,0.0446041537359419,0.0454372720265003,0.0011593892916565,0.0066666666666666,0.0,0.0,0,9.867842826841475,-0.0021571731585243725,0.0021571731585243725
73.0,3.62,1.3292257608919038,0.0773073927096208,0.6130956693426894,0.0003229447311487,0.0003344375005898,0.0013683426678658,0.9656326367305208,0.53,7.942740807263426e-05,0.0014159166857536,0.0005914840735348,0.2993506696836732,0.0002445487674386,0.0033333333333333,0.0,0.0,0,3.291638076752367,-0.32836192324763314,0.32836192324763314
74.0,0.0,2.305158840915281,0.0407832344438236,1.333776361437014,0.0561556582656147,0.0,0.0,56155658.26561477,0.005,0.0,0.0064946022635634,0.0874370659757257,0.0874370659757257,0.003382248202646,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
75.0,3.5700000000000003,3.1118840411433166,0.2206970178120614,1.293489446032153,0.0003897864317354,0.0003370174808085,0.0011234037179121,1.156572870426254,0.485,8.413838340000535e-05,0.0015736022201822,0.0005010388304125,0.8483006037976657,0.0002856078567353,0.03,0.0,0.0,0,3.574310406098671,0.004310406098670505,0.004310406098670505
76.0,3.49,1.003785948971525,0.1726541150861851,1.07689245863674,0.0001967371272223,0.0001938772871133,0.000594305908689,1.0147455403669692,0.495,3.847388352534953e-05,0.0235924545413253,0.0004392632084602,1.003928061070657,0.0001341397921186,0.0033333333333333,0.0,0.0,0,3.4818001975815616,-0.008199802418438651,0.008199802418438651
77.0,0.0,1.856838520571182,0.0421039479076594,1.0061572938789318,0.0833357278927195,4.440892098500626e-16,0.0,83335690.88423842,0.0,0.0,0.0072381332012168,0.1471464529267332,0.1471464529267332,0.0037657711497196,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
78.0,3.88,0.680973534711152,0.1242137708024762,0.8717493732348423,0.001221981227484,0.0008561383526617,0.0026860183748066,1.4273158028362836,0.195,0.0004685544678706,0.0076890073589256,0.001253073282399,0.6820063678051352,0.0007128148506452,0.03,0.0,0.0,0,3.703229888943259,-0.176770111056741,0.176770111056741
79.0,0.0,2.496080432421528,0.0369835082940345,0.8551212402826232,0.0436326441541538,0.0317389976746043,0.0981837534814675,1.374732851577518,0.005,0.0057004032820446,0.0044013046237512,0.0905788101746156,0.11830285971712,0.0046823207753101,0.0033333333333333,1.0,0.0,1,0.0,0.0,0.0
80.0,0.0,2.638383710825548,0.0542645304995461,1.570018394612819,0.085884675162258,8.881784197001252e-16,0.0,85884598.88141075,0.01,0.0151330359630797,0.0073323266408098,0.1515780390234948,0.1515780390234948,0.0039004246672695,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
81.0,3.24,1.2405808920973278,0.0353296292768447,0.4991079356899071,0.0023028554253624,0.0011174763377118,0.0042478158136651,2.0607625297152388,0.18,0.0009395925255643,0.0025758299756346,0.003956054752527,0.1381359422324479,0.0011824962164312,0.0133333333333333,0.0,0.0,0,3.2825968428704773,0.04259684287047705,0.04259684287047705
82.0,3.2,2.715139750235153,0.5076526144319824,3.677592987539332,0.0045120689317976,0.0030026199694136,0.009021048845383,1.5027101248409858,0.155,0.0017046492234455,0.0300569825531968,0.0094873243707369,2.715606025760507,0.0027775980266855,0.02,0.0,0.0,0,3.5419332696465142,0.34193326964651405,0.34193326964651405
83.0,4.33,2.424241670145112,0.1435483915858708,2.4157872922101333,0.0003460848303748,0.0002159822362456,0.0005755990701459,1.6023689448807277,0.565,5.375364835476404e-05,0.0117550367025462,0.0003794600787521,0.744819779310185,0.0002574355052029,0.0033333333333333,0.0,0.0,0,4.318329591160878,-0.011670408839122182,0.011670408839122182
84.0,4.74,0.5391755644986903,0.039093837962082,0.2746626941278157,0.0008095890000877,0.0005837597888871,0.0011697692526778,1.3868505995941034,0.165,0.0002916834931077,0.0010522019224796,0.0011835016812777,0.1447829854644511,0.0005069756872506,0.01,0.0,0.0,0,4.196627082079624,-0.5433729179203759,0.5433729179203759
85.0,0.0,1.374810366244066,0.0375502747932132,1.2478327258332302,0.0519813647574125,2.220446049250313e-16,0.0,51981353.21523347,0.01,0.0203434702373572,0.0062834885152589,0.0760004833132237,0.0785167080785005,0.0035279230302825,0.0066666666666666,1.0,0.0,1,0.0,0.0,0.0
86.0,5.97,1.6932583169261934,0.1523220268456482,2.5515499843825884,0.0156802491338276,0.0003046839260565,0.000894132081749,51.46381652933689,0.455,6.621280036787524e-05,0.0104502946952382,0.0006766558744186,0.7218499883186549,0.0002271631743511,0.0033333333333333,0.0,0.0,0,6.244519359528228,0.27451935952822826,0.27451935952822826
