wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,settling_trend,mid_to_tail_ratio,stability_ratio,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
9.99,1.2970929761224608,0.0497310642494681,52.42173879190611,0.0480146318415448,0.0309746121425021,0.0975082262941882,0.9560465754610696,1.5501285398028468,0.6228423217383899,0.2238624589097118,11.0,9.913555,-0.07644485473632834,0.07644485473632834
5.23,1.8750247645760307,0.763932506007797,19.36660126318169,0.0071657863524955,0.0069254984603218,0.0275909457194232,0.9564355336436956,1.0346959657639656,0.0090655894294221,0.1146091760201719,12.0,4.504616,-0.7253842163085942,0.7253842163085942
9.99,1.809667816957404,0.0452514253475203,18.18439117714637,0.0807794849339424,0.0751237598224844,0.5458569376767084,0.8495501627276679,1.075285423007807,1.660141257107599,0.8350322727202957,13.0,10.021539,0.03153873443603494,0.03153873443603494
6.23,2.348755602239285,0.0368289169057984,33.591836081180475,0.0379270848705661,0.0179481436615192,0.0425805764476034,1.018710001004559,2.113147937339816,0.4873383385150574,0.1787748730299001,14.0,6.2784524,0.04845239639282184,0.04845239639282184
5.08,2.658298592971909,0.4175036950434839,20.69591958282957,0.0265203863521282,0.0113492460708486,0.0351515536027093,1.037909192963373,2.336752930531199,0.0271835822734048,0.1074784319828698,15.0,5.172242,0.09224216461181634,0.09224216461181634
9.99,0.9080528752764632,0.0382312796590842,40.92800012611879,0.0400980837438147,0.0241444773511703,0.0961970548353799,1.018418442056737,1.6607558531854163,0.6315372369152722,0.2403276328447011,16.0,9.960475,-0.029525032043457244,0.029525032043457244
7.74,1.109259634745933,1.0465287130361889,32.6449720754675,0.0216265783831739,0.0207835643894869,0.0755213537091679,0.9933117641169252,1.040561519541465,0.0198595261751874,0.1573886527299799,17.0,7.7450767,0.005076656341552521,0.005076656341552521
9.99,0.5226940729031584,0.0441955248676268,20.546989458357015,0.0507330774756107,0.0613765298105236,0.4140083780061612,0.6843793150600854,0.8265875702918043,1.3887498475378883,1.1004347743182077,18.0,10.019897,0.029897460937499787,0.029897460937499787
3.85,2.4101594771204864,0.0233127021901055,8.197310565879974,0.0064472850184058,0.0052240823614611,0.0159327892656113,1.2158045766864831,1.234146657376955,0.224087370686312,0.051830323083438,19.0,3.5774784,-0.2725215911865235,0.2725215911865235
6.390000000000001,3.15564634111139,0.5035007456119504,21.155905895146432,0.0818859455211872,0.0092499704228651,0.0368745757992656,1.4016342513335875,8.852562000221154,0.0183713142137485,0.0927753960316324,20.0,6.317463,-0.07253707885742244,0.07253707885742244
9.99,1.4219943240247503,0.0451065453308065,48.141516771810366,0.0319533708216973,0.0292941050210993,0.1116394726973708,0.994483714255466,1.0907781517101969,0.64944242918222,0.2124932309198501,21.0,9.74832,-0.24168037414550803,0.24168037414550803
6.42,2.777262592677276,0.9329744154520928,21.14072629724953,0.9092814469288832,0.0072248379435179,0.0281760640420567,1.025157667665281,125.8549088827345,0.0077438757334767,0.102809586663481,22.0,6.261108,-0.15889207839965813,0.15889207839965813
6.3100000000000005,3.100124562995739,0.0438886869245315,11.600119502085366,0.0494755385751778,0.0040650474733862,0.0118885104233359,1.0003495447090769,12.170959067054742,0.0926217589456378,0.9201075191123388,23.0,7.867399,1.5573992156982417,1.5573992156982417
5.91,1.1827936826769512,0.0278824251828606,21.030117443062004,0.0162590462494363,0.0146651438944475,0.0410972900844328,1.003512686394075,1.108686369378609,0.5259636947756805,0.1731523828868588,24.0,6.2935596,0.38355955123901353,0.38355955123901353
7.86,2.3265989990081914,0.5277495312729175,39.87673507617761,0.1114816698620075,0.018123087955363,0.0487833406371058,1.355895960958555,6.151361400729518,0.0343403202600868,0.1881552530222552,25.0,6.7627473,-1.0972527122497562,1.0972527122497562
3.23,2.7334879091454614,0.0391857616587528,39.48149264727304,0.0305179612537342,0.0264536931366598,0.0696084669869634,1.0502146207118803,1.1536370344375495,0.6750842995459952,0.2325323928330251,26.0,3.4381397,0.2081396770477295,0.2081396770477295
4.01,3.034818301313277,0.5380775725094057,11.281103852307169,0.0028503503685152,0.0024944691700857,0.0078830977145418,0.9784950221284832,1.14266765050844,0.0046358913526473,0.0792191937670505,27.0,3.1332135,-0.876786479949951,0.876786479949951
9.99,0.2518203265633258,0.0565968058066009,22.621048769223894,0.0373066044673458,0.0359859251398762,0.1968976613910564,0.6268572577168866,1.036699856558816,0.6358296018862878,1.125908369939725,28.0,10.0407505,0.05075050354003885,0.05075050354003885
4.38,3.557115548169988,0.0353926796942793,26.25895553481694,0.0185926279114313,0.0159712713305809,0.0595226173794278,1.0814222779628668,1.1641294147762495,0.4512591591617547,0.1278093764654202,29.0,3.9675624,-0.4124375629425048,0.4124375629425048
3.5500000000000003,3.1475816991352263,0.389445777814474,14.960680254953454,0.0111472516958052,0.0092437085906099,0.0216338136906908,1.1006297784441337,1.205928376106599,0.0237355470092627,0.0768192389531763,30.0,3.8209515,0.2709514617919919,0.2709514617919919
4.28,2.9133635657752674,0.0519083166427792,54.609955292097865,0.0378581159013202,0.035090274247787,0.1314313278237491,0.9812561825006476,1.0788777128132598,0.6760048454906592,0.2683549887998535,31.0,6.4473157,2.167315692901611,2.167315692901611
9.99,0.3926553289154422,0.7433933872021502,28.255832696058825,0.7689768060151114,0.0103602586500268,0.0239080786549092,1.0112702204449084,74.22370017658007,0.0139364417473263,0.127607080921674,32.0,9.645334,-0.34466575622558615,0.34466575622558615
9.51,2.528041202950369,0.0554747197356746,13.35806413908487,0.0430188207211215,0.0036552569972119,0.0094767273307625,7.082426404518531,11.769024444768164,0.0658904983880579,1.154371877247688,33.0,9.613631,0.1036312484741213,0.1036312484741213
4.59,1.1195081655549448,0.0129219174613164,5.65263310275183,0.0041018140254536,0.003599000330859,0.0138170832091135,1.2199542741827012,1.1397089493363908,0.2785190404685773,0.0291924526491478,34.0,3.483274,-1.1067260169982909,1.1067260169982909
4.55,2.9431627790224884,0.388928416386685,9.496606383234084,0.0103182949123885,0.0046390756003112,0.0115096046981593,1.0398040193618976,2.2242130926866377,0.0119278391419234,0.0363155846069194,35.0,4.548218,-0.0017822265624998224,0.0017822265624998224
4.57,2.2534992128660454,0.0428576805190621,45.94250187364703,0.0297458078209263,0.0262453544821328,0.0844327761539274,1.042354861167463,1.1333741637135202,0.6123839076656417,0.2050859796373143,36.0,4.6833663,0.11336629867553683,0.11336629867553683
6.44,4.004134303883401,1.1572448233430788,37.73103317991129,1.1315438008028618,0.017863345276545,0.0628308343598416,0.9902227551128282,63.344447523172185,0.0154360986549975,0.1711656402755021,37.0,6.3642545,-0.07574552536010781,0.07574552536010781
9.99,2.9251087398287505,0.0563499213526234,31.52577956891121,0.0622588800175243,0.0643718479095872,0.442022348204016,0.8740718834709065,0.9671755755372092,1.1423591235275306,1.0119200191937474,38.0,9.8260355,-0.1639645004272463,0.1639645004272463
6.18,1.6325624216619934,0.0409555765353386,19.255059605103085,0.0159561469605949,0.0119784742873546,0.0337504314573804,1.165608938077559,1.3320682789602956,0.2924747985062347,0.0982549616217569,39.0,6.659157,0.47915679931640653,0.47915679931640653
5.3500000000000005,3.3912480521244577,0.1471934154524928,28.470371346861526,0.0333637685285445,0.0162913118326614,0.0496686326884399,1.0305321417977158,2.047948429401936,0.1106796229430511,0.1501015985605018,40.0,5.369075,0.019074821472167436,0.019074821472167436
9.99,0.2053038481037456,0.0379277740560594,40.18568303844388,0.037586642562085,0.022839129617927,0.1045574686403499,0.9770254294054496,1.6457124919011703,0.6021742531474488,0.1919901070684377,41.0,10.049464,0.059464225769042756,0.059464225769042756
6.2700000000000005,1.1630682511721613,1.071875029273209,27.15885326011536,1.0437707848134652,0.0108138021268059,0.0394922169902591,1.0445810886446123,96.52208132272152,0.0100886780840949,0.1451493190880444,42.0,6.5320168,0.26201675415039016,0.26201675415039016
9.43,1.157708378272282,0.0639613461994769,40.094400475465655,0.0857893638100754,0.0197829876232589,0.0817753150221878,1.485977999758463,4.336521920111323,0.309295980923628,1.1984027964846085,43.0,9.66532,0.23532039642334013,0.23532039642334013
4.82,2.0243854912199715,0.0212943009758105,17.041277121600277,0.0126023727867825,0.0091690646730547,0.0375683787624536,1.207843332098084,1.374444598408467,0.4305877076163585,0.0767777546170784,44.0,4.8750815,0.05508153915405245,0.05508153915405245
5.91,1.880464382572403,0.3735159799728022,29.752463623273805,0.048582327950982,0.0175444860833103,0.0618116968476269,0.965418985234666,2.769093660036222,0.0469711792186687,0.1533544773400126,45.0,6.150287,0.24028715133666978,0.24028715133666978
0.0,3.910859365015781,0.0416453491005339,44.66916710719279,0.0299995589640241,0.0211291134034458,0.0662734086344021,1.2370397330841476,1.4198209348107729,0.5073582849571219,0.1999444407265103,46.0,1.4281646,1.4281646013259888,1.4281646013259888
4.39,1.0959684962206775,1.1164410486421088,22.509722309498443,0.0124398498935412,0.0108093354091381,0.0378275457829451,1.0864754092947138,1.1508430696101382,0.0096819580510796,0.117148073806137,47.0,4.5048294,0.11482940673828157,0.11482940673828157
9.99,1.588056822183027,0.0755383922494271,38.142621587698684,0.0604088125729036,0.0627837163269468,0.383399485933281,0.629456653462041,0.9621732376616714,0.8311497455292107,1.2267094285944402,48.0,10.034131,0.04413105010986307,0.04413105010986307
0.0,3.7107792463595928,0.0135998428957,12.95516587147408,0.009553270760339,0.008322161279742,0.0215095731959533,1.060240103541301,1.1479313235207869,0.6119306474078948,0.0835993225407611,49.0,1.0064936,1.0064935684204102,1.0064935684204102
9.99,0.6221097077137481,0.1410228376527438,30.37521048437511,0.037330346362753,0.0199381197662755,0.0516168804087238,0.9197294831685806,1.872310174080987,0.1413822041646129,0.1342388849400436,50.0,9.886787,-0.10321258544921896,0.10321258544921896
8.81,1.2907262689317274,0.0417924931803257,45.28342069462579,0.051736897225525,0.0254396022096002,0.0728695593871162,0.9872623503675224,2.0337147871080368,0.6087122271246541,0.2172833903334241,51.0,9.255504,0.44550365447997997,0.44550365447997997
4.09,1.0901920877381943,0.813279623769976,20.07690058156112,0.010247786453621,0.0085684092620656,0.0257219659145147,1.012612377297151,1.1959962396980957,0.0105356251418311,0.1093908239917444,52.0,4.361172,0.2711721992492677,0.2711721992492677
9.39,2.0912017862990835,0.0506513837039615,31.43438912328961,0.0674466104069269,0.0159160354156914,0.0312086647966656,3.490473523910942,4.2376511742855785,0.3142270543779754,0.7571426693325278,53.0,9.474795,0.08479534149169865,0.08479534149169865
4.79,2.02305899661883,0.0272698914868905,18.406015894685872,0.0139561615651684,0.0125981611016154,0.0360520190308428,0.9825359863944106,1.1077934584901754,0.4619805929807676,0.090288090308396,54.0,4.7729754,-0.017024555206298864,0.017024555206298864
4.64,3.083210598089356,0.123201674338148,25.44999642745412,0.0177441283405733,0.0138494844210937,0.0277763395214822,1.0028153989966475,1.281212102909452,0.1124131176226418,0.12675705147107,55.0,4.955535,0.3155349349975589,0.3155349349975589
0.0,2.9491588397815747,0.0356478078426209,38.68989558378054,0.0409862547496518,0.0221994922924594,0.0476875533540157,1.018747741222713,1.8462698319143065,0.6227449319666868,0.1806641172037713,56.0,4.608798,4.608798027038574,4.608798027038574
6.12,3.1618474874174383,0.6690615479512967,37.12627955020929,0.6452913621076126,0.0193638257935533,0.0692950040668991,1.038125449376439,33.32457829680888,0.0289417704901808,0.1778313437490988,57.0,6.100459,-0.019540901184082138,0.019540901184082138
9.78,1.2077208759451703,0.0401778422401591,25.383393640443597,0.0371844021441983,0.0125183172401177,0.0364097882661671,2.480398517685067,2.9703991727125763,0.3115726537457639,0.7482574521061789,58.0,9.73468,-0.04531982421874936,0.04531982421874936
0.0,2.515238174119393,0.0146082435054228,11.058994212262116,0.0085666741492614,0.0068873804775021,0.0242029439405526,1.1233550786447926,1.243821643573067,0.4714721522456337,0.0551845716386645,59.0,1.4404403,1.44044029712677,1.44044029712677
9.1,1.139852381191433,0.3525495944981958,35.59122792667909,0.054132816742479,0.0201189989803486,0.0898738981935995,0.9930873778868846,2.690631581855633,0.0570671452676554,0.1507058698467901,60.0,9.119913,0.019913101196289418,0.019913101196289418
7.95,1.77294718314703,0.0436861660796844,46.57446328222768,0.0303558994037198,0.0311678735903388,0.1334355199851187,0.9105074017026564,0.9739483298976468,0.7134494892510946,0.2394434655762569,61.0,8.47459,0.5245903015136717,0.5245903015136717
5.98,1.944687229565672,0.979358145695514,33.26361794335671,0.9442551450845228,0.0187449605362212,0.0666018085900506,0.8995700279373846,50.37381075762263,0.0191400465697551,0.1433945789708754,62.0,5.999462,0.01946212768554645,0.01946212768554645
8.06,2.1535505157652906,0.0523286795359179,19.07452990156256,0.1483907110859101,0.0087234113587324,0.0210599380868186,0.9772447397168272,17.010626688690888,0.1667042101844087,1.1586698151776615,63.0,8.400769,0.3407692337036128,0.3407692337036128
7.07,1.316351096123165,0.0283308317349733,21.585910023002125,0.0172501249537269,0.0149443258062678,0.0360986566945376,0.931130024937732,1.1542925403968032,0.5274933478329996,0.1257274241738994,64.0,6.8349338,-0.23506624221801786,0.23506624221801786
5.73,3.85239090021505,0.3238280273109072,28.026855724411,0.0290734822404693,0.0160778633527554,0.0592354732633499,1.0166041787728513,1.808292544493741,0.0496493877834412,0.1047318141488569,65.0,5.2849197,-0.4450802612304692,0.4450802612304692
9.99,0.2345674702861971,0.0565222655390856,60.07023319316185,0.0678493889535601,0.0282261823189468,0.1204903454887234,1.1407332559848025,2.403774828034092,0.4993816427978543,0.2822008677428504,66.0,10.057742,0.067742118835449,0.067742118835449
8.950000000000001,0.8053089213977822,1.1151609653859629,33.667647625463296,0.0201556498878281,0.0143228791032897,0.0339139508031479,1.0743038319246656,1.407234420903842,0.0128437772976466,0.1970393145857123,67.0,8.835855,-0.11414546966552841,0.11414546966552841
9.07,2.306841555643196,0.0504402336836711,29.97935737258841,0.0456859210181352,0.0172610032975279,0.050588892048863,1.2867750452640585,2.64677073423116,0.3422070378097547,1.0533469027377893,68.0,8.987076,-0.08292419433593778,0.08292419433593778
5.72,3.275414188835536,0.0247360773592958,13.205513306231378,0.0176593238772327,0.0080710400130905,0.0246723260798948,1.090122150018355,2.187985892847127,0.3262861596675633,0.063501325570634,69.0,5.19095,-0.5290500831604001,0.5290500831604001
3.24,3.524394601028834,0.2747976675916395,11.064423123886543,0.0085780052850434,0.00812393047806,0.0240188443623514,0.9577542866012276,1.0558933575707414,0.0295633166019777,0.061976657793989,70.0,3.4686174,0.22861743927001932,0.22861743927001932
9.99,0.9912118902219862,0.0410814169244256,44.47391842222375,0.0292227574997281,0.0268518072735538,0.0745952975540341,0.8816183712113284,1.0882975627570477,0.653624159783166,0.2602675085650828,71.0,9.8989315,-0.09106849670410178,0.09106849670410178
3.62,3.3520197167762444,0.8866596213891877,16.300339612744846,0.0081562216030773,0.0063000589847754,0.0157450959711478,1.0611930645057537,1.29462602305177,0.0071053861320529,0.1055445018541485,72.0,3.7766232,0.15662324905395497,0.15662324905395497
7.59,3.530915414031216,0.0772934252841595,41.67315658980508,0.0502977100384297,0.0185680996473301,0.0537307856445945,0.9376971309683017,2.7088236429643566,0.2402287043023155,1.1982366683041716,73.0,7.6270504,0.03705039978027358,0.03705039978027358
7.42,1.0826765587253004,0.020940977831391,9.876187139588296,0.0115486445711366,0.0055498137452606,0.0116988957843646,1.0509653424811327,2.0809063187196832,0.2650216969295337,0.0448327043007545,74.0,7.265714,-0.15428583145141594,0.15428583145141594
9.99,0.3218142421785588,0.2990894877382132,25.828134125657478,0.0527574465001641,0.0146091982173374,0.0363666418890841,1.0562966119508186,3.611248345327114,0.0488455755465368,0.1103240220386252,75.0,9.961352,-0.028647651672363494,0.028647651672363494
9.99,1.5091455502475586,0.0498820201797427,54.06650636488573,0.0370529193973882,0.0386676193777618,0.1636157670549294,0.908031436532969,0.9582415218573358,0.7751814875028529,0.2209914763471474,76.0,9.523136,-0.4668638610839846,0.4668638610839846
6.19,3.240225058303272,0.66455809561902,37.82789561451892,0.6431607423308536,0.0178752373230262,0.0510525103659991,1.0884405507645756,35.98054083018048,0.0268979302396098,0.1969820968177646,77.0,6.2126374,0.02263742446899375,0.02263742446899375
9.99,3.96489589499808,0.0519760430725871,25.16954984787793,0.0675071587664885,0.0936806960536445,0.5851900031874258,0.5935000030289725,0.7206090570379909,1.8023821882791768,1.1347875451361018,78.0,10.005591,0.01559139251708963,0.01559139251708963
5.5200000000000005,3.56008470253054,0.0373388672629515,20.036299157921576,0.0201940355219225,0.0108747952216005,0.0397970741074571,1.1776016143787629,1.8569576027375267,0.2912459784537928,0.0860388480465177,79.0,4.5445247,-0.9754753303527837,0.9754753303527837
3.24,3.649489294672829,0.3548766317933594,8.011024350960252,0.005965748175891,0.0048218897516992,0.0132605443508273,0.9944877977122734,1.2372217628092712,0.0135875098727815,0.0445298896857133,80.0,3.4618168,0.22181678771972635,0.22181678771972635
5.34,3.230045638827698,0.0434257480623882,45.38350723979294,0.0326725063328429,0.0282369476841105,0.0761396434733763,0.9323250867773308,1.157083461756206,0.6502351322378679,0.1905866746290176,81.0,4.7033815,-0.6366184616088866,0.6366184616088866
9.99,0.1046112403472881,0.7546483721773357,19.21653987121426,0.0115782751804094,0.0105136538295594,0.0272073915909718,1.0032678938668476,1.1012607288434864,0.0139318578072238,0.0988741698949893,82.0,9.440378,-0.5496218109130862,0.5496218109130862
9.99,0.5318800696268031,0.0576301161261336,40.19290767325468,0.0453284753712858,0.0178650580262532,0.047268882169875,1.0830220802412065,2.5372698351947345,0.3099951712253588,1.0380177134860844,83.0,9.974182,-0.015817871093750213,0.015817871093750213
6.43,2.3227644278086914,0.0316848522637974,33.07224329766261,0.0376878809529548,0.0173486017748371,0.0466894997024716,1.0190866500264892,2.172387104719367,0.5475361249237457,0.1346067671417552,84.0,6.279436,-0.1505638885498044,0.1505638885498044
3.8,3.10093180849041,0.4254463878235789,19.8792272209526,0.0152947232991475,0.0090581296842842,0.0318035086890313,1.27982438245034,1.688507687980665,0.0212908839332995,0.113638590960043,85.0,4.2152753,0.415275287628174,0.415275287628174
9.68,1.6637862494073763,0.0530014892050812,56.74688191822684,0.0619044278108643,0.0308877451263253,0.0970985685309686,1.0346991603466986,2.0041743271809582,0.5827712580685925,0.2457686607058031,86.0,9.665604,-0.014396362304687216,0.014396362304687216
6.5600000000000005,1.7575387304423538,0.495752735427768,23.31490607127017,0.4897543172411041,0.0093404594844474,0.02400172464872,1.0000907120403084,52.4336372983519,0.0188409640494406,0.1326553484010273,87.0,6.9575653,0.397565307617187,0.397565307617187
9.99,0.7512341866645633,0.0626652264795859,24.39019062491638,0.0729883393614249,0.0708462619729906,0.4925258876266393,0.5885228858534658,1.030235559344196,1.13055142097856,1.1259018925384343,88.0,10.0355625,0.04556251525878885,0.04556251525878885
0.0,1.8784999383990173,0.0091856407543034,6.383152339972973,0.0050625869022193,0.0044870281288136,0.0127591218486307,1.089984349560828,1.128271459106385,0.4884828135945349,0.0357357810129324,89.0,0.3792066,0.3792065978050232,0.3792065978050232
8.08,1.3534660876077536,0.3891126003703364,22.667747431160848,0.061897104371311,0.0087814036599563,0.0284729266772987,1.432311764492669,7.048656424360516,0.022567769918093,0.1043934639202746,90.0,8.291237,0.21123687744140618,0.21123687744140618
8.83,1.2085374534326203,0.0366626269987883,38.60328183434825,0.0485053497463416,0.0210864472910524,0.0777702139790914,0.9462129947942808,2.300309140583136,0.5751482761069225,0.1899805263381468,91.0,9.172991,0.34299079895019524,0.34299079895019524
5.14,2.8298620030699624,0.7930950006380175,29.988864733033225,0.0162562123396705,0.0137390833339746,0.0343573746214875,1.0553923867524422,1.183209298706418,0.0173233765256352,0.138717053658695,92.0,4.867643,-0.2723571205139157,0.2723571205139157
9.46,3.1799539039068123,0.0523814116435008,38.219572622407405,0.0565094318341076,0.0153654213581824,0.0401232660649557,3.052513259606365,3.6777011732459903,0.2933372847875814,1.1347309331442863,93.0,8.956959,-0.5030412292480477,0.5030412292480477
0.0,3.3596119715656068,0.0163502712939904,5.562475690467758,0.0067285942041375,0.0032646441809704,0.0114017882144832,1.415783372065515,2.061049158836111,0.1996691016681336,0.0252794714157298,94.0,2.5638154,2.5638153553009033,2.5638153553009033
9.99,0.5390285371186381,0.2952118675149484,29.09320954031615,0.0217801302411002,0.0166636883835042,0.0404356321607464,0.9550836607127432,1.307041300389388,0.0564465394542919,0.1576348221696022,95.0,9.840659,-0.14934085845947287,0.14934085845947287
8.81,1.5070794695178922,0.0477009508024511,51.2418470559947,0.0572763734411297,0.0246715530180222,0.0532467741604254,1.0424521314982678,2.3215551561644685,0.5172130132790028,0.2250228080438432,96.0,8.610894,-0.19910579681396534,0.19910579681396534
6.34,3.046418350987265,0.6582752820338369,17.126737081633458,0.6378345895019186,0.004845871840297,0.0163128973729071,0.9191701465157552,131.6242936046218,0.007361467102279,0.1066250024861155,97.0,6.290561,-0.049438800811767436,0.049438800811767436
9.99,0.7928205667430863,0.0489275751846881,23.86823759490997,0.06461636608108,0.0629798450445832,0.4352182555820534,0.7551947110190089,1.0259848211654603,1.2872054975061864,0.7172091231687334,98.0,10.038639,0.04863906860351541,0.04863906860351541
6.79,1.4373630956514227,0.027141497215624,21.791750196133265,0.0256410749025941,0.012643937765157,0.0342530635088687,1.0224407391750965,2.027934125499992,0.4658526093404274,0.1169979902713818,99.0,6.9001026,0.11010261535644528,0.11010261535644528
6.0200000000000005,2.952257690145813,0.2425449983550282,14.477613428483036,0.0385681741574405,0.0078152726022192,0.0253859519943677,0.9616382390045232,4.9349742722364365,0.0322219490115298,0.0703679370627781,100.0,5.981538,-0.038462181091309056,0.038462181091309056
