wave_id,wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,mid_to_tail_ratio,crossing_rate,drift_score,max_slope,is_zero,pred_wait_time_ms,error_ms,abs_error_ms
50.0,0.0,1.946897489275392,0.0259183973547886,0.3828881665837194,0.0162225065974667,0.0084188442197045,0.0283021881485252,1.9269277643325204,0.01,0.0069655719921826,0.0006585498087223,1,0.0,0.0,0.0
51.0,0.0,2.3399233961662484,0.0434178078062315,0.3044592239476351,0.0130254550300214,0.0050554145960315,0.0171497033745766,2.576534961882531,0.005,0.0082963915645132,0.0006866016769597,1,0.0,0.0,0.0
52.0,0.0,2.162479844377324,0.0831553627355445,2.1256536263600347,0.1245779866984129,0.0,0.0,124577986.69841293,0.01,0.0082265304855046,0.0114527402699842,1,0.0,0.0,0.0
53.0,0.0,1.1371860441882955,0.011921295255887,0.5911954907396133,0.0145489838885345,0.0167169155720392,0.0487774821860456,0.8703150384125977,0.015,0.0073692766296071,0.0030220977512096,1,0.0,0.0,0.0
54.0,2.03,2.7339737806623665,0.0716437992370851,3.3578345542089307,0.0114490197425599,0.0007665199121121,0.0027881271962484,14.936343629571468,0.495,0.001157237523351,0.0372431044675245,0,4.715247469378026,2.685247469378026,2.685247469378026
55.0,5.71,3.329744270974183,1.0654640972440084,8.561259241591369,0.0130400510462681,0.0006268009034313,0.0020461126511781,20.804102500140623,0.505,0.0013738054525418,0.0672009629294914,0,5.038241754151096,-0.6717582458489035,0.6717582458489035
56.0,0.0,1.4885293242664268,0.0246167698006719,1.812274975989446,0.0257615359811987,0.0324442972051952,0.101272210837028,0.7940235235870675,0.02,0.0107703632210449,0.0091471462918157,1,0.0,0.0,0.0
57.0,0.0,3.282738504927425,0.0364405972919588,0.5700601458329508,0.0237943892362201,0.0095419678106586,0.0319093877903711,2.4936561529776826,0.005,0.015412984976363,0.0008973804117804,1,0.0,0.0,0.0
58.0,0.0,1.169909748534806,0.0320699886230621,2.8882157086981977,0.0400933370888403,0.0403019662717022,0.0953740766421435,0.994823325088439,0.015,0.0132005035780827,0.0158956794403593,1,0.0,0.0,0.0
59.0,4.92,1.6438836726602803,0.1007751393193728,1.2749764285282772,0.0068208660238755,0.0003921330772781,0.0013232081625786,17.394219016159948,0.495,8.645903064047556e-05,0.027635859211833,0,4.363555318538495,-0.5564446814615049,0.5564446814615049
60.0,0.0,3.1931819944223854,0.1233106465499447,3.3073552332479528,0.1870833608104587,0.0,0.0,187083360.8104587,0.01,0.0773619393628117,0.0132772367656293,1,0.0,0.0,0.0
61.0,0.0,2.602837627522906,0.0522514060247513,0.5352550685585844,0.024137484179157,0.007535688416645,0.0253305803970862,3.203089039981044,0.01,0.005150972617645,0.0009297013472386,1,0.0,0.0,0.0
62.0,0.0,2.595869444386791,0.0267401452692551,0.3412366885046425,0.0150392085756861,0.0009258293725261,0.0034145973642765,16.24402160695031,0.005,0.0055838262134979,0.000608178393068,1,0.0,0.0,0.0
63.0,0.0,1.492976893351161,0.0555225587863549,2.8723801312862007,0.0699158214821788,0.0561241359478357,0.1683163588808731,1.2457353517464638,0.02,0.0192065066911447,0.0159870820311185,1,0.0,0.0,0.0
64.0,7.78,1.9687286021926305,0.1194619994880255,3.5799476298654507,0.0101266574295791,0.0002977571548597,0.0010764310425388,34.009672831122145,0.61,4.557766100565353e-05,0.0286811122703709,0,6.25035974314321,-1.5296402568567906,1.5296402568567906
65.0,2.63,1.4504616360283376,0.051036454364516,1.5767845664430349,0.0046901247309191,0.0002995544966816,0.001286744186858,15.656947653688423,0.45,0.0003842301069503,0.0167515952087686,0,3.8279145819809397,1.1979145819809398,1.1979145819809398
66.0,6.5,2.8917945842217194,0.5842778269979243,5.86334417831295,0.0399848393328405,0.0004233223765522,0.0019254458842947,94.45459794471002,0.49,0.0009172611673434,0.0617686641219488,0,5.541055133503262,-0.9589448664967382,0.9589448664967382
67.0,8.22,1.7384178971099404,0.0958013686938154,2.0680882323144445,0.0102437133276963,0.0004289050964335,0.0010904055620084,23.883347457348364,0.44,9.455168881224107e-05,0.0430277198703261,0,6.2642477996465855,-1.9557522003534151,1.9557522003534151
68.0,3.79,2.978447220656972,0.1133892574262945,4.247475577205459,0.006382343516581,0.0046964792232855,0.0122229281155408,1.358963141149163,0.435,0.0017309163715737,0.0217045299162799,0,4.179299888122284,0.38929988812228355,0.38929988812228355
69.0,6.140000000000001,1.3777339133804318,0.1061680553028117,2.63432796986564,0.0150487107874892,0.0002537488395924,0.0007563666891328,59.30530167686822,0.535,5.246407956178034e-05,0.0174561986367858,0,6.1971425017865,0.05714250178649927,0.05714250178649927
70.0,4.78,1.79405678830272,0.4590882367401617,3.1695180783464725,0.0045150109757635,0.0003819524823963,0.0012805225243626,11.820839929083242,0.515,6.454242573035396e-05,0.0274480368033664,0,4.279956082221434,-0.5000439177785658,0.5000439177785658
71.0,9.56,1.9647499012454848,0.0992248013305558,3.1287557578772525,0.0137799818279445,0.0003314718034424,0.0007949866721723,41.57198323613177,0.495,0.0010247129522809,0.0542030252523688,0,6.680387971598071,-2.8796120284019295,2.8796120284019295
72.0,2.28,0.6995938745658355,0.0657893374000019,1.183950278063027,0.0020143176236927,7.501387562783621e-05,0.0002041257377454,26.852242396377857,0.505,1.733442388939799e-05,0.0342479023739108,0,3.45288768630816,1.1728876863081603,1.1728876863081603
73.0,2.3000000000000003,3.4294694334952776,0.1288146846788142,3.296101375698389,0.0163803486383238,0.0008628656014894,0.0035303930243153,18.983639661157195,0.53,0.0002049267146193,0.0692674120240042,0,4.56527243967415,2.2652724396741495,2.2652724396741495
74.0,0.0,3.507563861481952,0.0771226582620397,3.4054848144128864,0.0982415788252994,0.0730949546954284,0.2488735729959015,1.3440267921448883,0.01,0.0088754209325031,0.0160590083868052,1,0.0,0.0,0.0
75.0,4.5,0.6425438781723237,0.0307943860556484,0.6605168985552693,0.0030344134093148,6.958759268259393e-05,0.0002319611438332,43.60504060134333,0.47,0.0001322482610695,0.0121515805158264,0,4.264200710774958,-0.23579928922504223,0.23579928922504223
76.0,0.0,0.8578820782884152,0.0085424421028009,0.1349783632005069,0.0057561475847402,0.0012950734326909,0.0042021570192491,4.444646144994188,0.005,0.0020139454706915,0.0002536796429206,1,0.0,0.0,0.0
77.0,9.15,2.9075184917036965,0.127522541576488,2.757493221346727,0.0161007389143373,0.0009384477645109,0.0030123609813843,17.15675860336114,0.495,0.0002863542575892,0.1130451597938453,0,5.67440156905563,-3.4755984309443706,3.4755984309443706
78.0,4.66,2.681982386889766,0.099597092879849,2.386704518247573,0.0042981686975821,0.0003376588761652,0.0013424514985818,12.72928470624343,0.48,8.980813394057207e-05,0.0160190661764083,0,3.830593276462377,-0.8294067235376232,0.8294067235376232
79.0,0.0,0.691759406878506,0.008152975718766,0.0984607758591511,0.0042119858008162,0.0021606892236816,0.0072635724251954,1.949370508854986,0.005,0.0025025835501484,0.0001783536284096,1,0.0,0.0,0.0
80.0,0.0,2.82246141300801,0.1043814168619712,4.4215074408495765,0.1523464515184587,0.1705004069600138,0.466867252951288,0.8935254369255664,0.015,0.0959041602921122,0.020111436591315,1,0.0,0.0,0.0
81.0,0.0,2.878665380574323,0.0434303194730251,0.4303509476385914,0.0194450910752865,0.0024559779423119,0.008036759282552,7.917450243682341,0.005,0.0046336210961087,0.0008496787334131,1,0.0,0.0,0.0
82.0,0.0,2.4239380347597894,0.0302798501172058,0.217736189578102,0.009309903780728,0.0029303547584533,0.009892891100498,3.177055807599931,0.005,0.0053624831759726,0.0004770661528379,1,0.0,0.0,0.0
83.0,0.0,1.1868997409580038,0.0090808328396543,0.8163689957785838,0.0105222244766691,0.0114912674148593,0.0237054518986989,0.9156712816021988,0.02,0.005336382881077,0.0063778349718992,1,0.0,0.0,0.0
84.0,0.0,1.3654099871690963,0.0138758821279932,0.1766711020796028,0.00776182385572,0.0004139880991971,0.000927085144863,18.748860467031093,0.005,0.0032487668191609,0.0003151782343839,1,0.0,0.0,0.0
85.0,0.0,3.290404335597976,0.0340777357582984,0.2436313601958333,0.0110414251987428,0.0006281256731979,0.0019051759032135,17.578341550961905,0.005,0.0033041163418691,0.0004303251103969,1,0.0,0.0,0.0
86.0,5.26,3.3985218294187955,0.9174197773323431,8.60879028865625,0.0127355315503379,0.0006766093568416,0.0024086052850775,18.822548933163667,0.465,0.000151828194093,0.0699535699839042,0,5.5908375669214685,0.3308375669214687,0.3308375669214687
87.0,2.5,1.362867819281703,0.3012135434196392,3.0799983209496125,0.0030141735502502,0.0002633870177558,0.0005336573218865,11.44385221443278,0.505,0.0006601409921856,0.04084794742355,0,3.7761344868231497,1.2761344868231497,1.2761344868231497
88.0,0.0,1.7000780899438923,0.0355469694895001,1.0030316809214606,0.0421612424797544,0.0527618036567788,0.161810217353123,0.7990864367513176,0.005,0.0098816166482719,0.0069550945897685,1,0.0,0.0,0.0
89.0,0.0,1.8866697696741128,0.0308453619982667,0.7539977239268003,0.0499430281452405,0.0,0.0,49943028.14524052,0.01,0.0187662042382823,0.0043561927999071,1,0.0,0.0,0.0
90.0,0.0,1.6660492495792585,0.019418057324916,0.1405133330150292,0.0061243278863455,0.0012262310595545,0.0041618243205043,4.994428125268679,0.005,0.0028360462829195,0.0002894996078686,1,0.0,0.0,0.0
91.0,5.3100000000000005,2.179388189614692,0.1554906733966716,4.024923037332977,0.0046016699455258,0.0005370534582559,0.001217054418567,8.568348842069963,0.485,0.0001627264078428,0.0205609967026427,0,4.304822406399595,-1.005177593600406,1.005177593600406
92.0,0.0,0.9322102212349664,0.0139173886360438,0.1019934376833283,0.004699569085271,0.0007006538117472,0.0023488386190364,6.707395719657398,0.01,0.0007006283155846,0.0002196148043959,1,0.0,0.0,0.0
93.0,0.0,2.9411211867568148,0.0462830976805391,0.543252130525075,0.0234491239549027,0.0120517774468052,0.0406326412244939,1.945698226896864,0.01,0.0124594822425152,0.0009639370630698,1,0.0,0.0,0.0
94.0,2.52,1.7522045498264889,0.3266220970945472,2.2990906808964366,0.000354584215909,0.0002626661297677,0.0006339770567251,1.34993752824218,0.525,7.246958958707639e-05,0.0322355966615849,0,3.380189150295556,0.8601891502955561,0.8601891502955561
95.0,0.0,1.400652728117613,0.0068819934711564,0.1082755193649445,0.0045130836826745,0.0013919567213497,0.0046027458770991,3.2422562937459687,0.005,0.0028637905056201,0.0002013312043602,1,0.0,0.0,0.0
96.0,3.77,0.8636489233315806,0.0743865255434828,2.3145114765715107,0.0015941990772609,0.0002303575816913,0.000766503561651,6.920510907629335,0.505,5.82099376247458e-05,0.014613707872191,0,3.7670311423585927,-0.0029688576414073076,0.0029688576414073076
97.0,0.0,1.003507500776141,0.0536800892459226,2.613530158946926,0.0733815334790307,0.0629903261342834,0.1835854711537603,1.1649651115892,0.015,0.0320628752701605,0.0129143648284595,1,0.0,0.0,0.0
98.0,0.0,0.7259392197347593,0.0096852094300763,0.1506684545445867,0.0063710445582115,0.0012458099926051,0.0039894279968075,5.113973625235777,0.005,0.0037274957723786,0.0002731872645143,1,0.0,0.0,0.0
99.0,0.0,2.642056352456277,0.1031373875816412,1.5013688934612164,0.1221351908637223,0.0,0.0,122135190.8637223,0.0,0.0,0.0057480919719075,1,0.0,0.0,0.0
100.0,5.44,3.0542716399485785,0.7759317529755302,4.597853320377976,0.0074697206220516,0.0004366349975801,0.0015393328304171,17.10743196495279,0.485,0.0001146039425026,0.0238380252347347,0,4.48379558031483,-0.9562044196851707,0.9562044196851707
