wait_time_ms,x_end,std_all,ringing_energy,crossing_rate,drift_score,tail_slope,noise_floor,max_dev_tail_50,stability_ratio,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
6.68,2.288585620362111,0.4073049099780202,11.545341130085443,0.545,0.0039355969382856,1.3877523138602342e-05,0.0101120454077822,0.0290948886211968,0.0227695237514201,20.0,5.916805,-0.7631952095031735,0.7631952095031735
5.2700000000000005,2.0121796112450814,0.7492020337751161,12.656413832404096,0.52,0.0035309389203811,4.741953005330878e-05,0.0103923246625458,0.0424283906699833,0.013720694220227,21.0,5.207236,-0.06276418685913132,0.06276418685913132
0.0,1.8555924175828509,0.0827014793337641,25.68421000438977,0.505,0.0199347652904204,0.0001691372512386,0.1171727703986661,0.0292718132992368,0.1238200870998361,22.0,0.056753397,0.05675339698791504,0.05675339698791504
9.33,2.0703634843797287,0.1012520120535287,11.476283966555274,0.035,0.0040624944201526,0.0017459523938182,0.0516132107082783,0.0950800308088724,0.2414377041130569,23.0,9.167524,-0.16247566223144538,0.16247566223144538
4.99,1.8422499107317007,0.1236940901418278,11.211444405406846,0.43,0.0035784063671141,8.263453376753466e-06,0.0100275839618016,0.0267272690969573,0.0888297300524477,24.0,5.027685,0.037685165405273224,0.037685165405273224
2.25,1.781187976568218,0.2213750245173385,12.168546403603363,0.51,0.0037717251816179,1.4936670315753932e-05,0.0102928519103184,0.0245223168912951,0.0442731410729368,25.0,3.8172677,1.567267656326294,1.567267656326294
5.7,1.971991674127516,0.3477301566753609,11.477315686267302,0.485,0.0029485210652985,1.0647158059116256e-05,0.0098835135004237,0.0225241097676063,0.0281763840508297,26.0,5.4501915,-0.2498085021972658,0.2498085021972658
3.03,1.8425689769607057,0.6898045621276104,13.132812553046644,0.525,0.0028078499339759,5.244696064354227e-05,0.0101889601104657,0.0363067286546581,0.0140288406325385,27.0,4.171228,1.1412279319763186,1.1412279319763186
0.0,2.6197671612625872,0.0737446631409078,23.8860481834036,0.475,0.0311697362699984,0.0005101534273805,0.1321282242814489,1.121242183056168,2.5025837436687914,28.0,0.19562049,0.19562049210071564,0.19562049210071564
9.23,1.4617628007582235,0.1179755201979843,11.471698399870272,0.02,0.0043134538814853,0.0029365185103597,0.0869832924511028,0.16618961798828,0.4629811612847162,29.0,9.402486,0.1724858474731441,0.1724858474731441
3.27,1.5642677642124394,0.0993153252201921,11.608408576337151,0.46,0.002712958937538,2.349198586169182e-05,0.0103231237947348,0.0239027510482399,0.1036873419295423,30.0,3.4330828,0.16308281898498533,0.16308281898498533
4.39,2.7495218248265134,0.4573294644311108,12.606105479339304,0.525,0.0028919039932908,4.895399131698404e-05,0.0103438236722099,0.0211574405072405,0.0222087749174679,31.0,4.4140277,0.02402769088745149,0.02402769088745149
3.78,1.3278086071224255,0.2188429724222264,11.199925265086687,0.47,0.0036216426488195,6.13251334542821e-05,0.0109602075221507,0.0456994430000721,0.0531642316905905,32.0,4.350035,0.5700351905822756,0.5700351905822756
3.72,1.1494244515245924,0.7249176505247614,12.766824995431405,0.57,0.0023864177029711,2.686346979921115e-05,0.0086525041398874,0.0302736803076391,0.012644884818205,33.0,4.1913185,0.47131851196289043,0.47131851196289043
0.0,0.8631150346456479,0.0830379200356403,25.89605332005129,0.49,0.0033741978029352,1.5125830177410791e-06,0.0095509689072651,0.0333877955377495,0.1117267713654105,34.0,0.23733385,0.23733384907245636,0.23733384907245636
9.03,2.935032637907532,0.0669344299090906,11.088159508276092,0.035,0.0028050931103142,0.0002674948712983,0.013649768111992,0.03483638321695,0.1368057507500946,35.0,9.092999,0.06299945831298892,0.06299945831298892
3.49,2.3213696119474703,0.1434206383690926,11.339015670558222,0.49,0.0027366917195979,4.821791176324747e-05,0.0095127342531313,0.0415225131650909,0.0665578456431389,36.0,3.8892438,0.39924384117126444,0.39924384117126444
4.36,2.4572691789759777,0.4421241387421663,12.027865325135313,0.515,0.0024778130545496,4.046860475151772e-05,0.0089560182777851,0.0221946876406358,0.0183929312619529,37.0,4.5291395,0.16913951873779265,0.16913951873779265
3.9,1.5104968730669264,0.2280420420771482,11.34826743416381,0.53,0.0034821198739742,7.114099947567071e-05,0.0090792140836403,0.0357454541454567,0.0382954749212803,38.0,3.9358258,0.03582582473754892,0.03582582473754892
5.46,1.690185941182528,0.7464452438280917,12.241474910435096,0.475,0.0029499869486886,3.69472213863562e-05,0.0094754688247905,0.0262423666191768,0.0135325710105446,39.0,5.448758,-0.011241874694824183,0.011241874694824183
0.0,2.113744790167534,0.0882773898693097,28.190929017794623,0.56,0.0378370858065222,0.0005439612332634,0.1498919651827057,0.8399345020546907,1.8713274498777432,40.0,0.043808002,0.04380800202488899,0.04380800202488899
9.33,3.221530707491647,0.0959824349821708,11.607140670389384,0.09,0.003587038837447,0.0024852178582067,0.072588503445463,0.1261506129059744,0.3835339287372887,41.0,9.32499,-0.005009727478027415,0.005009727478027415
3.36,2.4548103843684186,0.1438484147159866,10.961299638508171,0.415,0.0035007673980146,6.626295482988033e-05,0.0100488530913051,0.0272947468143596,0.0663854675329371,42.0,4.4860444,1.1260444068908693,1.1260444068908693
3.5700000000000003,1.89891978100634,0.266720975223308,12.362023925295167,0.485,0.0031713812849472,4.5729562105454754e-05,0.0106145361680616,0.029143195892632,0.0402851944622641,43.0,3.6871288,0.11712878227233858,0.11712878227233858
4.71,1.239933611924451,0.2124159357487938,11.396907205597966,0.555,0.00339164064146,4.318890356921442e-05,0.0104136375749747,0.0271848955682594,0.0413778999867522,44.0,4.5416894,-0.16831060409545895,0.16831060409545895
6.82,1.3433606211184397,0.6991092365458169,11.695193770689322,0.51,0.0023571434485257,1.578385077244955e-07,0.0088764416496989,0.0206246302960186,0.0128894681809142,45.0,6.565095,-0.2549050521850589,0.2549050521850589
0.0,2.5438114348318672,0.0609636429371601,20.162847437272863,0.51,0.002375114509987,1.671125888894266e-05,0.0088486474126482,0.0292151805442553,0.1289444289548678,46.0,0.24908927,0.24908927083015442,0.24908927083015442
8.38,0.8022401974580327,0.0751745766755958,11.228515222156076,0.06,0.004216636148817,0.0008330775786467,0.0286991256150589,0.0814543967603916,0.3370709124056235,47.0,8.639242,0.25924217224121016,0.25924217224121016
2.94,1.0087803053897124,0.0584792848274148,11.707501293337478,0.505,0.0035267696463334,5.100143986223158e-05,0.0111161686316663,0.0398654799000072,0.1653692395116408,48.0,2.4182978,-0.5217022323608398,0.5217022323608398
6.3500000000000005,1.2397504498494152,0.2087109515760568,12.211572970523704,0.495,0.0035490390939467,2.889611904453385e-05,0.0101171098691027,0.0299571348292406,0.0475046730799736,49.0,5.26691,-1.0830899238586431,1.0830899238586431
3.54,1.918640169927674,0.2974647972347188,11.596913433316882,0.53,0.0033509949170401,1.2895308814801772e-05,0.0107558081561138,0.0410266797217195,0.0385745686665442,50.0,3.8628924,0.3228923892974853,0.3228923892974853
5.64,0.8254939515024227,0.7436708026035621,12.963136239086884,0.475,0.0034230396200669,4.942835496542132e-05,0.0100465755073352,0.0313896591833071,0.0142831383645991,51.0,5.3969135,-0.24308647155761687,0.24308647155761687
0.0,1.4356827731517543,0.0599408054890693,19.51729137444796,0.515,0.0030759625723671,4.038348368564734e-05,0.0101985236824771,0.0227135114516172,0.1679542285290854,52.0,0.121152945,0.12115294486284256,0.12115294486284256
8.19,1.8855149327862728,0.0693640320049661,11.662985213753304,0.09,0.003950218211038,0.0011426163916461,0.037191031496029,0.1314124165151504,0.4640621005437952,53.0,8.386889,0.19688945770263722,0.19688945770263722
8.08,3.0688082096016216,0.2275212885497873,11.513246471078173,0.35,0.0033321112966918,3.512585959806001e-05,0.0122168771751976,0.0403881720322294,0.0505453865905616,54.0,7.9591994,-0.12080057144165046,0.12080057144165046
2.3000000000000003,1.5043545528474884,0.2002043082651132,11.30511367815336,0.47,0.002808672083048,2.529458404968216e-05,0.0089818862733722,0.0216328519262836,0.0442628927344571,55.0,4.0608287,1.7608286857604978,1.7608286857604978
5.72,2.6400196201482573,0.4640675237544802,11.8963755522433,0.545,0.003073255623557,5.904617851889121e-05,0.0111121030785513,0.0401173064368909,0.0239944200876311,56.0,5.230423,-0.48957702636718725,0.48957702636718725
3.58,1.3743380655284496,0.7190829875179207,12.027523123490356,0.54,0.002564989754528,1.6611430288123126e-05,0.0093590644945901,0.0185450441827326,0.0115426908667042,57.0,4.2102523,0.630252285003662,0.630252285003662
0.0,2.372070884932321,0.0820545276931953,25.37741371983479,0.545,0.0274794800445164,0.0003149121887687,0.1224673654144972,0.0262951264312625,0.1198273197469737,58.0,0.056810204,0.056810203939676285,0.056810203939676285
9.15,2.69186175008847,0.0879698516300136,11.078330700029117,0.08,0.004444643537894,0.0017173075055024,0.0512148566965196,0.1125067514643647,0.3765328411932371,59.0,8.936961,-0.2130388259887699,0.2130388259887699
8.290000000000001,2.686426921561842,0.202620170477285,11.411144768691235,0.315,0.0031199634656335,4.424314769476336e-05,0.0093998852536436,0.0241297686566963,0.0460413426736688,60.0,7.4264164,-0.8635836029052744,0.8635836029052744
4.1,2.1208929546799555,0.3507312013871448,12.001771987322014,0.565,0.0028474462274778,6.61768723656352e-05,0.0106048589085986,0.0337603199448524,0.0305010660253242,61.0,4.227124,0.12712421417236364,0.12712421417236364
5.64,1.384417760186645,0.245560525300072,10.795289625448184,0.435,0.0032441702980821,1.1933692760826805e-05,0.0087058989269929,0.0250086233502029,0.0333697567678653,62.0,5.6546807,0.014680728912353835,0.014680728912353835
6.96,1.4207787601201054,0.6898657385175212,11.80107316042674,0.485,0.0024830039108805,1.633515897609836e-05,0.0106612782136378,0.037869285534555,0.0162541602434248,63.0,6.307563,-0.6524371719360351,0.6524371719360351
0.0,1.7670583045491963,0.0787838232358575,25.206089193832867,0.44,0.0206564181531542,0.0001162294644131,0.1154881224278448,1.1508055177397527,2.058695819977991,64.0,0.27052876,0.27052876353263855,0.27052876353263855
8.45,2.683687417117229,0.1208076602494209,11.749138580175586,0.04,0.0043883307675876,0.0015088822076964,0.0508150558844733,0.1721479001518515,0.3735359823988279,65.0,8.740416,0.2904155731201179,0.2904155731201179
3.22,1.3239518724043005,0.0756715316456072,11.355754402378588,0.5,0.0028071126807377,3.798890113648317e-05,0.0098411978769699,0.0353264911315893,0.1179878145395924,66.0,3.3639958,0.1439957904815672,0.1439957904815672
4.28,1.1281188460099845,0.184384245514616,11.335875065817747,0.51,0.002711665330403,1.934423639570205e-05,0.0099106714315014,0.0344488522707866,0.0575198507136233,67.0,4.3540564,0.0740563583374021,0.0740563583374021
3.94,1.354223117598183,0.221225906246597,11.277211288013117,0.54,0.0032381487547028,2.4069197828759355e-05,0.0090641273425498,0.0225231469978726,0.0445144660050456,68.0,4.139612,0.19961219787597662,0.19961219787597662
4.08,1.549476708716239,0.737640140053071,12.09989237271865,0.49,0.0024602131364571,4.320971809318687e-07,0.0102912973099716,0.0361433200005414,0.0138149199888903,69.0,4.682217,0.6022171211242675,0.6022171211242675
0.0,2.8268743670293226,0.0751448988406126,23.92607953408845,0.55,0.0031907537020988,4.153080519659841e-07,0.012022125910042,0.0424599976480051,0.1526240354673797,70.0,0.04353131,0.04353130981326103,0.04353130981326103
9.47,1.790436970723814,0.081175835602542,11.609106858154895,0.035,0.0031396223539038,0.0016035650053564,0.0500169144523361,0.0363606845640864,0.1257130683302298,71.0,9.373922,-0.0960776519775397,0.0960776519775397
3.52,2.449596190033455,0.1528170850453469,11.280057009810289,0.475,0.002971263323884,4.3451082176746674e-06,0.0097054900553896,0.0242029550257205,0.0673461794657092,72.0,3.76033,0.24032996177673338,0.24032996177673338
4.25,1.1535619000457944,0.1556893208842309,11.390889312835846,0.485,0.0027947141307632,1.2879861474985574e-05,0.0085019968160043,0.0288267795522914,0.0550154453823663,73.0,4.2632413,0.013241291046142578,0.013241291046142578
2.8000000000000003,2.995532727891804,0.4138080760102591,11.96840091674147,0.44,0.0033207077762002,4.6942885201456087e-05,0.0102356238557518,0.0282664058873813,0.0266868280185154,74.0,4.4424887,1.6424886703491208,1.6424886703491208
4.87,2.5509971117084143,0.7499494322271127,12.501197071818671,0.5,0.0030953940236415,1.7643191580444167e-05,0.010229255566666,0.0300182960800929,0.0128520799206024,75.0,5.061062,0.19106185913085927,0.19106185913085927
0.0,3.0823954007917624,0.0808497108587966,26.88845782022134,0.54,0.0263903668318895,3.619748567165254e-05,0.1218796845716821,0.6333569071389213,1.099631779520181,76.0,-0.1538308,-0.15383079648017883,0.15383079648017883
8.93,1.5869329163531556,0.0860441005996477,11.41551941837276,0.05,0.0038074837768357,4.501870983289878e-05,0.025292524373592,0.0911529157843338,0.3081920362294884,77.0,8.676068,-0.25393169403076143,0.25393169403076143
7.01,3.163295797959229,0.2210116095894145,12.309273694540224,0.435,0.0038937748943553,3.980758680159826e-05,0.0107760483490674,0.0486839879398841,0.0468213332203843,78.0,6.9344144,-0.07558561325073221,0.07558561325073221
2.31,2.316428420764036,0.2949416890523534,12.43719206890277,0.585,0.0033363482668545,6.29061675130098e-06,0.0101062665072077,0.0314391749674736,0.0304058092671305,79.0,2.3081694,-0.0018306350708008345,0.0018306350708008345
5.41,2.1531008984344684,0.3806015123793992,10.89440314280171,0.455,0.0030742999105598,3.360983868411975e-05,0.0107437585537508,0.0296727152962925,0.0291032698359055,80.0,5.4422436,0.032243576049804545,0.032243576049804545
3.12,2.64401972548066,0.6953232207507237,12.38598759706644,0.48,0.0033004455755778,2.0163117412451326e-05,0.0094411486230541,0.0267856791844636,0.0143563937950704,81.0,3.3316958,0.211695795059204,0.211695795059204
0.0,1.0548748671718169,0.06761678687209,20.289165419378616,0.485,0.0035300882304752,5.8821226609750765e-05,0.0102561505800065,0.0287101450987339,0.1552932586889061,82.0,0.28678623,0.2867862284183502,0.2867862284183502
8.97,1.796801778206676,0.0588255090450999,11.24178095643036,0.025,0.0032110477336802,0.0001068481379753,0.0188028464998683,0.0616207262446908,0.2993019765962393,83.0,9.122221,0.15222099304199155,0.15222099304199155
5.45,1.7215785184114687,0.1248806936869728,11.344330938883706,0.49,0.0030134425890153,1.2238043114385989e-05,0.0094424383845,0.0435188935116128,0.0786494393000798,84.0,4.7073617,-0.7426383018493654,0.7426383018493654
4.34,1.97200881110407,0.2975861492618339,12.105920632726487,0.455,0.0030098419426151,2.818408526400548e-05,0.0088127628744848,0.0208653718867262,0.0233105141087385,85.0,4.1832047,-0.1567953491210936,0.1567953491210936
3.33,1.6598720566334215,0.2460322642927983,11.39638920948122,0.465,0.0033754764582205,6.678471408602895e-06,0.0099030660696229,0.031697078147737,0.0407526550353258,86.0,3.7487054,0.41870538711547844,0.41870538711547844
6.82,2.9383850252190284,0.6987587105672783,12.543994751117964,0.535,0.0024718666713063,4.083820923450042e-05,0.0083444077801882,0.0210292101105382,0.0122198613761191,87.0,3.1449609,-3.6750391197204593,3.6750391197204593
0.0,1.315686779557532,0.0696562417817234,22.41144372555949,0.535,0.0240766399313132,0.0004414271177597,0.1147615730529692,1.1344919123016004,2.3109834661545223,88.0,0.0011037934,0.0011037933873012662,0.0011037933873012662
9.27,1.2567469243740628,0.0563102962112843,11.134913526041451,0.065,0.0038023080734365,0.000887144222714,0.0277139999836716,0.0763830731812826,0.2662556729987062,89.0,9.06036,-0.2096400451660152,0.2096400451660152
3.33,2.5958775895232367,0.1583197809242223,11.57689859066565,0.47,0.002458610747503,3.130875964388863e-05,0.008907313028909,0.0236526248194275,0.0518717023192785,90.0,3.702084,0.3720840644836425,0.3720840644836425
2.39,3.06945036061014,0.4448726083241235,12.395406142098237,0.39,0.0036274352342814,1.4471497203218116e-05,0.0092805607745043,0.0250025779500915,0.0214357029786116,91.0,2.7196755,0.32967554092407214,0.32967554092407214
6.7,2.483683329882149,0.4587204677183404,11.388809350073991,0.5,0.0026138637156174,2.7572969779259288e-06,0.0094715344518249,0.0316063818340173,0.0196669866321859,92.0,6.3724666,-0.3275334358215334,0.3275334358215334
6.08,1.4657091782956029,0.7326329504038253,12.16259635214726,0.515,0.0027331668864634,8.649998783341585e-06,0.0088102420878946,0.0313170406910645,0.0112900107241842,93.0,5.285335,-0.7946649360656739,0.7946649360656739
0.0,1.8284890330640904,0.0921492081807292,28.76702298470591,0.455,0.003905301314116,1.974343718646893e-05,0.0103282509727586,0.0544333128975704,0.1155010836188541,94.0,0.33513412,0.3351341187953949,0.3351341187953949
9.42,0.7268613109454456,0.0674684816769277,11.454829713576425,0.06,0.0026579034161004,0.0015919888931534,0.0480436895010401,0.0411585059914211,0.2290185952005858,95.0,9.251528,-0.16847221374511712,0.16847221374511712
2.84,1.2284374816382284,0.0716429592436051,11.651802927223985,0.5,0.0031316630597127,2.672360994600844e-05,0.0096598831090707,0.0233985440859714,0.1265917096527632,96.0,3.1111717,0.2711717224121095,0.2711717224121095
4.14,2.922067997908066,0.4569477475311441,12.305155478956245,0.515,0.0027404838013766,4.9223930377529e-06,0.0097872264029724,0.0384602426552027,0.0215507283898526,97.0,4.3099155,0.16991554260253938,0.16991554260253938
5.6000000000000005,2.946368773464644,0.5139254167886768,11.955200683782495,0.505,0.0030720153348657,6.85511351788059e-05,0.0103968047965593,0.0296622864429352,0.0210630364767393,98.0,5.5658064,-0.034193611145020064,0.034193611145020064
4.18,2.511096521759302,0.7404202165909465,12.61665171257112,0.52,0.0025962598346114,4.360500896521194e-06,0.0090704828366427,0.0200492084326873,0.0129318573646342,99.0,4.1710396,-0.00896041870117159,0.00896041870117159
0.0,2.937334744831729,0.0852238348749675,28.016423478295582,0.48,0.0121907426594031,2.4792031960903893e-05,0.0655618572053172,0.0252881848013575,0.1137126515376468,100.0,-0.017054208,-0.017054207623004913,0.017054207623004913
