wave_id,wait_time_ms,x_end,std_all,std_tail_50,max_dev_tail_50,settling_trend,ringing_energy,max_slope,stability_ratio
19.0,4.47,2.065156146868756,0.31081959534066594,0.00224113854101783,0.00512354316116026,1.077131996200415,6.947600977239089,0.0619985394834818,0.007210415840581322
20.0,5.49,1.371013583348874,0.19401772434718043,0.0024860997841132933,0.007191994565279192,1.0668018712324074,7.618942066559215,0.0672616062812394,0.012813776574612452
21.0,5.17,1.214439849680877,0.17296630068702296,0.0021601186057986412,0.0060953481659580255,1.0402006717711807,7.548121740634832,0.058608661403037,0.01248866735734055
22.0,3.49,0.8782872853635731,0.09199827539782698,0.002864722423911039,0.0071402952821338905,0.9203495730701959,5.73615315832111,0.0593116359370052,0.03113887059713115
23.0,4.47,1.9239406867185624,0.28454865490603753,0.0026237508188955124,0.007791831548741968,1.000598517645805,6.85720937951623,0.05170607198748148,0.00922074578261904
24.0,4.48,0.8100854721821702,0.09777736605290269,0.0022905760243478557,0.009049232521883943,1.0283834050754153,6.4440889620166555,0.054641871938524905,0.023426444108568947
25.0,5.47,2.1850915694193533,0.3464319902238319,0.002283666295114638,0.007952048564574543,0.9858170759759994,7.77262304768809,0.06599376874037677,0.006591961345853728
26.0,6.48,2.280018360441109,0.4032572134611584,0.00259104675263123,0.006379257862282994,1.018621768406183,8.71089399651985,0.056117542375553,0.006425295468286777
27.0,5.23,2.7450026092950783,0.4459498424975936,0.002055480332715536,0.006167321818830729,1.1469072431164808,7.9746270169310005,0.07108033735443858,0.0046092186435011655
28.0,6.390000000000001,2.1614710370128645,0.3718747319159848,0.0028453009953498137,0.009209235903472557,0.9823026210654352,8.645461663419674,0.0754043403302036,0.007651235062514004
29.0,5.48,1.750302066769711,0.2870769190545226,0.002463133574225452,0.007571139535598181,1.075065510959951,7.326355522199745,0.05180646372565578,0.008580047374611812
30.0,5.03,2.2982197994222697,0.3342863374266172,0.002668566539762664,0.0095050848518059,0.8655120516615858,8.014572137580856,0.08624913114328758,0.007982876453530182
31.0,4.47,1.8443367857004596,0.2549056621410284,0.002792548211687726,0.005936923610037725,0.9030573165087376,6.744910501281425,0.06726173979482286,0.010955222325298941
32.0,5.45,1.785229512060235,0.2675091355907868,0.0026732426000998064,0.011157578718226091,0.9069436154480114,8.045106467466393,0.0640674102647753,0.009993088962000986
33.0,8.91,0.9641633689037632,0.1306928476098414,0.0026406750028826085,0.010236261998226803,0.9740692933868746,7.471163389585672,0.0658130659842541,0.02020519891463871
34.0,5.4,2.5842004887538006,0.41933667737724606,0.0023135282923842427,0.007783357290911841,1.0551784567167146,8.05523569415815,0.069759008649224,0.0055171140796392085
35.0,6.94,1.529319165851566,0.27751970404028925,0.0027576042390149093,0.009666515956666899,0.9055987830473828,8.519378032704427,0.04806742993362731,0.009936606982969266
36.0,6.49,0.9877962086969302,0.15668461116524068,0.002282314681776228,0.006378014709564561,1.0191027972627251,8.050830138828308,0.04132550871861479,0.01456629754662368
37.0,3.47,1.532609483632263,0.16958705080372094,0.0021855348399322638,0.005963436059699401,1.1791245764666458,6.3941235492808906,0.07617554088987588,0.012887392148675295
38.0,6.97,1.563686548129872,0.26200020511330463,0.0021610623796261374,0.005324529324460814,0.9949276114390262,9.423229558783737,0.059663852277298805,0.008248323204339634
39.0,4.49,1.612191259626852,0.20562789738748796,0.002212271217067683,0.007087963235773653,1.1515951120849457,7.206506707918382,0.07682568062217349,0.010758614149228182
40.0,6.38,2.373803205431405,0.4234705278347626,0.0023612784319803565,0.007335956086956141,1.0552803418050416,8.85663141171672,0.06751830525925073,0.0055760159708817016
41.0,4.49,1.1308413657163334,0.14227057353649827,0.002222613491282303,0.0070198612703262775,1.087634371595351,7.08797657829348,0.0556858173765149,0.015622439837073343
42.0,3.06,2.8938520166701047,0.4226179800915431,0.002858997629016318,0.010742686401961965,0.8656651396116744,6.6534946512746025,0.08363557114585758,0.006764969208437517
43.0,5.19,0.8721956174521008,0.11739714222926519,0.002373034778552859,0.006769874096098638,1.0382191305832198,7.225023221164953,0.05156344147303271,0.02021373530289875
44.0,5.18,2.858840120416801,0.4725653741550422,0.0025054183860554044,0.0078792785302233,0.9320684639719029,8.000069465288352,0.06178077545176497,0.00530173922546359
45.0,5.48,1.6665925135925088,0.24521848449875014,0.0023641964995391525,0.007935478061121604,0.9904394173787331,7.9180335866911555,0.06532554527104306,0.009641183839507902
46.0,6.99,1.4282308296493662,0.2397395150866183,0.002583084123369619,0.005555007775214893,1.0259248683172173,8.769715464511066,0.05455215036497438,0.010774544662200562
47.0,4.49,1.1592067352015707,0.14052736748544717,0.0020892644558736188,0.008506915928787384,0.9820521967122987,6.898051250296449,0.058485692119396915,0.014867313594433246
48.0,4.49,1.3838993432065625,0.18992470358607422,0.0024640737121057843,0.0060013825151910005,0.9991991578304164,6.545687728175624,0.057093979696463515,0.01297395047935463
49.0,5.96,1.6880796685332646,0.27369124488805874,0.0022213711221625233,0.006172950946194078,1.1357110189409856,8.543503501195602,0.05508461012612842,0.008116339691299723
50.0,5.47,2.1070386024365813,0.31870557768523394,0.002328699942110479,0.006907614665424777,1.070206593157137,8.434113420983559,0.07478716496470328,0.007306743583583122
51.0,3.99,1.5126931106981258,0.1744153382148928,0.0030359278734709188,0.010768461694090181,0.8866775164440498,7.001639523109519,0.07658744841649599,0.017406312352667718
52.0,5.47,2.429256337525934,0.3796475889327065,0.0024365622902919916,0.005928644526052906,0.9869359158729977,8.242182602636074,0.06704825799276182,0.006417958008699274
53.0,3.48,1.1652019166618572,0.13973660702585416,0.002607644211230346,0.0065664247612995386,0.913835688812412,5.784864112106357,0.05269048957013031,0.0186611386097756
54.0,4.84,2.04816421503598,0.32084224045288084,0.002239410318370629,0.011260014457197265,1.0345525690840716,7.499301475879653,0.072062739389828,0.00697978641537296
55.0,5.46,1.2326473660544923,0.1765441204241823,0.0024821786504906824,0.006620356068635758,0.9793025911517989,7.242488771398561,0.0539275085990365,0.01405982045999003
56.0,5.98,1.348126490541397,0.2152896025118449,0.002129338825404845,0.004989031294954538,1.1174887820942816,8.1798332192007,0.05748191710596562,0.009890578972094638
57.0,4.48,3.0910370922900525,0.45178009987743756,0.0025894542935062503,0.007733526169840577,0.9115836545355677,7.651148683326945,0.07506240830167288,0.005731669651844045
58.0,2.82,3.1582056729014045,0.44385113996973746,0.00275153196331726,0.006390215827074108,0.9331764330820674,7.054557088417811,0.08555745225619621,0.0061992224629763065
59.0,6.99,1.4333867123505195,0.24032707289478203,0.0027693020838592147,0.008849085434516013,0.9801476767078701,9.375875943184296,0.062285822237066885,0.011523054972456608
60.0,2.79,2.8492755301936863,0.39242129432319695,0.0024235438666915824,0.008449805652131825,1.0635928881069148,6.710360437842434,0.08947203887235078,0.0061758724502847355
61.0,3.99,1.232130710807604,0.14030719257171514,0.0027632000989454976,0.00872840589439261,0.903962238362956,6.737121578637526,0.06934683241669254,0.019693930358126253
62.0,6.92,1.906303989235924,0.35283517480942334,0.0024618155040888995,0.0072322161217124314,1.0222032881714436,8.707793066212247,0.05983558433502867,0.006977239438900498
63.0,4.46,1.557087923621141,0.22823984356885935,0.0022385300804268725,0.006925960662884423,1.1362956162129805,6.317080780710728,0.05618757568604049,0.009807797077041533
64.0,4.48,2.3876777855198688,0.35506976693152725,0.002085980801989549,0.010138752381063654,1.093473848263202,7.139130006463019,0.08188613132914413,0.005874847678926627
65.0,5.41,2.368130219821172,0.35734172924891844,0.002375814594891719,0.008755435427600933,0.9120388338595068,8.14632348195367,0.0870760653537405,0.006648578639938765
66.0,5.08,1.2958773448954155,0.17405342616493336,0.0027067670624364433,0.007682948302009995,0.9525682131898481,7.627555685984271,0.053675932679434046,0.01555135745687734
67.0,6.37,3.0738973708710686,0.5674231649029738,0.002586969563835421,0.009578065907030364,0.9813138090347502,8.723856497956268,0.06412073844931349,0.004559153942399627
68.0,6.97,1.502066722275367,0.2667486737291636,0.0027311308062356173,0.006529425728849514,0.9179925905171602,8.976712931400593,0.047009158801673,0.010238591846833355
69.0,3.49,1.0788402476559158,0.11346362776153271,0.0025955057997374066,0.009800346703024765,0.8998733005204347,5.840871279530562,0.06683360843701924,0.02287522290682593
70.0,2.89,2.634552378608669,0.35398619896688144,0.002616837885359485,0.00795365180145291,0.9842940542557672,6.634369796636756,0.08596751857897222,0.007392485598603316
71.0,5.66,1.8088127962131744,0.30332051322625736,0.0023832629793272384,0.008689730668139939,1.1007715054855838,7.7131609218419515,0.05588182318897483,0.007857242974174438
72.0,5.84,1.8959342412702225,0.3102262769813561,0.0020083009830523975,0.006255145557651609,1.1712995016809724,8.713629963923669,0.0572587044085866,0.006473664952306496
73.0,5.9,2.7281247443301924,0.4648119505307923,0.003005534136007702,0.009716283324412434,0.8815869260882381,8.631790867919625,0.07510866247409842,0.0064661292079719575
74.0,4.94,2.674513608481531,0.4461499946559336,0.002527967457098842,0.009901265721357966,1.0597228974800814,8.327149143088075,0.0653062862062712,0.005666182857140237
75.0,2.83,3.1106218136034385,0.41076537247131883,0.002028389848241855,0.007141770517779644,1.0403029547676004,6.84962886829587,0.092548537941606,0.004938074091056472
76.0,3.98,2.103622062956741,0.2918155367907689,0.0024673106209839334,0.008470686669043825,0.9805543040466688,6.541839245686878,0.06583901535345049,0.008455035121375166
77.0,7.88,1.0013211109396365,0.1525653793006182,0.0019590539052684337,0.006420472715337744,1.2068022046120168,7.817874498956751,0.05975492411934097,0.01284074998802658
78.0,4.47,1.5576659654549905,0.1916229010576594,0.0023113323746827724,0.009861794163228632,1.0800144603163873,6.893466532327124,0.06325516855269411,0.012061879607622745
79.0,6.49,1.7637333689330987,0.29531568968660726,0.002106139742388142,0.007958807011254843,1.2388090693457068,8.723299000853258,0.06056578450146488,0.007131824717783804
80.0,6.91,2.6931913816387087,0.4764620077967545,0.002537194502797885,0.009233870687988421,1.0223289667105833,9.325664408893227,0.067755881650845,0.005325072001449294
81.0,3.84,1.9231357832696845,0.26486836884168247,0.002660912301441787,0.007697031141816302,1.0161843638560106,6.501094836947855,0.06775477092821541,0.010046168604549767
82.0,3.45,0.9903998809641916,0.11533253724485287,0.0024204383139325354,0.007280049393677546,1.0357061325848584,5.482509658508466,0.054360700636956694,0.02098660404745368
83.0,4.48,1.4410968380192768,0.18145617264039715,0.0024236259915331104,0.010555348837592238,1.0839261313729986,6.74509138244615,0.0673589269080922,0.013356536418188554
84.0,3.98,1.811520408956918,0.23644223980228193,0.001923834606926502,0.005743170909753292,1.1723552755369404,6.533092717079871,0.0676084139053836,0.0081365943767013
85.0,3.42,1.5418769012271551,0.19382093102967304,0.0026307859667888214,0.007425175751299751,1.0251210920948597,6.05963437150457,0.06017657341322841,0.013573280962172139
86.0,4.49,2.842305772491029,0.3974249234980972,0.002349364396229317,0.008594942586000354,0.9428681177659342,7.410260846366725,0.08379486577453141,0.005911467176338522
87.0,5.49,1.688246570423734,0.2559299152096033,0.0024145994381232485,0.004974971229588565,0.9813588106320323,7.696772172710428,0.056030975397311,0.009434611919873106
88.0,4.49,1.6801393821098662,0.21983440858475517,0.002665823000847443,0.009174005953213937,0.9597574243845793,7.319578905787854,0.06526467235988179,0.012126504699072869
89.0,3.86,2.559688252271429,0.3624999664583957,0.00259074316410574,0.010872332924015904,0.9624848533279021,7.098847303083511,0.07553288670541414,0.007146878335659659
90.0,3.88,2.495934970652446,0.3458910756902776,0.0022675416951113826,0.007752888783493894,0.9791140455783208,6.972116455775744,0.08438355037771761,0.006555652481147453
91.0,4.82,2.99741088754328,0.49746625571261344,0.002129209557300719,0.005309526712280022,1.155014078238343,8.55335608362439,0.06854776468092372,0.0042801085069992285
92.0,3.36,2.5409792452844937,0.3093645031716526,0.0026107509173802545,0.006541209523934999,0.9267515808653624,6.548754457788819,0.08987818711534062,0.008439077147427568
93.0,3.44,1.9142737230442912,0.21954214367552016,0.0025610297752098,0.009500085490351529,0.9309475367245269,6.437292276397937,0.0997544182672247,0.011665321840573988
94.0,3.97,1.3104660218667308,0.16379009000027936,0.002475804763449729,0.005745679844739726,0.9035815224862128,6.198892231951726,0.058203580908382624,0.015115717613500236
95.0,3.46,1.7662658999219625,0.20154917928310878,0.002839309134161767,0.014257097654459816,0.8598845421798346,6.262692461159187,0.0699015561224039,0.014087425858906958
96.0,6.97,2.026250799432761,0.349848128961148,0.002430043291411941,0.00616672859416445,1.0566420351996417,9.229492211932387,0.07329773566197101,0.006945994799748698
97.0,3.49,2.304119466487584,0.27919018159125847,0.002745735780281032,0.007755593688233642,0.9548869316589239,6.456933504221476,0.07730842436730259,0.009834643019310097
98.0,3.46,2.149910829130245,0.2581231777876427,0.0025864349127227137,0.007949401619791185,0.9676993173594757,6.513437399311493,0.09476824366765199,0.010020157526614714
99.0,3.93,2.663435759430922,0.3561151259964808,0.0024060426029160957,0.011705469722191886,1.033152892660703,6.940709552064499,0.086938753739192,0.006756361694626559
100.0,9.8,0.8701535387026518,0.14628963035852904,0.0021771923441826243,0.005412538718609028,1.0597371282044878,8.632013763918184,0.04328623978737123,0.014882752276863186
