wave_id,wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,settling_trend,mid_to_tail_ratio,stability_ratio,max_slope
82.0,2.07,1.7742998944062058,0.2702518684689906,18.682321257508733,0.012847000459806157,0.01264731564360045,0.06048679092737741,0.9652762842779443,1.015788631045839,0.04679825404520147,0.1271399402567075
83.0,4.07,0.5621083359082417,0.20330003454888954,31.453147451353715,0.04815093161473908,0.015962988860818473,0.06176486619997368,1.180975309721943,3.0164105868993034,0.0785193608929778,0.14577073239968308
84.0,0.45,2.0284020870840327,0.320531393482321,31.679887071513328,0.13822904014413753,0.1370495976610819,0.9739892241487471,0.8280047625760635,1.0086059462747667,0.4275699666874313,0.9926972118843129
85.0,5.49,1.8298750465555824,0.3858495353467331,21.475927185396976,0.024788727470557638,0.010161147348856375,0.037738389843998466,1.031491462403361,2.439559646164164,0.026334481168652585,0.09289713579266218
86.0,2.12,1.1016066764902426,0.23863532203847046,31.524844438290806,0.0301149877054803,0.017828021090636886,0.05264209541542586,1.0147674395086619,1.6891939864319787,0.07470822367635334,0.1519566757333768
87.0,2.81,2.3336410069682523,0.42188625134988117,9.296869173296397,0.01226678443498996,0.005396210553714052,0.01584593881874241,0.8737285890428397,2.2732215579181836,0.012790676452853067,0.05162754834830463
88.0,1.82,3.4211352552581173,0.5091587691279716,27.799571095788636,0.019489928079298564,0.017383387242702716,0.07150821823637177,0.9580047022663248,1.1211811993832757,0.03414138823207069,0.14239847744166267
89.0,1.76,2.1300506983994927,0.392057268646789,24.59480578588327,0.01955915610830402,0.014596660947290728,0.03535326747565959,1.2223766077643428,1.3399745900078461,0.03723094067466496,0.1249687522203802
90.0,4.28,1.776983211881772,0.39741579944759536,5.466918723185151,0.003234081944156069,0.003040367741532819,0.01245726058712271,1.0227666077777213,1.063713719976475,0.007650344395236828,0.060526179009132486
91.0,1.43,1.1501303054722365,0.1393005367990545,13.803521430839389,0.010698277459261784,0.009707099049173344,0.020619846877103054,0.9552288127796085,1.102108498425629,0.06968457697683944,0.0713463501778514
92.0,1.11,0.785116559125426,0.2707834619446793,24.26698973212337,0.08921803393062926,0.12519019610921664,0.9071934298514684,0.5845741325376799,0.7126599046153345,0.4623258553082055,0.9053557514120332
93.0,3.49,1.547770785301016,0.30981188450190644,25.392634143913448,0.017494205754659823,0.013848585862541934,0.03668162592333091,1.0361715213143896,1.263248440314056,0.04469998250747134,0.11421322821915525
94.0,3.1,2.502960616443375,0.4271684126738923,17.036003670765442,0.10178300005361358,0.005475308044939014,0.023662935924945838,1.0936487328396938,18.58945298214619,0.01281768002893341,0.7579556352048099
95.0,3.62,1.8134825156642096,0.35086658402821375,17.21129714846231,0.01232767435335434,0.01025367608753067,0.03737837921962606,1.1123623722788853,1.2022686347657492,0.029223860364776984,0.13573093719253482
96.0,7.28,2.1743356187423637,0.512335139771246,6.668303048759637,0.030920263280918747,0.0029696464358918455,0.00799963789736502,0.9094868170190893,10.412099061730123,0.005796296602691502,0.0579015408041203
97.0,4.2700000000000005,0.7600645761328672,0.21800832511475682,2.237077854850459,0.0009632673517749182,0.0009385258634960566,0.0029860080952128776,0.9591151769950588,1.0263609804270302,0.0043050000897765185,0.020464229958779903
98.0,4.6000000000000005,0.6003903362226326,0.2525741177302748,19.025733772731666,0.0441328505425441,0.0098828618655739,0.028681818367411793,0.9348315804974107,4.465593739672042,0.03912856121306656,0.11333600036217639
99.0,4.34,1.333272232402314,0.44199004501647926,6.652511356228775,0.039403613559560034,0.0030639072483394426,0.011509185740527839,1.0888426535470914,12.860572303663385,0.006932072963980748,0.06966793082709
100.0,4.07,1.4644278619373463,0.424553371548195,28.65160301021965,0.030849414835960202,0.013503818967737058,0.06360675646227398,0.9705673173994417,2.284495417568121,0.03180711741067164,0.1597074190406614
