wave_id,wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,mid_to_tail_ratio,crossing_rate,drift_score,max_slope
26.0,0.0,1.4877711261433375,0.01722037999944296,1.1574214006550487,0.01780865443107262,0.013168602441723194,0.04845461358797798,1.3523571052833105,0.02,0.009767502091887335,0.003995929025017553
27.0,8.16,1.1301288753453589,0.027063630544255337,0.6939282320043949,0.04059378542252186,0.0,0.0,40593785.42252185,0.0,0.0,0.003757205442746603
28.0,6.09,1.6363279746306898,0.1264132076307878,2.6588962417459956,0.03414342361538213,0.004732123333098109,0.015580647591112662,7.215242291199167,0.505,0.0013700595678389682,0.0281791632065167
29.0,2.41,0.6746818449026514,0.10739235381952172,1.0321820932772097,0.002278154203182422,0.00014970467906542473,0.0003783045736414081,15.217553651968124,0.49,3.4899317598426907e-05,0.0111621156969694
30.0,4.5,2.839120260907245,0.563091000356213,6.7097922226580256,0.01865352672513806,0.006182216204109969,0.03820309145992473,3.0172875053204375,0.46,0.0029032262395104168,0.06358465772631483
31.0,2.82,1.6009390342418135,0.2881127040108179,2.513099091592642,0.005263373043450551,0.0003657308204761298,0.0008256275275340119,14.391345649384302,0.505,9.744830680037397e-05,0.027563319632200378
32.0,4.5,1.345214914102431,0.07885680387340926,1.8274882931164826,0.0063908896131839804,0.0003244017293864957,0.0011658528735114526,19.70048040369546,0.505,5.1884407521982644e-05,0.029274693960763987
33.0,0.0,3.175855225323959,0.05487471208650903,0.42741844574536714,0.01860824728907254,0.009342554277765229,0.031613766955958855,1.9917727790553357,0.005,0.012348391476776776,0.0007285882191050419
34.0,0.0,0.8802774493137637,0.014169854787063563,0.20095257055306215,0.008758977495644462,0.0012094499403809127,0.003988470395268839,7.242110616645476,0.005,0.003111082565118961,0.00032882890499630335
35.0,0.0,1.0087155148562417,0.011003026495971364,0.07257401747767522,0.0030835175681761173,0.001537913585250689,0.005240025204151344,2.004999235814833,0.005,0.0020888337949577073,0.00017648743094367259
36.0,3.71,2.048925266990977,0.0631851485216978,2.5797942783660237,0.005380456611916552,0.005945805758527765,0.017555416111672884,0.904916158635603,0.48,0.0013116837826262539,0.01942298176698154
37.0,0.0,3.112622609342011,0.014958471565945779,0.17352309978139369,0.007233844742382338,0.002296755338380787,0.007674457669462953,3.1495917183283786,0.005,0.004505610736531813,0.00038234687367122433
38.0,6.05,2.847582150810165,0.5454105354976815,6.820080867268282,0.021426826181151035,0.0004711199887448056,0.0011570429781753155,45.48051709230346,0.52,0.001492435394662861,0.0351833915019335
39.0,2.5,1.3210195212009637,0.24614085637131192,2.655539194932949,0.006152122003451037,0.0003142917439102703,0.0010309977943585569,19.57449582484618,0.55,0.000579444744866644,0.03293547343163139
40.0,5.72,2.507530418310332,0.06323338627090062,0.43142146394148106,0.019292196449258718,0.008945113209196168,0.030385797224228295,2.1567300313980415,0.005,0.009726439649936634,0.00083381653375314
41.0,4.46,0.6384376536219504,0.13158823610295917,1.052057537253201,0.0019962273338584124,0.00017112214673637937,0.0004265728262370372,11.665443114680821,0.48,0.00013955678058158783,0.009871956780724302
42.0,0.0,1.5327738754552729,0.020653119639830866,0.45016754859823704,0.018646459260675034,0.0006041501166057815,0.0035551305620669105,30.86389935920975,0.01,0.0132651981217446,0.002508687467662307
43.0,0.0,0.5082714405830762,0.002781497723020196,0.04723639510088218,0.0019514583722243888,0.0007545198463820307,0.002510517414653579,2.586354481233673,0.005,0.001242006176025441,8.548793209528505e-05
44.0,0.0,3.136933952303845,0.023079520532154185,0.2610107774583046,0.0113779507775975,0.002770249063218628,0.009245867201864932,4.107192678619769,0.005,0.006575548644325799,0.0004371018977202823
45.0,2.81,2.1014708628851384,0.09841175697160397,3.622150799882352,0.010996102823614809,0.0002716594410652523,0.001039008604437619,40.47737970422262,0.45,0.0007325462015392282,0.05188374690314301
46.0,6.29,1.2745611888417805,0.3326440777590581,11.075051249346638,0.02336914689100155,0.00013838800749047903,0.0004301084202436023,168.86562968239596,0.51,0.0007611391457570082,0.0989122077678251
47.0,4.7700000000000005,2.611620665800339,0.4228125843066146,3.8943700974715902,0.008534793620459332,0.0006744999744586427,0.0018317377354843956,12.653493387921927,0.485,0.00020844971419434533,0.04414227995478415
48.0,0.0,1.0322789247661026,0.03371038702086716,1.0122647973074472,0.04060804727853583,0.0,0.0,40608047.27853583,0.01,0.03200071876447816,0.004897973568921632
49.0,0.0,2.628603658368746,0.11805882284484855,2.749241462123422,0.17062249427644133,0.0,0.0,170622494.2764413,0.01,0.04057587589206465,0.013323537676080743
50.0,0.0,2.772708520875483,0.09423447366900538,4.457553069987217,0.11394372102414985,0.0,0.0,113943721.02414984,0.01,0.07528147370603264,0.01968760082365728
51.0,5.78,1.4479076075796284,0.11162528638393379,2.118488654631448,0.019186631744188457,0.0007355908080619257,0.0037650377475064722,26.08325913082114,0.475,0.0009454204735184923,0.021901478757773152
52.0,2.35,2.1116609748398645,0.3579416693046235,3.9514003917428324,0.0075066699181954005,0.0005240932763670944,0.0013114867601689006,14.323128980209393,0.505,0.0010329924389402478,0.030616395622236836
53.0,0.0,1.0987583879281326,0.0253330717103732,0.7460861050325706,0.0360733996568507,0.037351563255820126,0.10122494773358348,0.9657801587581365,0.005,0.008729215526122165,0.003916089949385748
54.0,3.76,3.4984913317325628,0.3789554146385385,10.692258517010082,0.01576105278127341,0.0009808664907807866,0.0035677879930067213,16.068483183928706,0.485,0.0015969198162242026,0.049036605195107885
55.0,2.63,1.6121052221174386,0.17305462421189094,3.935442666166784,0.003711114529380498,0.0002895341292089349,0.0006507487400713163,12.817493129486461,0.505,4.973254214211797e-05,0.029295505031195157
56.0,0.0,3.109110041674249,0.03634613456083808,0.309538766716444,0.013032707856511607,0.005082834054313325,0.017136081148367843,2.5640627164267253,0.005,0.008448620618925777,0.0005038660646445869
57.0,0.0,0.9353156578126998,0.014398478176170801,0.2176653386364873,0.00922561326854927,0.003704715583530624,0.012389178323437888,2.490234559253974,0.01,0.0027121237330698165,0.00034701446025664495
58.0,2.82,2.360426647358298,0.08945090117188893,5.230200346315845,0.012121385982967905,0.008644523731992483,0.023013534012481962,1.4022038641532162,0.62,0.0017424078205572214,0.0446345052387529
59.0,2.07,1.1116556576962755,0.10828821056949363,3.032306964485225,0.00348117206064818,0.00344489362132283,0.009889276283781001,1.0105307834674546,0.445,0.0007370817443604283,0.0982319577422899
60.0,4.34,0.5942563272957255,0.15410751738683906,1.594795085185674,0.0025261460031446095,0.002007396433713812,0.004517424477630816,1.2584184679717758,0.54,0.0006643048658871887,0.013819986161579395
61.0,8.1,1.5484990336097098,0.014269739889478026,0.1467270189832368,0.006592754888976567,0.0020124949136729937,0.006751960650473121,3.2759097020694923,0.01,0.001393349237384578,0.00030297090182340725
62.0,2.8000000000000003,1.7800834229104234,0.28756753378827243,3.8455251583462733,0.00942906254675059,0.0005644471789315529,0.001437074066913846,16.70492154762358,0.53,0.00011624900957641681,0.04332315153005858
63.0,4.76,3.024557441894105,0.42338035767103815,11.793170222153204,0.009756117139236508,0.0003813415122257992,0.0011161440210640805,25.58360745643735,0.495,8.672791678809855e-05,0.05667382263134835
64.0,4.8100000000000005,0.8272007111652676,0.10681919270189481,2.6015366570802323,0.004259672400650621,0.00012510862593260595,0.00045228403900710035,34.04751927677589,0.61,1.915036615771637e-05,0.011908877074377822
65.0,0.0,3.177326217765501,0.0613361033118544,0.8486590690454259,0.036738458583689564,0.0129463235861306,0.04323614970745826,2.8377520074730307,0.01,0.00981435674668115,0.0015116268786994347
66.0,0.0,1.9524668818262367,0.02613090853427998,0.22310560424864256,0.009688113753685626,0.0028125113031848316,0.009486217654569362,3.4446475994842776,0.005,0.00558256838310005,0.00035666988088856044
67.0,2.89,2.0939232672706027,0.17518416394215566,5.907389841879377,0.01248964378819125,0.0005166159197774867,0.0013133928158737262,24.175831859263713,0.44,0.00011388744990076027,0.054734238632395016
68.0,0.0,3.224222709676489,0.030859048861881833,1.318169102626248,0.05126550763821289,0.0008994156825737868,0.006253360781193429,56.998617694649155,0.015,0.003562179379797583,0.0076152816807693036
69.0,7.57,3.026643800526199,0.10966846737122989,2.593835710041252,0.1565552942525195,8.881784197001252e-16,0.0,156555155.20360914,0.0,0.0,0.011380557748610798
70.0,7.94,3.3479986776718285,0.1469860285166302,3.2961697251110422,0.2553075041679355,0.0,0.0,255307504.1679355,0.0,0.0,0.01743679356659822
71.0,6.46,1.069845213746955,0.08577446593235481,2.4510089468396785,0.012890131351697788,0.0026324661128653876,0.01449558568374254,4.896597297911593,0.525,0.0008448536190094491,0.02251307463457275
72.0,4.58,2.558705418086379,0.2631917969555839,5.56074200061629,0.006341992425451535,0.0006337681148928792,0.002064767546957391,10.006786819397897,0.505,0.0006783260514310819,0.0334358848396743
73.0,0.0,0.5317251200907733,0.027602930133787867,1.0306247812037876,0.03474294667266876,0.0,0.0,34742946.672668755,0.01,0.015477009138670535,0.003954124518367297
74.0,6.36,0.7148929436680497,0.11109481249167351,1.8837783832695942,0.006967870957793025,0.0015499489023351664,0.005357902090136868,4.495545918803684,0.46,0.0006673226287861134,0.011919214697882374
75.0,8.34,2.100392761253889,0.037984523343802326,1.1943826293832482,0.06368466965473613,0.02195111771492063,0.06726897440115609,2.9012038284612958,0.005,0.004127947391066331,0.006437498457344315
76.0,3.0,2.1225034946227512,0.35576719444962124,3.597200307879018,0.011999670313540614,0.0004099531576904272,0.0012566587222697656,29.27076134839946,0.495,8.135295410137911e-05,0.05985102715265356
77.0,0.0,3.137116145166432,0.03870546865156285,0.5830812763606921,0.024538988400604457,0.010990073155711946,0.03686323767310595,2.232831922053105,0.01,0.007521557754363326,0.0009825938874441498
78.0,0.0,1.8853828846029763,0.01978900105591513,0.2318646325074234,0.01026654748194228,0.0027699412200172372,0.009232370412544544,3.706412143816629,0.01,0.002412337096601065,0.0005084213765207402
79.0,0.0,2.943274214323909,0.04290442721161329,1.7635353427259082,0.06726892166583714,0.003099475167983137,0.01675288306057432,21.70331953531676,0.015,0.022144158254675545,0.008448446720032976
80.0,4.38,1.7738475662685271,0.1476777011551804,2.677538235529823,0.005528369583470817,0.00340071736725118,0.00977672627560211,1.6256475798492627,0.47,0.00110223456745822,0.021330529180152213
81.0,0.0,0.6036185800222024,0.02282042958295933,0.6770555321747131,0.03263352197699439,0.0,0.0,32633521.976994384,0.005,0.0,0.002873419498137131
82.0,7.71,2.130474838613257,0.027792678567097776,0.16497237111147056,0.007935836192221222,0.0015006031701376666,0.005065310711561022,5.288427388212031,0.01,0.0010324150014178856,0.0004481694072278053
83.0,2.61,1.1370309111863215,0.19408649363929265,1.5293673089962052,0.0027145320255944584,0.00021148238548898763,0.0005605683960585583,12.835675101937545,0.55,5.0540385311823586e-05,0.0169795630572369
84.0,0.0,1.2829073062547882,0.02873507820590516,0.6965069122985561,0.041727345641895855,0.0,0.0,41727345.64189585,0.005,0.0,0.0032672776759166133
85.0,0.0,2.5507681766584143,0.11810624109073463,4.898642090242858,0.15310557898790905,4.440892098500626e-16,0.0,153105510.99540365,0.01,0.11317689105505771,0.024544544718240857
86.0,2.44,0.9106451039929608,0.18497898853958758,1.4082551665161704,0.0034153129704749463,0.000181299702944399,0.0006453937095006745,18.837836340448987,0.465,4.068286406230581e-05,0.017234220011716372
87.0,0.0,2.95104157992318,0.03472636485994838,0.49420186508651476,0.020642552098884732,0.008234291839069856,0.0276689509789807,2.5069004105538357,0.005,0.01354902519877789,0.0008918441103951125
88.0,4.44,1.6442745460607393,0.2958850459696732,3.452410923971118,0.010382817113045714,0.00043449794547132064,0.001353316994952225,23.896069763260307,0.53,0.0013356613013721973,0.029800203560079286
89.0,0.0,3.1931819944223854,0.055266802058210926,1.8005230555037315,0.10350439072054526,0.0,0.0,103504390.72054526,0.01,0.07291660771631292,0.013528981382991745
90.0,0.0,2.420343131064082,0.08666532923167428,3.036162173139977,0.14288291423637323,4.440892098500626e-16,0.0,142882850.78364092,0.01,0.1115773277497888,0.015926120804455213
91.0,3.69,2.0460681756016044,0.1793587553012034,5.216228825072297,0.004071466219198574,0.0005042002130554757,0.0011426033809267544,8.07508215723115,0.485,0.00015277192287439513,0.031092755533636218
92.0,2.37,1.5540966209867109,0.09171011581856094,2.632776252202962,0.006718538854404851,0.0002926442367130092,0.0007678866752141023,22.957964154371577,0.49,6.401188982215977e-05,0.02547810693652819
93.0,0.0,1.8587202662502744,0.05001320833249849,1.8573561601548891,0.062861183746933,0.0,0.0,62861183.746933,0.01,0.024304727148091575,0.007056310938893695
94.0,5.66,2.892857093120854,0.7769470939122836,5.647946723978457,0.013835832486861833,0.00043365689051342974,0.001046684318680935,31.904948092794722,0.54,0.00012156719734477406,0.04560655998007801
95.0,0.0,1.738255554493355,0.029406039174480085,1.5413354398498091,0.0335491936356327,0.03692766023072301,0.10878954357657511,0.908511195063729,0.02,0.018590198809111017,0.006023857501834762
96.0,0.0,1.1288065544459307,0.012118937656967073,0.1922411981633989,0.007958010449989662,0.0040930392472969855,0.013747144252578947,1.944278572693018,0.01,0.004478913462715919,0.00029798910441392046
97.0,0.0,0.8880683795699952,0.04270665949934331,1.5081889225392504,0.0529088406402521,0.0,0.0,52908840.6402521,0.01,0.016334933837269652,0.008212085948587022
98.0,3.17,2.1085020638353225,0.2872885858580305,5.246350854600635,0.00639046818099725,0.0003647945584443958,0.0008370186881614394,17.517944045832785,0.52,0.00010091945497821886,0.1143777395282952
99.0,8.44,2.6374988350510717,0.049851535624643464,1.1022933813442766,0.06299434349630667,4.440892098500626e-16,0.0,62994315.521210864,0.005,0.0,0.004515096259551932
100.0,2.2,3.4285505851280287,0.6172456946215659,5.226853830799604,0.007088634792194362,0.0004901414651075591,0.0017279669586045543,14.462396745482561,0.495,7.05390253589977e-05,0.040595528933747994
