wave_id,sample,time,value,sd,low limit,high limit
1,86,8.6,3.0892263860746256,0.02582420788867485,2.4324586899625844,3.2909735217140845
1,87,8.7,3.1186329489278197,0.025680407683538187,2.4324586899625844,3.2909735217140845
1,88,8.8,3.104929255041118,0.025540157918116695,2.4324586899625844,3.2909735217140845
1,89,8.9,3.088287140438728,0.025403370931741463,2.4324586899625844,3.2909735217140845
1,90,9.0,3.1042763364756296,0.02526996122809322,2.4324586899625844,3.2909735217140845
1,91,9.1,3.0869801238872467,0.02513984542176432,2.4324586899625844,3.2909735217140845
1,92,9.2,3.1118788851771617,0.02501294218614019,2.4324586899625844,3.2909735217140845
1,93,9.3,3.0853596934807683,0.024889172202567502,2.4324586899625844,3.2909735217140845
1,94,9.4,3.100427362279864,0.02476845811077748,2.4324586899625844,3.2909735217140845
1,95,9.5,3.0626373745721507,0.024650724460533176,2.4324586899625844,3.2909735217140845
1,96,9.6,3.0906636857625847,0.024535897664470625,2.4324586899625844,3.2909735217140845
1,97,9.7,3.052183800487881,0.024423905952104367,2.4324586899625844,3.2909735217140845
1,98,9.8,3.044081925879514,0.024314679324968527,2.4324586899625844,3.2909735217140845
1,99,9.9,3.074244175801116,0.02420814951286552,2.4324586899625844,3.2909735217140845
1,100,10.0,0.4434337814193705,0.024104249931194942,2.4324586899625844,3.2909735217140845
1,101,10.1,1.328796352937463,0.024002915639336028,2.4324586899625844,3.2909735217140845
1,102,10.2,1.513812323650923,0.02390408330005766,2.4324586899625844,3.2909735217140845
1,103,10.3,1.1599839275127515,0.023807691139930517,2.4324586899625844,3.2909735217140845
1,104,10.4,1.0675624961297305,0.023713678910716695,2.4324586899625844,3.2909735217140845
1,105,10.5,1.4158043822968895,0.023621987851712573,2.4324586899625844,3.2909735217140845
1,106,10.6,2.0041908072205117,0.02353256065302148,2.4324586899625844,3.2909735217140845
1,107,10.7,2.3107675733890365,0.02344534141973313,2.4324586899625844,3.2909735217140845
1,108,10.8,2.2818232875616022,0.023360275636987487,2.4324586899625844,3.2909735217140845
1,109,10.9,2.1446323965623932,0.023277310135901216,2.4324586899625844,3.2909735217140845
1,110,11.0,2.1552403612822926,0.023196393060335378,2.4324586899625844,3.2909735217140845
1,111,11.1,2.366639595669186,0.023117473834483673,2.4324586899625844,3.2909735217140845
1,112,11.2,2.6646687256112798,0.0230405031312609,2.4324586899625844,3.2909735217140845
1,113,11.3,2.7689358371959796,0.022965432841471935,2.4324586899625844,3.2909735217140845
1,114,11.4,2.659402803237325,0.022892216043741923,2.4324586899625844,3.2909735217140845
1,115,11.5,2.608482344494523,0.022820806975188866,2.4324586899625844,3.2909735217140845
1,116,11.6,2.6345651995103627,0.02275116100282036,2.4324586899625844,3.2909735217140845
1,117,11.7,2.8371742271826066,0.02268323459563651,2.4324586899625844,3.2909735217140845
1,118,11.8,2.9377326409126416,0.02261698529742162,2.4324586899625844,3.2909735217140845
1,119,11.9,2.9256829679098972,0.02255237170020772,2.4324586899625844,3.2909735217140845
1,120,12.0,2.871931454010221,0.0224893534183932,2.4324586899625844,3.2909735217140845
1,121,12.1,2.842338674473204,0.0224278910635005,2.4324586899625844,3.2909735217140845
1,122,12.2,2.8480545623273374,0.022367946219557046,2.4324586899625844,3.2909735217140845
1,123,12.3,2.9605741743113154,0.022309481419084006,2.4324586899625844,3.2909735217140845
1,124,12.4,3.0400169001287938,0.02225246011967789,2.4324586899625844,3.2909735217140845
1,125,12.5,2.9735034427183322,0.02219684668117037,2.4324586899625844,3.2909735217140845
1,126,12.6,2.9786326451408343,0.02214260634335201,2.4324586899625844,3.2909735217140845
1,127,12.7,2.9262863749487327,0.022089705204245996,2.4324586899625844,3.2909735217140845
1,128,12.8,3.0171734892624036,0.022038110198918312,2.4324586899625844,3.2909735217140845
1,129,12.9,3.031938340921428,0.021987789078811066,2.4324586899625844,3.2909735217140845
1,130,13.0,3.0765654504755173,0.0219387103915861,2.4324586899625844,3.2909735217140845
1,131,13.1,3.068080380839708,0.021890843461466254,2.4324586899625844,3.2909735217140845
1,132,13.2,3.030959561208038,0.021844158370062,2.4324586899625844,3.2909735217140845
1,133,13.3,3.0909236481016826,0.021798625937671484,2.4324586899625844,3.2909735217140845
1,134,13.4,3.090241484488011,0.021754217705042253,2.4324586899625844,3.2909735217140845
1,135,13.5,3.067153808982323,0.021710905915583303,2.4324586899625844,3.2909735217140845
1,136,13.6,3.0556550633489694,0.021668663498016303,2.4324586899625844,3.2909735217140845
1,137,13.7,3.058991013335592,0.02162746404945517,2.4324586899625844,3.2909735217140845
1,138,13.8,3.0457715686784272,0.021587281818903396,2.4324586899625844,3.2909735217140845
1,139,13.9,3.0808006688284593,0.021548091691158844,2.4324586899625844,3.2909735217140845
1,140,14.0,3.0520412717141743,0.021509869171115924,2.4324586899625844,3.2909735217140845
1,141,14.1,3.064817104255381,0.021472590368455363,2.4324586899625844,3.2909735217140845
1,142,14.2,3.040941223515361,0.02143623198271197,2.4324586899625844,3.2909735217140845
1,143,14.3,3.049379339434977,0.021400771288711092,2.4324586899625844,3.2909735217140845
1,144,14.4,3.0362963479954206,0.021366186122364628,2.4324586899625844,3.2909735217140845
1,145,14.5,3.0882891916136295,0.021332454866817775,2.4324586899625844,3.2909735217140845
1,146,14.6,3.0537475298269015,0.02129955643893777,2.4324586899625844,3.2909735217140845
1,147,14.7,3.0756414907792533,0.02126747027613625,2.4324586899625844,3.2909735217140845
1,148,14.8,3.061867377380777,0.02123617632351697,2.4324586899625844,3.2909735217140845
1,149,14.9,3.0467947579165804,0.021205655021340843,2.4324586899625844,3.2909735217140845
1,150,15.0,3.0537724900962937,0.021175887292800455,2.4324586899625844,3.2909735217140845
1,151,15.1,3.0491581624007886,0.021146854532096446,2.4324586899625844,3.2909735217140845
1,152,15.2,3.0572170032096992,0.02111853859280828,2.4324586899625844,3.2909735217140845
1,153,15.3,3.052069369281317,0.021090921776552137,2.4324586899625844,3.2909735217140845
1,154,15.4,3.053544232570053,0.02106398682191886,2.4324586899625844,3.2909735217140845
1,155,15.5,3.02873972622901,0.02103771689368499,2.4324586899625844,3.2909735217140845
1,156,15.6,3.047710692698347,0.02101209557229022,2.4324586899625844,3.2909735217140845
1,157,15.7,3.0925540117490407,0.02098710684357464,2.4324586899625844,3.2909735217140845
1,158,15.8,3.0408587972778984,0.020962735088769346,2.4324586899625844,3.2909735217140845
1,159,15.9,3.0385559811783773,0.02093896507473422,2.4324586899625844,3.2909735217140845
1,160,16.0,3.0613061968260697,0.02091578194443671,2.4324586899625844,3.2909735217140845
1,161,16.1,3.087810511216127,0.020893171207665703,2.4324586899625844,3.2909735217140845
1,162,16.2,3.0315236784183246,0.020871118731974676,2.4324586899625844,3.2909735217140845
1,163,16.3,3.0503248139485226,0.020849610733848455,2.4324586899625844,3.2909735217140845
1,164,16.4,3.047039543590241,0.020828633770088062,2.4324586899625844,3.2909735217140845
1,165,16.5,3.022645731372715,0.020808174729408293,2.4324586899625844,3.2909735217140845
1,166,16.6,3.0736338456249666,0.020788220824242726,2.4324586899625844,3.2909735217140845
1,167,16.7,3.061535925727433,0.02076875958275107,2.4324586899625844,3.2909735217140845
1,168,16.8,3.0568562358772797,0.020749778841023886,2.4324586899625844,3.2909735217140845
1,169,16.9,3.0387090126757847,0.02073126673547971,2.4324586899625844,3.2909735217140845
1,170,17.0,3.062300134391279,0.020713211695449964,2.4324586899625844,3.2909735217140845
1,171,17.1,3.042499726622236,0.02069560243594688,2.4324586899625844,3.2909735217140845
1,172,17.2,3.0525073234086926,0.020678427950610048,2.4324586899625844,3.2909735217140845
1,173,17.3,3.0343219133441113,0.020661677504827048,2.4324586899625844,3.2909735217140845
1,174,17.4,3.0318419795733793,0.020645340629023994,2.4324586899625844,3.2909735217140845
1,175,17.5,3.08439966522013,0.0206294071121217,2.4324586899625844,3.2909735217140845
1,176,17.6,3.0449810531388253,0.020613866995153423,2.4324586899625844,3.2909735217140845
1,177,17.7,3.065158083594329,0.02059871056504018,2.4324586899625844,3.2909735217140845
1,178,17.8,3.0533768214312027,0.020583928348519773,2.4324586899625844,3.2909735217140845
1,179,17.9,3.0540698502551216,0.02056951110622567,2.4324586899625844,3.2909735217140845
1,180,18.0,3.046338523335325,0.020555449826912115,2.4324586899625844,3.2909735217140845
1,181,18.1,3.0645421911404007,0.02054173572182181,2.4324586899625844,3.2909735217140845
1,182,18.2,3.0451559624975286,0.020528360219192632,2.4324586899625844,3.2909735217140845
1,183,18.3,3.0527211584050393,0.02051531495890004,2.4324586899625844,3.2909735217140845
1,184,18.4,3.0539758556599867,0.02050259178723168,2.4324586899625844,3.2909735217140845
1,185,18.5,3.079775692598552,0.02049018275179109,2.4324586899625844,3.2909735217140845
1,186,18.6,3.069037619958194,0.020478080096527174,2.4324586899625844,3.2909735217140845
1,187,18.7,3.0613477596139593,0.020466276256886417,2.4324586899625844,3.2909735217140845
1,188,18.8,3.0400113168843736,0.020454763855084792,2.4324586899625844,3.2909735217140845
1,189,18.9,3.0215503686774356,0.020443535695496413,2.4324586899625844,3.2909735217140845
1,190,19.0,3.07129871517009,0.020432584760156032,2.4324586899625844,3.2909735217140845
1,191,19.1,3.075461340135392,0.020421904204372576,2.4324586899625844,3.2909735217140845
1,192,19.2,3.051308963625241,0.020411487352451,2.4324586899625844,3.2909735217140845
1,193,19.3,3.060501017722488,0.02040132769351976,2.4324586899625844,3.2909735217140845
1,194,19.4,3.0694706746760336,0.02039141887746129,2.4324586899625844,3.2909735217140845
1,195,19.5,3.0710255828037973,0.020381754710942997,2.4324586899625844,3.2909735217140845
1,196,19.6,3.068947618431149,0.02037232915354622,2.4324586899625844,3.2909735217140845
1,197,19.7,3.0444477849856795,0.020363136313990744,2.4324586899625844,3.2909735217140845
1,198,19.8,3.083502305672078,0.020354170446452605,2.4324586899625844,3.2909735217140845
1,199,19.9,3.0245984759310867,0.020345425946972726,2.4324586899625844,3.2909735217140845
1,200,20.0,0.4486263867298887,0.020336897349954274,2.4324586899625844,3.2909735217140845
1,201,20.1,1.306097660355716,0.020328579324746483,2.4324586899625844,3.2909735217140845
1,202,20.2,1.4578190526383323,0.02032046667231282,2.4324586899625844,3.2909735217140845
1,203,20.3,1.1863358750079338,0.020312554321981428,2.4324586899625844,3.2909735217140845
1,204,20.4,1.0825579569352528,0.02030483732827578,2.4324586899625844,3.2909735217140845
1,205,20.5,1.3622937616292958,0.020297310867823604,2.4324586899625844,3.2909735217140845
1,206,20.6,1.934714798722071,0.020289970236342107,2.4324586899625844,3.2909735217140845
1,207,20.7,2.3054316435645426,0.020282810845697656,2.4324586899625844,3.2909735217140845
1,208,20.8,2.2410644787901517,0.020275828221038038,2.4324586899625844,3.2909735217140845
1,209,20.9,2.1063671048523855,0.02026901799799554,2.4324586899625844,3.2909735217140845
1,210,21.0,2.1382630332273074,0.02026237591995907,2.4324586899625844,3.2909735217140845
1,211,21.1,2.331642969562987,0.020255897835413633,2.4324586899625844,3.2909735217140845
1,212,21.2,2.6018237676786824,0.02024957969534551,2.4324586899625844,3.2909735217140845
1,213,21.3,2.75173837057201,0.02024341755071149,2.4324586899625844,3.2909735217140845
1,214,21.4,2.660240157789002,0.020237407549970575,2.4324586899625844,3.2909735217140845
1,215,21.5,2.577753825013899,0.020231545936676663,2.4324586899625844,3.2909735217140845
1,216,21.6,2.632390780952379,0.020225829047130633,2.4324586899625844,3.2909735217140845
1,217,21.7,2.7809171428451496,0.020220253308090422,2.4324586899625844,3.2909735217140845
1,218,21.8,2.884488886280624,0.02021481523453762,2.4324586899625844,3.2909735217140845
1,219,21.9,2.90191927126384,0.02020951142749923,2.4324586899625844,3.2909735217140845
1,220,22.0,2.846136140743197,0.020204338571923205,2.4324586899625844,3.2909735217140845
1,221,22.1,2.7941108757399817,0.020199293434606413,2.4324586899625844,3.2909735217140845
1,222,22.2,2.8808329350228767,0.020194372862173807,2.4324586899625844,3.2909735217140845
1,223,22.3,2.965113502302119,0.02018957377910743,2.4324586899625844,3.2909735217140845
1,224,22.4,3.0244485516754436,0.020184893185824147,2.4324586899625844,3.2909735217140845
1,225,22.5,2.9802551487998983,0.02018032815680079,2.4324586899625844,3.2909735217140845
1,226,22.6,2.932903867106225,0.020175875838745607,2.4324586899625844,3.2909735217140845
1,227,22.7,2.9259804821369575,0.020171533448814886,2.4324586899625844,3.2909735217140845
1,228,22.8,2.969437798728198,0.020167298272873564,2.4324586899625844,3.2909735217140845
1,229,22.9,3.0382578808825036,0.020163167663798807,2.4324586899625844,3.2909735217140845
1,230,23.0,3.0311879779164834,0.020159139039825483,2.4324586899625844,3.2909735217140845
1,231,23.1,3.058796026104746,0.020155209882932467,2.4324586899625844,3.2909735217140845
1,232,23.2,3.055047545728485,0.020151377737268793,2.4324586899625844,3.2909735217140845
1,233,23.3,3.0933344192762915,0.020147640207618674,2.4324586899625844,3.2909735217140845
1,234,23.4,3.0207681907517183,0.020143994957904414,2.4324586899625844,3.2909735217140845
1,235,23.5,3.0737626372807707,0.020140439709726277,2.4324586899625844,3.2909735217140845
1,236,23.6,3.0471885117666226,0.020136972240938418,2.4324586899625844,3.2909735217140845
1,237,23.7,3.050055180999421,0.020133590384259974,2.4324586899625844,3.2909735217140845
1,238,23.8,3.024719832620604,0.020130292025920427,2.4324586899625844,3.2909735217140845
1,239,23.9,3.038355336952863,0.020127075104338442,2.4324586899625844,3.2909735217140845
1,240,24.0,3.0667740153879945,0.02012393760883332,2.4324586899625844,3.2909735217140845
1,241,24.1,3.053476055016769,0.020120877578368227,2.4324586899625844,3.2909735217140845
1,242,24.2,3.047979940197146,0.02011789310032451,2.4324586899625844,3.2909735217140845
1,243,24.3,3.0458985682507302,0.020114982309306247,2.4324586899625844,3.2909735217140845
1,244,24.4,3.075008316345646,0.02011214338597429,2.4324586899625844,3.2909735217140845
1,245,24.5,3.0530321237798015,0.020109374555909144,2.4324586899625844,3.2909735217140845
1,246,24.6,3.0033763213064923,0.020106674088501884,2.4324586899625844,3.2909735217140845
1,247,24.7,3.0332725798216753,0.020104040295872476,2.4324586899625844,3.2909735217140845
1,248,24.8,3.0132457272358883,0.020101471531814786,2.4324586899625844,3.2909735217140845
1,249,24.9,2.986898961784721,0.02009896619076766,2.4324586899625844,3.2909735217140845
1,250,25.0,3.0411673838815787,0.020096522706811386,2.4324586899625844,3.2909735217140845
1,251,25.1,3.0787106728462397,0.02009413955268895,2.4324586899625844,3.2909735217140845
1,252,25.2,3.0498848447855567,0.020091815238851445,2.4324586899625844,3.2909735217140845
1,253,25.3,3.0282112164831547,0.020089548312527065,2.4324586899625844,3.2909735217140845
1,254,25.4,3.033013886072592,0.020087337356813055,2.4324586899625844,3.2909735217140845
1,255,25.5,3.071401609554168,0.02008518098979013,2.4324586899625844,3.2909735217140845
1,256,25.6,3.059666414318285,0.020083077863658698,2.4324586899625844,3.2909735217140845
1,257,25.7,3.053282616435446,0.020081026663896467,2.4324586899625844,3.2909735217140845
1,258,25.8,3.0462429662521093,0.02007902610843681,2.4324586899625844,3.2909735217140845
1,259,25.9,3.053609153407618,0.02007707494686745,2.4324586899625844,3.2909735217140845
1,260,26.0,3.0640413155037414,0.02007517195964888,2.4324586899625844,3.2909735217140845
1,261,26.1,3.064255983438208,0.020073315957352147,2.4324586899625844,3.2909735217140845
1,262,26.2,3.0586197671205633,0.020071505779915393,2.4324586899625844,3.2909735217140845
1,263,26.3,3.027497332526909,0.0200697402959188,2.4324586899625844,3.2909735217140845
1,264,26.4,3.0639162592900466,0.020068018401877396,2.4324586899625844,3.2909735217140845
1,265,26.5,3.0383449059051566,0.02006633902155135,2.4324586899625844,3.2909735217140845
1,266,26.6,3.0751224794746514,0.020064701105273294,2.4324586899625844,3.2909735217140845
1,267,26.7,3.0310369523049756,0.02006310362929223,2.4324586899625844,3.2909735217140845
1,268,26.8,3.047267525767393,0.020061545595133675,2.4324586899625844,3.2909735217140845
1,269,26.9,3.0483365630154364,0.020060026028975556,2.4324586899625844,3.2909735217140845
1,270,27.0,3.0215726106717735,0.02005854398103956,2.4324586899625844,3.2909735217140845
1,271,27.1,3.0827154874701153,0.020057098524997482,2.4324586899625844,3.2909735217140845
1,272,27.2,3.0796900216466754,0.02005568875739224,2.4324586899625844,3.2909735217140845
1,273,27.3,3.0424549565621275,0.020054313797073193,2.4324586899625844,3.2909735217140845
1,274,27.4,3.0669579276024033,0.020052972784645382,2.4324586899625844,3.2909735217140845
1,275,27.5,3.0607390239346173,0.02005166488193238,2.4324586899625844,3.2909735217140845
1,276,27.6,2.99844254844168,0.020050389271452425,2.4324586899625844,3.2909735217140845
1,277,27.7,3.060034325788301,0.020049145155907437,2.4324586899625844,3.2909735217140845
1,278,27.8,3.0486361880718027,0.0200479317576847,2.4324586899625844,3.2909735217140845
1,279,27.9,3.0604734113456162,0.02004674831837083,2.4324586899625844,3.2909735217140845
1,280,28.0,3.030979810785049,0.020045594098277726,2.4324586899625844,3.2909735217140845
1,281,28.1,3.042673871888947,0.02004446837598026,2.4324586899625844,3.2909735217140845
1,282,28.2,3.0438466334185414,0.02004337044786535,2.4324586899625844,3.2909735217140845
1,283,28.3,3.0758262053316474,0.020042299627692186,2.4324586899625844,3.2909735217140845
1,284,28.4,3.056627685663969,0.020041255246163295,2.4324586899625844,3.2909735217140845
1,285,28.5,3.052633269047779,0.02004023665050623,2.4324586899625844,3.2909735217140845
1,286,28.6,3.082594517552656,0.020039243204065547,2.4324586899625844,3.2909735217140845
1,287,28.7,3.0392651921648732,0.020038274285904878,2.4324586899625844,3.2909735217140845
1,288,28.8,3.0402530744052014,0.020037329290418834,2.4324586899625844,3.2909735217140845
1,289,28.9,3.0096960305710465,0.020036407626954474,2.4324586899625844,3.2909735217140845
1,290,29.0,3.080612037403944,0.020035508719442128,2.4324586899625844,3.2909735217140845
1,291,29.1,3.0724192794967635,0.02003463200603534,2.4324586899625844,3.2909735217140845
1,292,29.2,3.06953682145701,0.02003377693875969,2.4324586899625844,3.2909735217140845
1,293,29.3,3.060192644405159,0.020032942983170304,2.4324586899625844,3.2909735217140845
1,294,29.4,3.0532688835446486,0.02003212961801778,2.4324586899625844,3.2909735217140845
1,295,29.5,3.056006737794578,0.020031336334922423,2.4324586899625844,3.2909735217140845
1,296,29.6,3.0428440973055535,0.020030562638056477,2.4324586899625844,3.2909735217140845
1,297,29.7,3.0469199155917894,0.020029808043834217,2.4324586899625844,3.2909735217140845
1,298,29.8,3.0517865435949134,0.020029072080609688,2.4324586899625844,3.2909735217140845
1,299,29.9,3.0773287663279487,0.020028354288381917,2.4324586899625844,3.2909735217140845
1,300,30.0,0.4401301504432008,0.02002765421850739,2.4324586899625844,3.2909735217140845
1,301,30.1,1.2927353653979075,0.020026971433419655,2.4324586899625844,3.2909735217140845
1,302,30.2,1.4265039522999168,0.020026305506355802,2.4324586899625844,3.2909735217140845
1,303,30.3,1.1338589649792308,0.02002565602108974,2.4324586899625844,3.2909735217140845
1,304,30.4,1.0827830419068984,0.020025022571672033,2.4324586899625844,3.2909735217140845
1,305,30.5,1.3932462092810436,0.020024404762176172,2.4324586899625844,3.2909735217140845
1,306,30.6,1.9678083095231118,0.020023802206451113,2.4324586899625844,3.2909735217140845
1,307,30.7,2.280191867266469,0.020023214527879918,2.4324586899625844,3.2909735217140845
1,308,30.8,2.237256576247108,0.02002264135914434,2.4324586899625844,3.2909735217140845
1,309,30.9,2.103400908496534,0.02002208234199527,2.4324586899625844,3.2909735217140845
1,310,31.0,2.1371133463017635,0.020021537127028786,2.4324586899625844,3.2909735217140845
1,311,31.1,2.35488744422298,0.020021005373467786,2.4324586899625844,3.2909735217140845
1,312,31.2,2.637744193802287,0.02002048674894899,2.4324586899625844,3.2909735217140845
1,313,31.3,2.7404426224339136,0.020019980929315187,2.4324586899625844,3.2909735217140845
1,314,31.4,2.659899380012834,0.020019487598412638,2.4324586899625844,3.2909735217140845
1,315,31.5,2.5492077652249576,0.020019006447893475,2.4324586899625844,3.2909735217140845
1,316,31.6,2.6253521959454096,0.020018537177022955,2.4324586899625844,3.2909735217140845
1,317,31.7,2.779520566373221,0.02001807949249151,2.4324586899625844,3.2909735217140845
1,318,31.8,2.9309714303354677,0.020017633108231413,2.4324586899625844,3.2909735217140845
1,319,31.9,2.8884002975606577,0.020017197745237966,2.4324586899625844,3.2909735217140845
